PM10;PM2-5;O3;CO;NO2;SO2
10,5;7;6,9;0,3;7,5;0,6
6,6;6;8,6;0,3;6,6;0,5
7;7;8,6;0,3;5,7;0,5
15;7;7,4;0,5;9,9;0,6
7,3;4;14,6;0,4;7,6;0,6
15,6;3;22,9;0,2;2,6;0,4
6,3;0;23,6;0,2;1,9;0,5
5,1;0;22,6;0,2;1,8;0,4
7;0;22;0,2;2;0,5
7,3;2;22,4;0,2;2,4;0,5
7;7;22,4;0,2;2;0,5
9,1;6;22,2;0,2;2,3;0,7
9,3;1;20,8;0,2;2,1;0,5
5,6;0;21,1;0,2;1,8;0,6
6,8;0;20,9;0,2;1,9;0,5
9,1;0;21,6;0,2;1,8;0,5
5,4;0;19,9;0,3;3;0,5
7,3;2;12,1;0,4;10,2;0,8
20,3;5;10,9;0,5;9,4;0,5
12,7;6;15,3;0,3;7,4;0,5
10,3;6;10,4;0,5;8,9;0,5
8,1;4;13,3;0,3;4,8;0,6
11;0;10,4;0,3;7,5;0,5
12,9;2;10,8;0,3;6,5;0,5
10,1;7;9,7;0,3;6,4;0,6
8,3;4;8,8;0,3;6,3;0,6
18,8;0;13;0,3;5,6;0,5
6;2;12,9;0,4;7,3;0,5
9,3;0;20,8;0,2;2,9;0,5
8,6;0;22,8;0,2;2,3;0,5
3,4;1;22,4;0,2;2;0,4
0;6;22,7;0,2;1,7;0,3
5;5;22,6;0,2;1,4;0,4
8;7;22,5;0,2;1,8;0,4
10,7;10;22,3;0,2;2,1;0,6
5,6;5;21,3;0,2;2;0,6
6,4;3;21,6;0,2;1,4;0,6
5,5;4;21,3;0,2;1,7;0,5
4,2;0;20,9;0,2;1,5;0,4
10,7;0;20,1;0,2;2,1;0,5
9,1;0;19,2;0,2;3,3;0,5
2,4;0;20,8;0,2;2,3;0,5
2;2;19,1;0,2;3,8;0,4
4,1;0;15,8;0,3;6,9;0,4
8,3;2;16,5;0,2;3,2;0,5
8,1;0;13,8;0,2;3,5;0,5
6,8;0;18,2;0,2;1,8;0,5
6,4;4;18,4;0,2;1;0,5
5,8;3;19,2;0,2;1;0,4
6,8;1;14,6;0,2;3,1;0,7
9;3;7,5;0,4;11,1;0,7
10,8;3;5,4;0,7;14,7;0,9
28,4;0;11;0,7;10,6;0,9
14,3;4;18,5;0,3;3,6;0,5
10;10;20,3;0,3;4,4;0,6
0;13;20,7;0,2;3;0,6
0;12;20,4;0,2;3,1;0,6
15,2;9;20,3;0,3;3,1;0,6
12,7;8;18,9;0,3;3,8;0,6
10;6;20,4;0,3;2,8;0,6
15,2;5;19,9;0,3;2,9;0,6
7,1;5;19,8;0,3;3,8;0,6
9,9;3;18,1;0,3;3,6;0,5
10,9;0;19,1;0,3;3;0,5
7,8;0;16,2;0,3;5,6;0,5
10,5;0;16,8;0,3;6,9;0,6
11,2;6;16,7;0,3;5,6;0,4
9,8;6;17,8;0,3;4,2;0,5
11,3;7;20,6;0,2;1,3;0,4
9,1;6;18,8;0,2;1,8;0,6
7,8;2;19,6;0,2;1;0,6
7,8;5;21,9;0,2;0,6;0,5
7;5;21,3;0,2;1;0,6
6,1;1;22,3;0,2;1,1;0,5
5,6;1;17,2;0,3;5,9;0,6
8,3;1;15,4;0,4;8;0,6
12,7;7;13,9;0,4;7,3;0,6
12;12;16,2;0,4;6,8;0,4
9,6;7;18,6;0,3;4,9;0,6
14,2;3;20,3;0,3;3,9;0,5
14,2;4;20,5;0,3;4,1;0,6
13,8;5;21,3;0,3;3,3;0,7
10,8;6;22,9;0,2;2,5;0,6
10;5;24,5;0,3;3;0,5
8,3;6;21,1;0,3;6,7;0,6
19,6;5;14,4;0,6;19,9;1,1
37,6;1;20,7;0,3;6,4;0,6
10,8;0;19,5;0,4;7;0,6
11;0;22,3;0,3;3,7;0,5
10,3;6;23,2;0,2;3,3;0,5
8,3;5;23,7;0,2;2,2;0,5
9,3;4;22,8;0,2;2,9;0,5
11;5;23,5;0,2;2,2;0,5
9,5;6;23,7;0,2;1,1;0,5
6,3;3;22,4;0,2;1,4;0,5
6,8;0;19,9;0,2;2,3;0,5
7,8;3;22;0,2;1,2;0,5
9,3;1;17,9;0,2;5,1;0,5
10;1;16,8;0,3;7,6;0,6
10,2;5;14,3;0,5;9,7;0,8
19,8;10;20,1;0,3;5,1;0,7
15;11;23,6;0,3;3,7;0,5
11;8;24,5;0,3;4,6;0,5
23,8;9;25,4;0,2;3,8;0,3
0;19;26,3;0,2;4;0,5
11;11;27,8;0,2;3,3;0,4
9,8;2;26,6;0,2;4,3;0,8
9,3;1;28,4;0,2;4,1;0,7
18,9;3;31;0,2;4;0,7
10,5;0;31,3;0,2;3,7;0,5
12,3;0;31,9;0,2;3,7;0,5
13,5;0;31,5;0,3;4,9;0,5
9,8;7;28,4;0,3;6,3;0,6
16,2;8;30,8;0,2;3,8;0,5
18,9;8;32,3;0,2;2,9;0,4
15;9;33,3;0,2;2,5;0,5
12,7;12;34,8;0,2;2;0,4
14;14;31,4;0,2;2,8;0,5
10,3;9;15,5;0,3;12,9;0,6
9;9;3,3;0,6;24,7;0,8
35,2;17;0,3;0,8;26;1
33;10;4;0,5;22,3;0,9
22,1;10;0,8;1,2;31;2,1
73,3;34;1,2;2;32,5;3,6
81,8;38;4,7;1,6;34,1;2,6
62;26;14,3;1,1;28;1,5
40,1;18;28,8;0,3;5,6;0,6
13,3;3;29,8;0,2;4,2;0,5
14,9;4;30,1;0,2;4,1;0,7
17;7;28,7;0,3;4;0,6
15,2;11;22,8;0;0;0
18;18;0;0;0;0
16,1;10;0;0;5,3;0,6
16,6;6;33;0,3;4,2;0,6
15,2;0;32,2;0,3;5,4;0,6
16,7;0;28,7;0,3;6,8;0,6
20,8;2;27,4;0,3;6,1;0,4
9,2;8;26,8;0,3;6;0,5
17,4;16;28,2;0,3;4;0,5
20,8;9;26,3;0,3;5,4;0,6
20;20;22,9;0,3;8;0,6
25,3;16;12,9;0,5;15,1;0,7
22,8;16;15,8;0,4;12,2;0,6
24,5;16;12,8;0,4;12,9;0,6
28,9;13;8,5;0,5;15,8;0,7
26,9;15;5,7;0,5;18,4;0,7
29,3;15;2,2;0,5;22,7;1,1
43,7;17;5,5;0,6;19,8;1
42;24;9,7;0,7;18,3;1,2
45,2;25;11,6;0,8;26,1;1,8
48,6;20;17,7;0,8;27,7;2,1
54,4;31;16,5;0,6;22,1;3,5
61,3;14;22,9;0,5;17,8;1,4
36;16;33,8;0,6;17,7;1,4
41;22;47,7;0,6;18,1;1,3
44,2;21;48,8;0,5;15,6;1,2
29,3;16;38,9;0,5;13,6;1
28,9;8;31,2;0,5;16,3;1
21,6;5;21,7;0,5;19,5;1
22,8;6;7,4;1;30,5;1,3
39,5;17;0,7;1,7;34;1,9
49,2;17;0,6;1,2;34,9;1,5
38,6;11;0,7;1,2;35,1;1,3
43,7;16;2,2;0,9;31,4;1,1
30,1;11;4,1;0,7;28,3;1
31,5;10;10,5;0,4;21,1;1
23,3;12;11,9;0,5;20,7;0,8
24,3;16;7,7;0,5;22,9;0,8
25,3;16;9,4;0,4;20,1;0,8
27,4;15;11,7;0,4;16,1;0,8
23,5;11;4,2;0,5;20,3;0,8
39,3;22;7,6;0,5;19,9;0,9
23,8;13;8;0,6;20,6;1
40;22;14,1;0,6;16,7;1,2
36,2;22;26,1;0,6;14,2;1,3
44;15;39;0,4;11,2;1,1
38,6;28;39,1;0,4;8,4;0,9
31;11;23,1;0,4;10,1;0,7
23,5;11;16,5;0,6;15,9;0,8
15,9;13;17,6;0,5;10,6;0,6
15,9;11;17,6;0,5;13,9;0,6
17;17;14,1;0,5;13,3;0,7
18,1;8;8,9;0,6;14,9;0,7
13,5;3;2,7;0,8;19,2;0,4
19,1;2;1,7;0,9;19,1;0,8
20,6;7;1,5;0,9;17,8;1
16,6;10;0,6;0,9;17,1;0,8
20,6;16;1;0,8;16;0,6
22,6;5;0,5;0,8;15,5;0,8
20,5;7;1,3;0,5;14,3;0,5
10;10;0,7;0,5;12,7;0,6
11;10;1,7;0,4;10,1;0,6
17,1;7;0,9;0,4;9,3;0,7
21,8;6;0,9;0,4;11,7;0,7
33,8;8;0,3;1;13,1;1,9
73;21;0,7;1,4;17,5;2
47,9;16;1,6;1,6;21,9;2
55,9;27;3,8;1;22,4;1,9
41,7;29;12,6;0,6;13,5;1,1
20,3;13;21,2;0,3;8,4;1,1
18,6;9;22,2;0,4;14,3;1,3
28,9;19;21,5;0,4;12,6;0,9
35,4;14;24,8;0,4;8,8;0,9
24,5;11;18,4;0,4;9,5;0,8
23,8;6;9,4;0,5;14;0,8
17,1;0;6,1;0,5;15,2;0,9
22,3;0;0,9;0,9;22,5;1,1
25,5;4;0,3;1,4;24,8;1,5
33,3;12;0,4;1,8;24,3;1,9
27,6;18;0,2;1,9;23,3;1,9
36,7;19;0,2;1,4;20,2;1,5
39,6;14;0,2;1,2;18,1;1,6
42,8;16;0,2;0,9;17,4;1,1
25,2;20;0,4;0,5;12,1;0,8
17,9;6;2,2;0,3;8;0,6
9,8;2;2;0,3;7,6;0,7
12;0;0,8;0,4;9;0,7
19,1;4;0,2;0,4;12,4;0,9
35,7;19;0,3;0,6;15,9;1,3
48,8;17;0,7;1,6;17,6;2,3
59,5;24;2,8;1,2;18,6;2,2
39,8;15;12,2;0,7;14,1;1,3
0;11;12,9;0,5;12,5;0
0;18;16;0,4;13;0
0;37;20;0,5;0;0,9
62;20;23,7;0,4;0;0,8
35;16;0;0;0;0,8
70,6;0;0;0;14,1;0,9
56,9;0;17,7;0,5;19,5;0,8
56,9;10;17,9;0,6;22,8;0,9
51,3;23;12,1;0,5;18;0,7
36,3;0;8,7;0,5;16,4;0,7
29,8;3;5,3;0,6;22,1;0,7
30,8;16;2,6;0,8;28;0,6
40,1;23;6,3;0,5;19,3;0,2
25;8;1;0,9;26,1;1
35,5;11;0,7;1;26,3;1
36,7;13;0,8;0,6;30,2;1
25,3;8;1,5;0,5;26,2;0,7
26,7;8;2;0,5;20,4;0,6
23,1;16;1,6;0,5;16;0,7
31,1;12;1,1;0,5;15,2;0,9
32,8;15;0,8;1,1;17,4;2,1
56,9;21;0,9;1,6;18,6;2,1
62,4;28;5,2;0,9;15,4;1,5
46,5;14;8,7;0,9;20,3;1,7
45,9;28;13,9;0,6;18,8;2
42,3;24;20,2;0,5;17,4;2,6
31,3;24;28,4;0,4;14,2;2,4
46,4;27;28,4;0,5;14,3;1,1
60,5;10;28,4;0,5;14,3;0,9
43,5;22;24,9;0,5;16,2;0,9
32,6;16;22,2;0,5;16,7;1,2
28,7;22;18,5;0,6;19,5;1,1
36;8;12,6;0,6;23,2;1,1
43,3;9;9,5;0,7;22,1;1
31,3;5;4,5;0,8;25,8;1
39,1;17;4;0,9;22,8;1,2
43,6;16;0,9;1,2;27,4;1,4
52,7;14;0,5;1,3;26,8;1,6
51,2;14;0,5;1;24;1,3
43,9;28;0,5;1;20,6;1,5
51,7;25;0,9;0,9;20,2;1,3
36,3;18;1,3;0,6;17;0,8
32,8;13;0,6;0,5;17,1;0,9
31,3;17;0,7;0,6;16,8;1,1
47;19;0,7;1,1;18,8;1,9
51,9;26;1;1,6;20,7;2,4
67,6;30;2,6;1,5;25,7;2,5
66,1;27;5,2;1,3;31,2;2,3
67,7;36;8,8;0,9;28;1,9
67,7;31;17;0,6;21,1;1,7
45;21;21,4;0,4;10,2;1,1
26,3;12;23,2;0,3;5,5;0,9
24;18;23,4;0,3;5,3;0,8
19,3;3;29,1;0,4;10,8;1
41,8;17;31,3;0,6;21,1;1,2
62;27;18,2;0,6;20,2;0,9
31,6;20;10,1;0,8;20,5;0,8
35,5;12;1,1;1,8;35,2;1,7
61,8;18;0,8;1,9;26,8;2
63;19;1,9;1,3;26;1,4
36,2;12;1,9;1,1;23,5;1,1
36,5;12;1,1;1,1;21,1;1,2
37,7;11;0,7;1,1;21,4;1,3
29,7;16;5,7;0,5;15,1;0,8
16,7;9;18,2;0,2;4,3;0,6
19,1;5;22,8;0,1;1,5;0,5
7,1;0;19,6;0,1;4,7;0,5
10,6;1;10,2;0,2;11,5;0,7
15;6;8,6;0,4;20,1;1,1
32,1;15;12,6;0,4;13,5;0,9
19,2;5;11,2;0,7;16,5;0,9
32,4;8;15,5;0,4;11;0,8
22,8;7;20,5;0,2;5,1;0,5
17;5;19,3;0,3;7,4;0,6
20,9;6;19,5;0,3;6,9;0,7
21,6;6;21,8;0,2;4,2;0,6
7,1;6;21,5;0,2;3,7;0,6
9,8;8;22,2;0,2;3,5;0,7
13,5;9;21,2;0,2;4,4;0,5
13,5;5;19,1;0,3;5,7;0,6
17,8;4;19,7;0,3;5,4;0,6
0;16;19,6;0,2;5;0,6
9,8;7;13,7;0,4;10,2;0,7
17,4;9;14,3;0,3;8,7;0,7
13,3;6;15,1;0,3;6,8;0,6
10,5;6;16;0,2;5,7;0,2
10,3;8;15;0,2;5,5;0,5
11,8;5;18,2;0,2;3,1;0,4
6,3;6;10,2;0,3;8,7;0,7
6,6;5;14,6;0,2;4,5;0,6
12,3;5;14,1;0,2;4,3;0,5
9,8;7;9,5;0,3;7,6;0,7
18,8;9;3,4;0,6;13,7;1,1
26,4;9;2,3;1,4;16,1;1
42,5;15;4,5;1,3;22,5;1,7
26,5;13;9,1;0,8;19,4;1,1
29;13;13,4;0,7;18,9;1
36;12;20,1;0,5;12,9;0,9
19,4;11;23;0,4;9,8;0,8
23,8;12;25,3;0,4;8,5;0,5
11;11;23,1;0,3;4,3;0,7
18,1;6;22,7;0,2;3,7;0,6
16,7;9;22,7;0,2;2,1;0,6
19,4;7;21,7;0,2;3,3;0,6
8,5;2;21,7;0,2;3,3;0,7
8,1;1;20,2;0,3;4,2;0,7
9,8;4;15,8;0,5;11,9;0,7
24,6;10;18,3;0,3;7,2;0,6
14,7;10;19,8;0,3;3,7;0,4
16,6;15;23,2;0,2;4;0,5
9;9;17,7;0,3;8,5;0,6
10;10;14,5;0,3;9,3;0,5
10,3;7;11,9;0,3;10,6;0,7
12,3;2;10,8;0,3;10,1;0,7
11,3;5;14;0,3;8,1;0,8
5;5;15,3;0,2;5,4;0,7
3,5;2;17,7;0,2;2,7;0,6
8;4;18,2;0,3;4,2;0,7
9,3;6;16,5;0,3;6,6;0,8
10,8;5;22,7;0,2;3,6;0,5
11,8;8;23,8;0,2;2,3;0,5
9;9;24,2;0,2;2;0,4
6,4;5;23,6;0,2;2;0,4
7,8;6;21,8;0,2;2,2;0,6
9,6;7;21,5;0,2;2,4;0,7
10,3;5;21,2;0,3;2,2;0,7
8,9;5;22,4;0,2;2,4;0,6
10,3;6;21,6;0,2;1,4;0,6
9,6;4;19,7;0,2;3,5;0,7
5,9;2;16,5;0,3;6;0,8
4,6;3;14,7;0,3;5,6;0,7
7,1;3;11,8;0,3;6,4;0,7
6,1;3;13,3;0,3;6,3;0,7
8;3;17,6;0,2;3,2;0,6
9,3;0;15,6;0,2;4;0
8,1;1;18,5;0,1;0,9;0,5
7,3;3;18,7;0,1;0,5;0,6
4,9;4;18,4;0,1;0,7;0,6
1,8;0;15,7;0,2;1,2;0,5
0,3;0;13,3;0,2;3;0,5
1;1;13,6;0,2;5,5;0,7
0;6;10,2;0,4;9,5;0,8
0;9;5,2;0,6;13,6;1,1
15,7;8;9,3;0,4;10,4;0,9
11,3;6;16,4;0,2;3,6;0,7
11;1;17,9;0,2;3,3;0,7
6,6;0;18;0,2;3,4;0,8
0;5;18,6;0,2;3;0,7
7;7;17,9;0,2;3,7;0,7
6,1;6;18,8;0,2;3,1;0,7
10,3;5;18,3;0,2;3,9;0,8
8,8;4;15,8;0,3;6,2;0,8
8,8;4;14,7;0,3;6,3;0,7
17,7;2;15,6;0,3;5,3;0,8
13;4;14,3;0,3;6,9;0,7
13,3;7;14,7;0,3;6,3;0,7
12,8;4;18,4;0,2;3,3;0,8
11;1;16,5;0,2;5,2;0,8
9,1;3;17,8;0,2;2,5;0,7
7,3;2;18,1;0,2;1,5;0,6
9,1;4;17,2;0,2;1,6;0,7
10;10;16,3;0,2;1,3;0,7
3;3;12,8;0,2;2,6;0,7
5,4;0;12,9;0,2;4,4;0,6
8,4;4;11;0,3;6,7;0,8
8,1;3;8,2;0,5;11;1
7,6;4;11,6;0,5;9,8;0,8
8,8;6;15,3;0,4;6,6;0,6
21,1;5;17,5;0,3;5,2;0,7
17,4;7;16,9;0,3;5,7;0,7
15,9;9;19,4;0,3;4;0,6
12;4;19,3;0,3;3,3;0,7
10,3;1;19,3;0,3;3;0,8
8,8;8;19,2;0,3;4,1;0,8
11;8;19,8;0,3;4,5;0,7
10,7;3;20,4;0,3;5,2;0,7
11;0;20,2;0,3;6,1;0,9
12;0;17,1;0,4;9,4;1
11,8;0;11,3;0,6;16,4;1,1
24,5;4;11,7;0,5;13,4;1
20,3;5;9,9;0,5;13,9;0,8
21,3;6;7,9;0,5;14,3;0,9
58,8;6;7,4;0,5;13,1;0,9
20,6;8;12,4;0,3;7,7;0,6
9;9;8,6;0,3;8,7;0,8
7,6;3;12;0,3;5,3;0,8
6,3;4;12,1;0,2;5;0,7
6;6;6;0,3;11,4;0,8
22,3;4;1,1;0,5;18,8;1,4
25;4;2,3;0,9;21,5;1,6
36,5;10;8,9;0,6;12,4;1
22,8;8;14,5;0,4;7,3;0,9
18,1;2;17,7;0,4;7,7;0,9
16;4;21,7;0,3;5,4;0,8
13,3;5;20,5;0,4;6,4;0,7
19,4;7;20,6;0,3;4,7;0,6
11;11;22,1;0,3;3;0,8
9;9;23;0,3;3,5;0,6
8,3;5;22,8;0,3;4,6;0,8
12,4;6;21,9;0,4;7,1;0,8
12,5;3;17,2;0,5;11,9;1,1
19,9;0;21,7;0,3;4,3;0,8
14,4;3;3,9;1;33,1;1,4
67,6;23;4,5;1,3;29,3;2
44,7;19;15,9;0,4;8,3;0,8
14,3;12;3;0,8;19,7;1,1
35,8;8;9,3;0,5;11,8;0,9
15,5;4;5,1;0,5;16,2;0,9
16,6;7;7,7;0,3;11,8;0,6
14,8;8;5,4;0,3;11,5;0,8
22,1;5;2,5;0,5;16,2;0,9
28,7;9;1,9;0,4;18;1,2
31,5;10;0,8;0,7;18,5;1,9
32,3;10;1,2;1,4;21,8;2,6
60,8;21;3,3;1,5;26;2,8
64,5;17;6,2;0,9;23,3;7
76,9;37;9,3;0,7;22,5;9,8
69,9;23;19,2;0,4;14,1;4,5
37,9;11;24,7;0,3;7,1;1,4
20,9;10;22,4;0,3;4,6;1
16;9;24;0,3;4,1;1
21,8;8;22,1;0,3;4,6;1,1
22,1;5;21,4;0,3;5,7;0,8
16,9;4;22,3;0,3;4,4;0,9
11,5;4;20,9;0,3;5,1;0,9
21,4;2;23,8;0,3;3,3;1
21,4;4;21,9;0,3;4,8;0,9
17,7;8;22,9;0,3;4;0,8
17,6;9;22,9;0,2;3,1;0,7
22,1;8;23;0,2;2,6;0,8
13,8;11;21,7;0,2;4,9;0,7
17,4;10;21,2;0,2;3,5;0,7
10,8;10;15,3;0,2;7;0,8
12;12;12;0,2;8,7;0,9
8,4;6;11,9;0,2;9,8;0,9
14,7;2;7,8;0,3;14,9;1,1
17,1;7;1,8;0,8;24,5;2,2
54,2;23;1,9;1,1;26,2;3
57,6;27;4,5;1,2;25,4;8,6
71,3;28;0;0;0;0
59,6;20;0;0;0;0
16,1;9;0;0;0;0
10,3;9;0;0;0;1,2
9,8;9;23,6;0,2;3,7;0,4
10,3;8;24,3;0,2;3,1;0,3
20,9;8;23,9;0,2;3,9;0,2
23,6;7;22,7;0,3;4,6;0,3
24,5;3;24,4;0,3;4,1;0,6
23,5;2;24;0,3;5,2;0,4
18,1;4;25,2;0,2;2,6;0,5
26;8;22,3;0,3;5,4;0,6
19,1;8;21,2;0,3;5,5;0,5
17,6;6;17,3;0,4;10,3;0,6
22,4;7;9,1;0,6;16,6;0,8
27;9;2,8;0,9;22,7;1,2
43,5;13;0,8;0,9;22,3;1,3
35,8;13;1,6;0,8;20,4;1
21,1;8;1,1;0,7;20,1;1,2
27,9;6;1,7;0,6;19,1;1,1
35,3;9;1,2;0,6;18,5;1,1
31,1;9;0,8;0,7;19,2;1,5
48,9;11;1,5;1,3;21,6;2,6
68,2;32;4,2;1,4;25,4;2,9
56,8;24;13,8;0,7;19,2;1,5
34,2;13;23,9;0,2;2,7;0,6
16,5;9;24,6;0,2;3,3;0,6
15,5;9;24,8;0,3;3,2;0,8
23,1;14;26;0,3;3,6;0,7
17;12;27,6;0,3;3,5;0,6
17,6;16;28,7;0,3;3,8;0,8
17;17;29,8;0,3;2,5;0,7
15,5;0;31,5;0,3;2,7;0,6
20,4;0;29,5;0,3;3,8;0,7
20,8;0;28;0,3;4,3;0,7
27,7;4;25,6;0,3;5,3;0,7
21,4;10;23,4;0,3;6,5;0,6
16;13;8;0,8;19,7;0,8
45,2;11;4;1;23,3;1,2
54,5;16;1;1,4;24,2;1,7
51,3;16;1;1,2;24,4;1,3
53,4;22;0,9;1,2;23,5;1,6
76,9;30;0,6;0,9;24,1;1,3
36,7;21;0,6;0,7;20,7;1,3
38,4;12;0,9;0,7;19,2;1,3
42,1;16;1,4;0,5;18,5;1,1
30,9;14;5;0,6;15,1;1
30,8;11;18,9;0,4;6,7;0,8
20,6;15;27;0,3;3,8;0,8
20,7;6;31;0,3;4,3;0,7
19,7;10;25,4;0,3;1,8;0,7
28,7;12;27,6;0,3;2;0,7
21,6;8;28,5;0,3;2,3;0,8
19,6;10;28,6;0,3;2,4;0,8
15,3;13;30,6;0,3;2,2;0,6
16,4;9;29,5;0,3;2,4;0,5
10,8;3;28,5;0,3;3,1;0,8
12,8;5;28,4;0,3;2,9;0,8
14,3;10;26,2;0,3;3,5;0,8
14,7;10;25,5;0,3;3,9;0,7
20,6;8;24,9;0,3;3;0,7
16,5;6;24,7;0,3;3,4;0,8
10,6;8;24;0,3;3,3;0,7
10,6;5;22,7;0,3;3,7;0,7
9,6;4;13,6;0,3;9,9;0,8
17,9;4;27;0,2;1,3;0,7
9,7;1;26,2;0,2;2;0,8
16,5;6;24,6;0,2;2,4;0,7
16;10;11,2;0,3;12,8;0,9
33,3;17;14,2;0,4;10,8;1
14,8;10;9;0,9;20,4;1,3
37,6;12;8,8;1,1;20,5;1,5
45,5;27;24,3;0,3;6,1;0
16;11;26,2;0,2;0;0
20,1;11;0;0,2;0;0,6
15;15;0;0;0;0
15,2;13;0;0;0;0
18,9;7;26,8;0,2;7,3;0,9
0;20;26,8;0,2;7,6;0,8
10;6;27,5;0,2;7,7;0,7
18,9;1;27,7;0,2;7,2;0,8
11,1;0;27,3;0,2;7,2;0,6
15,5;0;26,3;0,2;7,3;0,7
14;0;26,3;0,2;6;0,7
16,7;4;25,2;0,2;7,1;0,7
18,4;8;25,1;0,2;7,1;0,6
8;8;25,2;0,2;6,2;0,6
18,9;10;25;0,2;6,2;0,6
13,8;10;24,4;0,2;5,9;0,7
19,2;11;22,3;0,2;6,3;0,7
12,8;10;20,2;0,2;7,1;0,7
17,4;9;23,5;0,2;6,7;0,6
12,8;8;9,6;0,3;9,9;0,8
20,6;10;1,1;0,7;18,4;1,5
54,2;22;6,5;1,3;21,8;2,5
49,5;31;10;0,8;24,1;1,6
52,8;16;14,1;0,7;24,4;2
42,5;16;24,9;0,3;21,9;0,9
6,9;6;24,5;0,3;16,5;0,8
10,6;6;25,1;0,2;13,5;0,8
16,5;9;25;0,2;10,9;0,8
17;12;25,1;0,3;9,7;0,7
16,7;11;25,8;0,2;8,6;0,7
17,9;7;24,9;0,2;7,7;0,7
22,1;7;25,6;0,3;9;0,8
7;7;25,1;0,3;10;0,7
7,1;3;24,8;0,3;8,6;0,9
11,3;5;25,6;0,2;9;0,8
16;6;26,9;0,2;6,2;0,7
14,8;8;24,3;0,2;8,1;0,7
14,8;10;25,5;0,2;6,6;0,8
16;5;26,1;0,2;6,3;0,8
10,6;4;25,6;0,2;7,2;0,7
15;6;22,2;0,2;7,2;0,7
9,6;8;20,2;0,2;9;0,7
12,1;11;15,7;0,3;11,2;0,8
12,7;7;12,1;0,3;13,3;0,8
20,2;6;8,4;0,5;17,6;0,9
28,7;10;9,4;0,6;22,9;1,1
26,5;8;20,5;0,4;22,7;0,9
15;5;24,4;0,2;12;0,8
17;17;23,9;0,3;10,1;0,8
17,9;4;24,9;0,2;8,3;0,7
10,6;1;24,6;0,2;8,5;0,6
10,4;5;24,9;0,2;9,6;0,7
12,1;8;24,3;0,2;9,5;0,7
17,7;8;24,1;0,2;9,8;0,2
20,4;4;23,6;0,2;8,8;0,8
6,4;0;21,5;0,3;11;0,7
15,7;0;22,5;0,2;11,6;0,8
8,6;0;21,8;0,3;7,9;0,8
11,5;2;22,4;0,2;9,5;0,8
13,3;2;21,6;0,3;7,8;0,7
13,1;3;22,9;0,2;9,5;0,8
13,6;5;17,2;0,3;10,3;0,8
13,8;7;1,2;0,9;19,3;1,3
37,2;11;1;0,9;23,2;1,3
23,4;9;1;0,8;22,4;1,3
27;4;1,3;0,6;21,3;1,2
30,2;4;2,3;0,4;19,8;1
19,7;7;2,1;0,5;20,7;1,2
44,5;11;1,1;0,9;21,3;2,2
59;13;1,5;2,1;23,7;3,7
89;40;3,2;1,7;27,2;3,4
68,4;31;13,8;0,9;31,5;2,2
37,7;26;24,9;0,4;29,4;1,2
36,8;19;32,5;0,5;30,1;1,1
35,8;22;37,2;0,5;29,3;1,1
42,3;11;33,9;0,4;23,5;1
23,4;11;41,2;0,5;16,5;1
78,2;17;50,6;0,7;23;1,2
71;37;37,9;0,7;26,8;1,3
52;18;25,3;0,7;30,2;1,4
31,4;14;27,7;0,4;22,2;1
19,2;10;28,9;0,4;14,5;0,7
0;16;29,1;0,3;5,6;0,6
0;0;28,5;0,3;0;0,7
32,9;15;25,1;0,3;0;0,9
21,1;14;24,5;0,2;0;0,7
17,7;12;26,7;0,2;0;0,9
16,7;9;26,3;0,2;7,3;0,6
17,6;4;26,1;0,2;8,1;0,7
17,2;5;24,3;0,2;9,1;0,8
20,7;10;23;0,2;8,8;0,8
21,3;9;24,9;0,1;8,9;0,8
16,7;10;22,2;0,2;10,3;0,8
17,7;11;20,4;0,2;12,1;0,9
26,5;8;26,7;0,2;10,9;0,6
20,6;7;27,9;0,2;9,1;0,6
17;8;28,5;0,2;7,7;0,8
13,6;8;28,1;0,2;7,4;0,8
19,2;4;27,5;0,2;7,1;0,8
22,1;2;27,1;0,2;6,6;0,8
20,6;5;26,5;0,2;7,8;0,8
14,3;8;27,4;0,2;7,7;0,9
13,6;8;26,7;0,2;8,7;0,8
15,2;8;25;0,2;9,1;0,7
10;10;24,6;0,2;9;0,5
9,1;0;21;0,2;9,9;0,9
20,6;0;22,8;0,2;11;0,9
15,7;10;23,7;0,2;8,3;0,8
23,9;10;17,2;0,3;11,1;0,9
15,7;8;20;0,2;13,1;0,8
14;7;22,7;0,1;9,6;0,8
12,8;9;23,1;0,2;6,8;0,8
16;10;22,4;0,2;7,1;0,8
6,9;6;18,2;0,2;8,2;0,8
6,1;3;20,7;0,2;8,3;0,9
8,9;6;20,5;0,2;8,3;0,7
11,8;4;19,4;0,2;8,1;0,7
7,7;2;19,1;0,3;9,9;0,7
7,6;7;15,8;0,3;11,7;0,7
11,5;10;17,5;0,3;12,8;0,7
9;6;18,2;0,3;11,1;0,8
8,6;0;18,1;0,3;10,5;0,7
10,3;0;20,2;0,3;10;0,8
10,3;3;19,9;0,3;10,1;0,8
11;11;20;0,3;9,7;0,9
8,4;3;19,7;0,3;9,8;0,9
7,6;1;20,1;0,3;10,2;0,8
9,6;3;22;0,2;9,8;0,9
6,4;0;20,8;0,3;10,2;0,8
4,9;0;17,4;0,3;10,6;0,9
6,6;1;17,5;0,3;10,3;0,8
10,6;8;14,1;0,3;11,2;0,8
