PM10;PM2-5;O3;CO;NO2;SO2
21,9;12;4,6;0,3;13,1;0,6
27,6;7;4,9;0,3;11,1;0,6
19,5;1;5,2;0,3;9,2;0,6
15;5;2,5;0,3;11,6;0,6
11,6;4;6,6;0,2;8,9;0,6
19,1;3;3,7;0,3;9,3;0,5
14,4;5;4;0,3;11,6;0,6
10,7;9;3,6;0,3;12,3;0,6
12;12;1,7;0,5;15,3;0,7
17,7;10;6,3;0,5;13,6;0,6
14;6;13;0,4;9,9;0,5
10,1;7;12,9;0,4;9,7;0,6
13;7;17,2;0,3;7,1;0,6
15,8;3;18,6;0,3;5,7;0,6
11,8;3;17,2;0,3;8,6;0,6
16,3;1;18,9;0,3;7,4;0,7
11,8;0;19,4;0,3;7,4;0,7
10,9;6;17;0,3;10,1;0,7
13,1;5;14,5;0,4;12,9;0,7
17,6;4;14,9;0,4;13,1;0,6
12,6;4;13,9;0,4;12,7;0,7
9,7;7;12,5;0,4;13,3;0,7
13,4;6;10,2;0,4;14,7;0,7
16,3;7;5,4;0,4;18,3;0,7
12,5;5;12,8;0,3;10,7;0,7
10,7;4;11,8;0,3;10,2;0,7
12,5;6;13,3;0,2;8,3;0,4
14,5;6;6,3;0,2;10,7;0,8
11,6;5;3,8;0,2;15;4,5
17,9;9;2,8;0,2;18,2;3,2
22,1;12;1,7;0,2;18,6;1,4
36,3;20;2,7;0,2;17;1,1
84,5;31;4,5;0,3;17,1;0,8
80,1;19;6;0,3;16,1;1
81,9;14;9,8;0,3;14,5;0,5
67,4;11;12,4;0,3;12,4;0,6
61,2;6;14,8;0,3;10,1;0,5
48,8;10;16;0,2;8,6;0,5
38,4;8;16;0,2;8,1;0,4
36,9;5;15,4;0,2;8,2;0,4
30,7;5;14,2;0,3;8,8;0,4
35,4;6;14,7;0,3;9,7;0,4
25,4;9;13,8;0,3;10,8;0,4
20,5;6;10,7;0,3;13,2;0,4
31,3;12;8,6;0,3;13,7;0,5
41,4;16;7,2;0,3;13,2;0,5
30,2;4;5,8;0,3;14,4;0,4
21,4;9;3,5;0,3;16,6;0,5
26,6;9;5,8;0,4;15,7;0,6
30,4;7;4,3;0,3;14,8;0,5
22,2;9;7,5;0,2;8,3;0,6
18,5;5;3,8;0,2;10,2;0,6
13,6;9;2,4;0,3;11,6;0,6
14,2;8;1,2;0,2;14,3;0,7
0;19;1,8;0,3;16,3;0,9
19;19;1,4;0,4;19,1;1
19,7;19;1,6;0,5;21,1;1,1
30,5;17;3,8;0,6;20,4;1,2
23,6;10;10,2;0,3;14,2;0,9
18,2;6;14,9;0,3;10,1;0,6
19;2;17,6;0,2;7,9;0,6
14,4;5;18,5;0,2;7,2;0,6
14,5;6;17,9;0,2;6,9;0,5
30;4;17,3;0,2;7,1;0,5
22,3;1;16;0,2;9;0,5
16,6;1;16,4;0,2;8,6;0,6
15,9;10;13,3;0,3;12,8;0,6
17,3;8;12,1;0,3;14,2;0,6
14,7;9;8,5;0,4;17,5;0,6
45,6;13;6,3;0,4;17,2;0,6
45,4;17;4,9;0,4;17,8;0,6
53,7;14;5;0,3;16,6;0,6
37,7;8;1,4;0,4;16,7;0,5
46,3;11;0,8;0,4;17,7;1,1
37,5;0;0,8;0,4;17,7;3,3
40;0;0,7;0,4;17,6;3,8
28,9;0;0,8;0,4;16,4;3,1
30,4;0;1,1;0,4;16;2,5
30,6;0;1;0,4;19;1,7
62,6;0;0,8;0,4;17;1,5
83;0;1,5;0,6;16,5;2,6
77,4;0;5,5;0,5;16,1;2,2
64,4;3;4,4;0,4;0;0
45,1;7;0;0;8,4;0,6
36,7;7;17,9;0,3;6,4;0,8
34,8;8;18,6;0,3;6,2;0,6
29,1;7;18,9;0,3;6,6;0,6
21,4;5;19,7;0,3;6,8;0,8
27,9;5;18,6;0,3;8,1;0,7
20,9;11;17,4;0,4;10,9;0,8
27,9;13;16,9;0,4;11,2;0,8
20,7;12;16,4;0,4;11,5;0,8
16,2;14;12,7;0,5;14,3;0,8
30;16;10,1;0,5;16,1;0,8
47,4;27;5,6;0,5;16,7;1
60,5;25;3,5;0,4;17,1;0,9
57;17;3,6;0,5;14,5;0,9
57;16;1;0,6;18,6;1,4
42,1;13;0,7;0,5;19;1,5
42,1;9;1,5;0,5;20,2;0,7
33,4;7;0,8;0,5;19,4;0,7
28;10;0,8;0,4;17,4;0,6
21,1;12;0,8;0,4;16,1;0,8
29,8;16;0,8;0,5;17,7;0,9
22,9;16;0,9;0,6;16,5;1
25,9;22;2;0,7;16,3;1,2
21,7;8;6,2;0,5;15,9;1,4
25;6;16,8;0,3;11,1;0,7
18,7;4;20;0,3;9,3;0,5
29,1;0;17,5;0,3;11,5;0,5
23,9;4;17,7;0,3;9,1;0,5
17,1;4;16,7;0,3;8;0,5
26,3;3;16;0,3;7,7;0,5
22,2;1;15,4;0,3;7,9;0,5
18;0;14,7;0,3;7,7;0,5
14,5;3;13;0,3;8,9;0,5
23,3;3;8,8;0,4;12;0,6
17,9;5;4,7;0,4;14,7;0,6
18,5;5;7,7;0,4;12,6;0,6
17,1;6;3,7;0,4;15,7;0,6
18,2;5;2,9;0,3;16,2;4
21,1;4;4;0,3;13,9;3,1
18,9;13;1,1;0,3;17,2;7,8
25,8;11;1,5;0,3;16,7;3,5
18,8;15;1,5;0,3;15,7;1,8
20,5;11;1;0,3;14,7;1,8
16,3;10;0,9;0,3;14;2
18,9;10;0,8;0,3;14,6;1,8
19,3;11;3;0,3;12,4;1,2
27,3;14;5,3;0,3;11,8;6,5
19,9;7;7,9;0,3;10,5;6,6
19,3;3;9,5;0,3;9,2;5,1
15,1;3;11,3;0,4;9,8;1,8
10,8;5;14,6;0,3;7;0,8
9,1;4;14,3;0,3;6,2;0,8
7,4;2;14,1;0,3;6;0,7
14,7;0;13,5;0,3;6,8;0,7
10,6;3;13;0,3;6,9;0,6
8,5;5;13,5;0,2;6,4;0,6
7,5;2;14,3;0,2;7,3;0,6
8;4;10,8;0,3;10,3;0,6
16,8;7;8,5;0,3;10,2;0,7
20,8;7;7,8;0,3;10,7;0,6
20,4;9;8,8;0,3;8,5;0,9
15,1;12;2,9;0,3;13,9;5,4
27,6;14;1,2;0,3;16,7;7,8
20,6;14;3,1;0,3;15,5;4,2
17,2;7;3,9;0,3;13,2;2,8
16,7;6;2,8;0,3;12;2
21,9;9;2,5;0,3;11;1,6
15,9;7;3,1;0,3;10;1,3
15,5;8;3,2;0,3;10,9;1,1
15,5;8;3,1;0,3;10,6;0,9
15,8;10;5,7;0,3;8,5;1,1
17,8;5;9,5;0,2;6,8;0,9
13,5;0;11,1;0,2;6,2;0,8
9,8;4;13,1;0,2;6;0,8
8;2;12,8;0,3;5,9;0,8
6,7;0;13,2;0,3;6,1;0,7
5,9;0;13,6;0,3;5,3;0,7
17,3;0;13,5;0,3;5,3;0,7
12,9;3;13,9;0,3;5,2;0,7
10,4;4;13,5;0,3;5,7;0,7
8,3;2;12,2;0,3;6,9;0,7
6,9;1;9,5;0,3;9,3;0,8
6;2;10;0,3;9,2;0,8
11,6;6;6,1;0,3;11,5;0,7
9,1;5;5,3;0,3;12,2;0,7
13,1;4;6,9;0,3;10,6;0,7
9,8;5;5,5;0,3;11,8;0,7
8,3;5;7,8;0,2;9;0,7
7;1;5,4;0,2;10,9;0,6
6;6;7;0,2;9,9;0,6
15,1;7;5,2;0,2;11,7;0,7
19,9;9;2,6;0,3;17,8;0,6
0;23;1,3;0,6;20,7;0,7
39,8;22;1,3;0,8;20,2;1
76,3;11;7,6;0,7;16,5;0,7
60,8;6;17,1;0,4;11,7;0,6
40,5;5;19,7;0,3;9,1;0,6
27,7;6;20;0,3;8,2;0,5
25,4;7;19,2;0,3;8,1;0,6
19,4;4;20,5;0,2;6,5;0,6
21,9;5;20,1;0,3;6,9;0,6
25,3;10;19,4;0,3;7,3;0,6
24;6;18,6;0,3;9,2;0,6
17,3;7;16,4;0,3;10,8;0,6
25,4;14;15,4;0,3;10,7;0,6
24,7;15;12,2;0,3;13,1;0,6
39,7;10;10,9;0,3;12,6;0,6
41,6;18;9;0,3;12,1;0,7
49,6;10;8,2;0,3;12,7;1,2
39,9;9;2,7;0,4;19;4,3
47,8;8;4,8;0,3;15,2;2,1
34,4;6;7;0,3;12,8;1,4
29,1;3;6,8;0,3;13,5;0,8
21,5;3;11,1;0,2;10,1;0,8
17,6;10;4,1;0,3;13,7;1,6
24;24;1,3;0,3;19,3;1,3
50,6;31;0,8;0,5;17,3;1
60,8;38;0,8;0,6;17,6;1,1
89,2;22;1,2;0,7;18,5;1,7
83,9;15;4,6;0,5;16,2;1,1
55,9;10;6,8;0,7;19,8;0,9
38;7;14,4;0,4;15,6;0,7
29,7;4;16,4;0,3;12,4;0,7
21,6;1;17,4;0,2;7,4;0,6
28,4;1;18,3;0,2;6,8;0,6
32,2;2;18,8;0,2;7,7;0,6
24,1;2;17,7;0,3;10,6;0,6
20,5;4;15,6;0,3;11,5;0,6
15,8;3;14,1;0,4;12,7;0,6
20,7;6;8,8;0,5;16,9;0,7
0;38;2,2;0,6;21;0,7
74,5;5;4,2;0,5;17,7;0,6
66,7;7;1,7;0,6;21,3;0,7
53,8;6;1,5;0,5;20,5;0,9
50,8;12;0,9;0,5;20,7;2,3
40,7;10;0,7;0,5;19,2;1,8
35,8;14;0,7;0,5;17,2;1,6
33,2;13;0,7;0,5;15,9;1,2
30,3;16;0,7;0,4;15,3;1,3
35,2;16;0,8;0,5;17;1,5
40,8;31;0,8;0,8;17,6;1,7
38,8;29;1;1,1;17,4;1,9
51,7;23;2,6;0,8;17,5;5,6
61,4;8;9,3;0,5;14,1;2,5
64,7;8;15,8;0,3;11,6;1,3
46,1;8;17,6;0,3;10,4;0,9
34,2;6;18,3;0,3;9;0,8
30;3;19,4;0,3;8,5;0,7
37,2;26;30,7;0,4;14,1;1,2
62,3;24;35;0,4;13,6;1,2
46,7;22;34,3;0,4;11,9;1,2
49,4;23;27,3;0,4;13,4;1,2
56,9;17;21,7;0,5;14,2;1,1
41,7;22;16,3;0,5;16,1;1
55,9;8;13,1;0,4;12,2;0,8
39,8;8;9,9;0,4;14,4;0,8
32,6;5;7,5;0,4;15,8;0,8
23,4;7;7,5;0,4;14,9;0,7
24,8;7;6,7;0,3;12,2;1,1
27,8;5;3,1;0,3;15,7;1,2
20,5;9;2,4;0,3;15,7;1,5
15,2;7;4,9;0,3;12,5;0,9
15,8;6;5,2;0,3;11,7;1,1
18,4;8;5,2;0,3;12,6;1,1
14,5;9;3,2;0,3;15,3;1,1
14;14;1,8;0,5;16,9;1,1
15;13;4,1;0,5;15,7;2
16,6;8;7,5;0,4;12,9;0,9
12,9;2;11,9;0,3;0;0,4
9,8;2;11,6;0;6,9;0
16,3;2;0;0,2;9,3;0,2
11,7;3;0;0,3;0;0
9,4;2;13,4;0,3;8;0,3
7,9;1;12,8;0,4;9,4;0,4
7;7;11,7;0,4;11,9;0,4
19,8;9;10,4;0,4;13,1;0,4
14,1;11;9,6;0,4;13,7;0,4
19;6;7;0,5;16,6;0,5
16,1;15;7,4;0,5;18,1;0,4
26,4;9;6,4;0,5;18,5;0,4
26,4;6;3,3;0,5;17,6;0,4
34,1;9;0,9;0,6;17,9;0,3
41,4;11;0,7;0,6;15,9;0,3
30,3;14;0,7;0,6;15,3;0,6
41,7;9;0,7;0,6;16,2;0,6
32,2;6;0,7;0,6;16,1;0,6
30,3;13;0,8;0,5;17,3;0,7
24,8;10;0,7;0,5;17,3;0,8
35,1;29;0,7;0,7;16,8;1
38,5;23;1,2;0,6;15,7;1,4
54,3;22;3,1;0,5;15,1;2,8
55,8;10;8,7;0,4;12,5;1,5
56,8;5;14;0,3;9;0,7
46,6;1;16;0,3;7,5;0,7
35,5;5;15,5;0,3;6,2;0,7
35,2;6;16,5;0,3;6;0,6
33,9;6;18,1;0,3;7,2;0,7
44;4;18,6;0,3;7,2;0,7
32,5;6;18,6;0,3;7,3;0,7
23,7;15;17,9;0,3;6,8;0,6
30,5;2;15,3;0,3;8,4;0,7
22,7;2;12,5;0,4;11,1;0,7
19;2;12,7;0,4;11,6;0,6
13,3;7;12;0,4;11,4;0,7
19,7;7;10,6;0,4;10,9;0,7
18,8;6;9,6;0,4;11,1;0,7
13,7;4;10;0,3;11,5;0,6
11;0;9,9;0,3;11,6;2,1
9;9;7,6;0,3;12;3,3
7;7;6,2;0,3;13,1;4,1
6,9;6;6,1;0,3;13,8;2,9
6;5;4,3;0,3;15,7;2,1
15,4;12;4,4;0,4;17,1;1,9
12,1;6;12;0,3;10,9;0,9
9,4;9;14,1;0,3;8,4;0,7
9,5;6;16,5;0,3;7,2;0,6
21,1;4;18,6;0,3;7;0,6
15,8;4;19,9;0,3;6,7;0,6
12,1;5;20,5;0,3;6,6;0,6
10,6;4;19,8;0,3;6,3;0,6
8,3;5;19,2;0,4;6,6;0,6
16,1;6;17,7;0,3;6,7;0,6
20;6;17,7;0,3;6,3;0,6
15,8;3;16,8;0,3;6,7;0,6
11,8;5;14,2;0,4;8,1;0,6
8,7;8;9,7;0,4;11,7;0,6
8,6;6;6,8;0,5;14,6;0,6
24;12;6,1;0,5;15,5;0,6
22,6;16;4,5;0,4;18,9;3
33,8;6;6,8;0,4;14,5;1
23,8;5;6,7;0,3;12,3;0,8
16,9;6;9,1;0,3;6,6;0,5
13,2;8;5,5;0,3;7,9;0,5
18,1;6;4,1;0,3;10,4;0,5
17;8;2,5;0,3;13,8;1,1
17,5;17;0,9;0,4;16,5;1,3
31,6;27;0,7;0,6;17,7;1,5
48,3;23;1,5;0,6;16,6;3,1
67,9;14;6,1;0,5;14,3;2,4
70,4;15;12,9;0,4;11,7;0,6
47,2;12;16,5;0,3;10;0,4
39,8;6;17,2;0,3;7,3;0,4
32,2;6;17,4;0,3;6,4;0,4
23,9;6;17,5;0,3;6,4;0,4
34;7;17,1;0,3;7,4;0,4
40,9;10;17,4;0,3;7,7;0,5
32,2;8;15,6;0,3;8,1;0,5
23,7;5;11,6;0,3;11,3;0,5
33,8;7;13;0,3;8,7;0,5
51;19;8,9;0,4;11,3;0,5
60,7;15;3,9;0,6;17,6;0,5
57,6;22;4,1;0,5;17,1;0,5
76;0;4,3;0,4;16,5;0,6
49,1;0;5,3;0,4;13,6;0,5
33,3;0;6,2;0,3;11,9;0,5
27,6;1;5,4;0,3;13,2;1,1
19,5;2;2,9;0,3;15,3;1,7
24,8;6;2,9;0,3;14,7;1,5
17,9;7;1,6;0,3;14,9;1,3
20,1;7;2,6;0,3;15,9;1,1
14,6;7;3,7;0,4;17,9;0,9
14;14;1,8;0,7;20,6;1
0;13;6,4;0,7;17;1
18,2;10;10,7;0,5;15,3;0,9
16,7;6;12,5;0,4;12,9;0,8
16,2;7;14,9;0,4;10,8;0,9
12,3;6;15,4;0,3;8,8;0,8
13;13;15,1;0,3;6,3;0,8
23,6;8;15;0,3;6,2;0,8
30,3;6;14,6;0,3;7,3;0,9
36,4;8;13,4;0,3;6,8;0,8
25,5;5;11,6;0,3;8,3;0,9
28,7;13;8,9;0,4;12,1;0,9
25;8;7,6;0,5;13,3;0,8
21,6;8;4,7;0,5;14,1;0,8
20,5;19;4,2;0,4;13,3;1,4
48,7;13;2,2;0,5;14,8;2,4
49,7;9;1;0,5;17,5;1,9
44,7;25;0,8;0,5;16,5;3,2
42,6;25;0,8;0,4;15,9;3,1
45,4;14;0,7;0,4;15,9;2,8
32,8;11;0,7;0,4;15,8;2,8
34,8;26;0,8;0,4;14,2;1,4
33,8;29;0,7;0,5;14,1;1,1
39,6;27;0,7;0,6;14,5;1,4
50,7;38;1,1;0,7;14,3;1,4
84,2;24;3,3;0,5;14;1,6
84,6;8;8,6;0,3;11,7;0,7
70,6;0;12,9;0,3;10,3;0,6
51,5;4;15,2;0,3;9,9;0,5
36,8;11;14,7;0,3;9,9;0,6
27,3;7;14,8;0,2;9,1;0,4
19,7;0;14,9;0,2;8,4;0,5
22,5;1;13,8;0,3;8,7;0,5
21,7;7;10,6;0,3;12,9;0,6
28,2;17;16,6;0,3;14,9;0,7
26,4;0;9,3;0,4;16,4;0,7
18,6;10;5,2;0,4;15,3;0,7
43,6;9;5,3;0,4;12,3;0,6
35,5;13;4,7;0,4;11,7;0,6
47,8;8;3,2;0,4;14,1;0,6
47,7;10;4,7;0,3;10,9;0,6
37,5;6;4,9;0,3;9,2;0,5
43,5;3;1,4;0,3;14;0,7
31,5;8;0,8;0,4;14;0,9
32,9;10;0,7;0,4;13,7;1
23,1;9;1,1;0,3;11,6;0,9
22,8;12;0,8;0,3;13,7;1,1
28,5;12;0,7;0,4;14,2;1,5
37,1;27;1,3;0,6;13,7;4,3
54,7;19;2,9;0,5;13,2;4,4
69,2;13;6,3;0,4;11,4;4,1
66,1;10;9,1;0,3;10,9;1,8
50,4;6;13,4;0,3;8,9;0,8
37,7;2;13,8;0,3;9,1;0,7
27,1;2;13,5;0,3;7,6;0,7
21,3;4;13,2;0,3;7,8;0,7
23,2;3;13;0,2;7,8;0,7
24,5;3;15,3;0,3;8,7;0,7
35,9;18;20,2;0,3;9,8;0,9
29,3;15;17,8;0,3;12;1
25,8;9;16,2;0,3;10,8;0,9
31,6;16;15;0,4;10,2;0,9
35,8;12;12,5;0,4;13,2;0,8
0;34;2,9;0,6;23,5;0,9
50,3;35;1,1;0,6;20,4;0,8
58,2;14;0,8;0,5;17,6;0,8
59,2;11;0,7;0,5;17,5;0,6
47,3;11;0,8;0,4;15,2;0,5
42,5;11;0,8;0,4;13,8;0,7
42,2;15;0,8;0,5;13,6;1,2
34,5;29;0,8;0,6;12,4;1,1
41,8;41;0,7;0,7;14,2;1
75,8;40;0,8;0,9;13,7;0,9
119,2;30;1,4;0,7;12,7;1,9
120,1;16;4,5;0,5;0;3
93,1;14;0;0;14,9;0
57,6;14;0;0,3;15;0,8
47;11;15,9;0,2;6,7;1,3
50,4;9;17,1;0,2;7,3;1,6
36,8;22;25,2;0,3;9,7;1,1
47;0;17,1;0,3;10,4;0,9
43,3;24;17,2;0,4;12,8;0,9
40,3;22;20,1;0,4;14,7;0,9
40,7;21;17,6;0,5;18;0,9
30;28;12,2;0,6;19,9;0,8
22,1;18;9,6;0,5;20,9;0,7
34;34;6;0,7;27,6;0,8
46,4;31;2,7;0,9;32,8;0,9
39,6;29;1,4;0,9;29,7;0,7
37,1;29;0,7;0,8;24,7;0,6
43,8;29;0,7;0,9;19,3;0,8
42,2;27;0,7;0,8;18,5;0,8
45,5;19;0,6;0,8;15,1;0,7
41,4;26;0,6;0,6;13,8;0,7
40;22;0,7;0,6;14,2;0,7
32,5;26;0,7;0,8;15,5;0,8
39;39;0,7;0,9;16,4;0,8
49;0;1,6;0,9;19,4;0,9
49,3;29;7,5;0,7;20,1;1
46;32;13,5;0,5;17,1;2
50,9;24;17,3;0,4;14,1;2,4
37,4;16;19,5;0,3;11,8;2,1
26,4;12;19,3;0,3;11,6;1
20;19;26,3;0,3;9,8;1,1
38,8;25;28,5;0,3;9,8;1,1
32,5;23;30,5;0,3;9;1
26,8;9;26,7;0,3;7,8;0,9
22,7;15;16,7;0,3;7,7;0,8
32,8;14;12,4;0,4;11;0,8
24,5;17;10,9;0,5;16;0,9
25,1;22;8,8;0,5;18,5;0,8
34,5;24;7,5;0,5;18,7;0,8
30,9;21;5,8;0,5;19,6;0,7
36,6;16;6,9;0,4;17,3;0,7
25,8;22;3,2;0,4;15,8;0,6
26,9;18;0,8;0,5;17,3;0,6
19,7;18;0,8;0,5;15,5;0,7
28,9;16;2,2;0,5;15,6;0,6
20,9;14;4,6;0,4;14,6;0,6
22,7;17;1,2;0,5;17,1;0,6
25;8;8;0,4;12,3;0,6
18,3;6;14,5;0,3;10;0,8
13,5;4;14,8;0,3;10,8;2,9
12,5;9;19,4;0,3;10;2,7
10,3;7;24,2;0,3;13,1;1,7
0;17;31,5;0,4;13;1,1
0;17;29,5;0,4;13,9;1
6,9;4;20,3;0,3;11,1;0,7
0;15;24,3;0,3;9,7;0,8
21,6;16;26,7;0,3;8;0,9
27,8;14;25,6;0,3;7,2;0,8
21;21;21,7;0,3;9;0,8
0;18;20,4;0,3;9,7;0,8
0;15;12,6;0,4;13,5;0,8
11,1;11;9,2;0,4;13,4;0,8
21,6;6;15,1;0,3;9,3;0,8
16,3;3;12,4;0,3;10,4;0,8
12;11;9,6;0,3;12,1;0,7
9,8;8;8,4;0,3;9,9;0,5
8,9;7;7,5;0,3;10,1;0,5
7,8;5;7,3;0,4;9,1;0,5
8,1;4;4,1;0,4;13;0,5
10;10;3;0,4;14,6;0,5
16,4;10;1,9;0,4;15,2;0,6
12,2;12;2,4;0,5;14,1;0,7
19;16;5,9;0,4;11,4;1,6
14,1;12;11,4;0,3;9,7;1,6
11;7;16,6;0,3;7,8;1
8,8;5;19,1;0,3;7,5;1,2
0;16;21,4;0,4;10,9;0,9
0;12;24,5;0,4;11,9;0,8
15,3;11;20,1;0,3;9,7;0,8
41,7;7;15,4;0,3;7,4;0,7
30,2;6;18,8;0,3;8,1;0,7
22,4;15;18,1;0,3;8,7;0,7
17,2;13;16,6;0,3;8,5;0,6
12,4;12;13,5;0,4;11,1;0,6
12,2;6;14,7;0,3;8,7;0,6
10,2;7;8,9;0,4;12,2;0,5
8,4;8;4,4;0,4;13,9;0,5
13,6;6;3;0,4;13,6;0,5
10,9;4;2,4;0,4;14;0,5
9,1;5;1,2;0,4;13,6;0,7
6,7;4;2,2;0,4;11,9;0,7
5,7;3;1,4;0,4;13,7;0,6
4,6;4;4,4;0,3;11,3;0,7
5;5;3,7;0,3;15,8;0,8
0;6;2,4;0,4;16,5;0,8
0;9;2,4;0,4;19;0,8
0;17;3,8;0,6;18;0,9
0;15;9,5;0,5;14,9;0,8
0;12;13,6;0,4;12,5;0,7
13,3;9;16,3;0,4;9,9;0,7
12,1;8;17,6;0,3;8,4;0,7
15,2;9;17,1;0,3;8,2;0,7
11,1;7;16,9;0,3;8,6;0,7
26,4;8;16,8;0,3;8,7;0,7
24,3;8;15,4;0,4;9,9;0,7
17,5;9;13,1;0,4;11,3;0,8
26,6;12;12,5;0,4;11,5;0,7
19,5;10;11,8;0,4;11,1;0,7
13,9;10;8,9;0,5;13,1;0,8
38,4;8;9,8;0,4;11,9;0,7
37,8;11;6,8;0,4;14;0,7
29,6;13;3,5;0,5;16,1;0,7
28,6;9;4,2;0,4;13,1;0,7
27;8;5,3;0,3;10,5;0,6
19,7;14;1,4;0,4;13,5;0,7
21;8;0,9;0,4;12,8;0,6
16,2;8;3,3;0,3;12;0,6
16;16;2,4;0,4;13,9;0,7
0;31;0,7;0,6;15,7;0,9
24,4;15;1;0,7;16,1;0,8
36,9;15;3,8;0,6;14,2;0,8
38,1;14;10,1;0,5;13,4;1,4
29,6;7;19,6;0,3;12;0,7
21,7;3;24,7;0,3;9,2;0,5
15,5;9;23,1;0,3;9;0,5
19,3;5;22,3;0,3;9,4;0,6
16,8;6;23,1;0,3;8,8;0,6
16,2;6;22,4;0,3;8,6;0,6
12,5;5;21,7;0,3;10,4;0,6
25,2;5;20;0,3;12,2;0,6
21,5;7;18,7;0,4;14,1;0,6
22,8;9;17,1;0,5;16,2;0,6
19;19;11;0,5;19,5;0,6
43,9;19;10,6;0,5;19,6;0,7
41,5;14;11,7;0,4;18,3;0,6
47,9;10;12,8;0,4;16,6;0,8
39,2;9;9,9;0,3;14,1;0,7
37,9;6;6,7;0,3;15,3;0,8
30,2;6;7,1;0,3;14,6;1,2
22,5;10;6,6;0,3;14,1;3,5
19,2;9;7,9;0,3;15,8;6,4
22,6;19;2,7;0,3;21,9;6
29,9;25;2;0,5;22,4;4,9
45,5;15;3,7;0,6;21;2,4
52,8;14;10,8;0,4;16;1,3
49,9;13;13,1;0,4;13,3;0,9
54,8;10;15,1;0,3;9,9;0,8
41,1;9;17,6;0,3;8,5;0,9
41,4;8;18,7;0,3;7,7;0,7
47,4;6;17,9;0,2;0;0
36,7;2;0;0,3;6,6;0,4
40,7;10;17,8;0,3;8,3;0,7
35,7;12;16,8;0,3;10;0,8
31,7;9;15,4;0,4;12,1;0,8
23,5;14;12,1;0,4;15;0,8
27,8;22;11,3;0,4;13,3;0,8
61,6;18;8,5;0,5;17,7;0,8
70,6;9;6,7;0,5;20,1;0,8
54,1;14;8,7;0,5;18,2;0,8
39,5;9;12,8;0,4;13,9;0,7
40,5;10;11,8;0,3;13,5;0,8
29,6;15;7,6;0,3;16,5;1,5
28,1;11;4,5;0,4;16,8;1,6
23,8;20;3,7;0,4;18,5;2,2
24;11;4,2;0,4;16,6;1,4
26,7;16;3,3;0,4;17,1;1,1
31,9;16;2,9;0,5;19,9;0,8
30,7;25;2,9;0,7;21,3;0,8
62,7;15;7,8;0,5;16,9;0,8
61,7;13;16,4;0,4;11,2;0,6
59,2;12;18,8;0,3;9,2;0,6
60,8;9;19,7;0,3;9,4;0,6
43;9;21,2;0,3;8,5;0,6
30,4;9;21,3;0,3;8,5;0,6
21,5;6;21,3;0,3;8,8;0,7
34,5;10;21,1;0,3;8,9;0,7
33,7;10;19,8;0,4;9,6;0,7
25;17;17;0,4;11,9;0,7
25,7;11;15,5;0,4;13,2;0,7
19,1;8;12,1;0,5;15,9;0,6
18;18;8,9;0,5;18,7;0,7
49,3;20;6,1;0,6;20,5;0,7
40,8;12;3,9;0,6;19,6;0,6
35,5;15;4,1;0,4;17,7;0,6
49,4;15;1,6;0,5;20,4;0,9
37,5;15;0,8;0,5;20,9;1
42;17;0,7;0,6;20;1,1
42,1;19;0,8;0,6;18,8;1,3
39,3;21;0,8;0,6;15,8;1,3
33,6;22;0,8;0,7;16,7;1,6
35,4;33;0,8;0,8;15,8;1,5
44,5;38;1,2;0,8;15,6;2,2
104,6;27;4,2;0,6;14,4;3,9
91,3;24;11,5;0,5;14,3;6,1
90,1;10;18,9;0,4;11,5;2,1
75,2;6;22,5;0,3;8,2;0,8
55,8;7;23,4;0,3;6,8;0,7
40,8;5;24,8;0,3;6,9;0,6
41,8;3;25,1;0,3;7,7;0,7
45,4;3;26,7;0,3;8,5;0,6
31,8;4;26,4;0,3;8,7;0,6
23,5;4;27,7;0,3;8,5;0,6
17,5;6;25,6;0,4;10,1;0,7
13;9;22;0,4;13,1;0,7
13;13;18,5;0,4;14,1;0,7
22,5;9;16,1;0,4;14,6;0,8
31,5;8;14,9;0,4;12,9;0,9
22,3;0;8,7;0,5;16,8;2,2
34,9;19;7,7;0,5;15,9;2,5
31;16;7,5;0,4;15,3;3
30,7;23;4,8;0,4;16,5;2,8
30,3;18;5,9;0,4;14,7;2,5
31,8;26;4,2;0,4;16,5;4
24,1;24;3,1;0,4;17,3;2,1
28;28;2,4;0,4;16,8;2,8
33,1;33;2,9;0,5;16,2;7,5
46,3;29;8,4;0,5;13,3;5,6
37;14;16,2;0,4;13,6;1,4
48,8;8;23,8;0,4;10,6;1,1
36,7;6;26,8;0,3;8,7;0,9
26,4;8;26,7;0,3;6,7;0,9
21,9;5;26,5;0,3;6,1;0,9
19,1;2;25,6;0,3;5,8;0,8
33;4;25,9;0,3;5,9;0,9
24,2;9;25,6;0,3;6,3;0,8
27,8;8;24,3;0,3;7,6;0,8
19,6;13;23,2;0,4;8,9;1
18,7;14;18,8;0,4;12,1;1,3
16,6;12;18,1;0,4;12,2;1
11,8;10;13,4;0,5;16,4;0,9
21,4;10;13,1;0,4;15;0,9
18,3;18;11,1;0,4;14,8;1,2
19,1;9;9,4;0,4;14,9;1,5
22;10;11;0,4;11,6;1,4
15,7;9;12,3;0,3;10;1,2
18,2;9;11,4;0,3;11,2;1,6
16;16;10,5;0,3;11,9;2,3
0;24;5,4;0,4;18,9;3,3
44,8;39;1,1;0,6;23,2;3,2
49,1;41;2,2;0,7;21,9;5,5
85,1;28;7,4;0,6;18,2;5,5
