Fecha;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;O3;CO;NO;NO2;NOX;SO2;Temperatura;Rad Solar;HR
20-02-2023 02:00;22,7;6,6;1,1;0;305;5,8;0,3;1,5;22,4;23,9;0;11;0;0
20-02-2023 03:00;16,7;6,2;1,1;0;343;4,5;0,3;1,9;23,1;25;0;10,8;0;0
20-02-2023 04:00;22,9;9,6;1,1;0;296;4,4;0,3;2;22,8;24,8;0;9,9;0;0
20-02-2023 05:00;24,8;11,4;0,8;0;285;4,7;0,2;1,8;20;21,8;0;9,3;0;0
20-02-2023 06:00;18,3;9,6;1;0;307;2,4;0,3;3,5;23,5;27;0;10,1;0;0
20-02-2023 07:00;22,1;14,6;0,9;0;319;1,5;0,4;16;27,2;43,2;0;10,3;11;0
20-02-2023 08:00;32,8;17,9;1,1;0;324;1,8;0,6;25,7;30,4;56,1;0;11;123;0
20-02-2023 09:00;36;13,9;1,4;0;341;2,7;0,7;41,4;34,6;75,9;0;13,6;428;0
20-02-2023 10:00;48,9;11;1,7;0;327;6,1;0,6;29,5;33,3;62,8;0;16,4;642;0
20-02-2023 11:00;44,5;16,3;1,6;0;94;7,4;0,5;19,4;32,3;51,7;0;18,3;663;0
20-02-2023 12:00;33,2;13,4;2,2;0;91;7,9;0,4;12,6;30;42,6;0;19,8;793;0
20-02-2023 13:00;27,3;10,2;1,8;0;329;10,6;0,4;8,2;29;37,1;0;19,9;459;0
20-02-2023 14:00;23,4;7,6;2,3;0;265;14;0,4;4;30,4;34,4;0;19,3;301;0
20-02-2023 15:00;28,3;23,4;2,6;0,1;262;15;0,3;0,9;29,7;30,6;0;18;162;0
20-02-2023 16:00;32,1;27,6;1,7;0,1;264;16,8;0,3;0,6;26,1;26,7;0;16,4;44;0
20-02-2023 17:00;34,2;23,2;1,5;0;131;10,1;0,4;1,9;29,9;31,8;0;15,6;43;0
20-02-2023 18:00;41,1;31,7;0,7;0;255;9,2;0,5;4,1;37,2;41,3;0;15,9;35;0
20-02-2023 19:00;49;27,6;1,1;0,1;197;10,6;0,4;2,2;32,6;34,8;0;15,3;0;0
20-02-2023 20:00;39,1;31,4;1,5;0,2;120;7,1;0,4;2,8;31,8;34,7;0;13,8;0;0
20-02-2023 21:00;40;26,7;1,3;2,3;120;7,6;0,4;2,4;28,5;30,9;0;12,7;0;0
20-02-2023 22:00;35,2;27,5;1,2;1,6;58;7,6;0,3;1,9;26,3;28,2;0;12,3;0;0
20-02-2023 23:00;25,3;25,3;1,2;1;334;6,8;0,3;1,8;25;26,8;0;12;0;0
20-02-2023 24:00;18,7;18,7;1,6;2;352;5,5;0,2;1,7;24,3;26;0;11,3;0;0
21-02-2023 01:00;21,2;16,1;1,5;1;341;6;0,4;1,4;22,6;24;0;11,3;0;0
21-02-2023 02:00;18,3;12,2;1,6;0,5;351;4,7;0,4;1,4;23,5;24,8;0;11;0;0
21-02-2023 03:00;24,4;17,4;1,2;0;337;4,5;0,4;1,6;24,3;25,8;0;11,1;0;0
21-02-2023 04:00;27;22,9;1,1;0;306;4,9;0,3;1,7;23,1;24,8;0;11;0;0
21-02-2023 05:00;20;18,2;1,2;0;348;3,3;0,3;2;23,8;25,8;0;10,9;0;0
21-02-2023 06:00;17,7;13,6;0,8;0;318;1,9;0,4;3,5;25,4;28,9;0;10,7;0;0
21-02-2023 07:00;23,4;15,5;0,8;0,1;306;1,2;0,5;7;26,9;34;0;10,9;10;0
21-02-2023 08:00;25,2;17,6;1,1;0;342;1,4;0,7;23,8;29,8;53,6;0;11,9;146;0
21-02-2023 09:00;31;22,6;1,1;0;314;3,5;0,6;21,6;30,4;52;0;13,2;272;0
21-02-2023 10:00;36,1;17,7;1,3;0;14;5,2;0,6;16,6;31,7;48,4;0;15,3;555;0
21-02-2023 11:00;32,1;22,9;1,5;0;315;7,8;0,6;12,5;33;45,5;0;17,2;635;0
21-02-2023 12:00;32,3;18,1;1,6;0;310;11,7;0,5;6,9;31,5;38,4;0;18;429;0
21-02-2023 13:00;29;13;1,8;0;213;8,7;0,5;3,6;32,9;36,4;0;16,4;100;0
21-02-2023 14:00;21,5;12;1,3;0;221;8;0,6;3,6;35,6;39,2;0;16,1;174;0
21-02-2023 15:00;47,5;22,9;1,3;0;240;12,7;0,5;2,3;33,2;35,5;0;16,5;147;0
21-02-2023 16:00;45,4;24,6;0,8;0,8;238;15,6;0,5;1,5;29,7;31,2;0;15,7;54;0
21-02-2023 17:00;41,1;20,7;0,6;0,1;292;8;0,7;2,8;30,2;33;0;14,6;37;0
21-02-2023 18:00;41,9;0;1,5;3,7;283;3,8;0,7;6,3;34;40,3;0;13,8;7;0
21-02-2023 19:00;38,5;0;0,9;1,9;277;3,3;0,7;4,2;32,9;37,1;0;13,1;0;0
21-02-2023 20:00;31,5;0;1,3;0,9;347;2,3;0,7;6,8;32,2;39;0;13,1;0;0
21-02-2023 21:00;35,9;29,5;1,9;1,4;340;3,9;0,6;5,1;28,3;33,4;0;12,1;0;0
21-02-2023 22:00;26,5;21,8;1,7;0,1;350;3,4;0,5;3,8;27,6;31,4;0;11,8;0;0
21-02-2023 23:00;26,2;16,4;1,8;0;338;3,7;0,5;3;26,6;29,5;0;11,5;0;0
21-02-2023 24:00;25,1;12,9;0,9;0;311;3;0,4;2,5;25,6;28,1;0;11,5;0;0
22-02-2023 01:00;17,9;13,7;1,1;0;311;3,5;0,4;2,8;22,6;25,4;0;11,2;0;0
22-02-2023 02:00;15,9;10,6;1,1;0;305;2,1;0,4;3,7;24;27,8;0;11,3;0;0
22-02-2023 03:00;15,4;8,5;0,6;0;277;2,7;0,4;3,5;22,1;25,6;0;10,8;0;0
22-02-2023 04:00;15,3;6,4;0,7;0;283;2,4;0,3;3,4;20,8;24,2;0;10,7;0;0
22-02-2023 05:00;16,2;5,8;0,7;0;277;1,6;0,4;3,7;21,1;24,9;0;10,5;0;0
22-02-2023 06:00;16,9;4,8;0,4;0;283;0,7;0,5;8,5;21,1;29,6;0;10,5;0;0
22-02-2023 07:00;15,3;15,1;0,9;0;322;0,8;0,6;22,4;22,9;45,3;0;10,9;7;0
22-02-2023 08:00;16,7;13;1,2;0,1;314;1,2;0,6;23,3;25;48,3;0;11,3;51;0
22-02-2023 09:00;31;9,9;1,2;0;340;2;0,7;28,3;31,8;60,1;0;12,4;162;0
22-02-2023 10:00;27,7;8,1;1,7;0;332;3,9;0,7;25,7;30,8;56,5;0;13,5;253;0
22-02-2023 11:00;30,1;18;1,9;0;323;6,4;0,6;15,3;30,2;45,5;0;15,1;517;0
22-02-2023 12:00;30;13,9;1,8;0;316;8,9;0,5;7,3;29,1;36,4;0;16,7;713;0
22-02-2023 13:00;25,6;10,4;1,7;0;319;12,9;0,5;3,1;26;29,2;0;17,9;498;0
22-02-2023 14:00;31,3;8,7;1,5;0;333;13,6;0,4;2,1;24,3;26,4;0;18,2;364;0
22-02-2023 15:00;26,4;7,1;1,2;0;269;13,1;0,4;1,8;22,7;24,5;0;18,8;305;0
22-02-2023 16:00;19,7;5,8;1,9;0;252;12,4;0,5;1,7;24,3;26,1;0;17,5;74;0
22-02-2023 17:00;29,3;5,1;2,8;0;249;9,1;0,5;1,6;27,2;28,9;0;16,1;124;0
22-02-2023 18:00;26,2;10,5;2,1;0;243;10,4;0,5;0,9;26,1;26,9;0;14,7;29;0
22-02-2023 19:00;28,7;17;1,5;0;251;11;0,5;0,8;25,7;26,4;0;14,1;0;0
22-02-2023 20:00;31,7;18,6;1;0;191;9,3;0,6;0,9;27,8;28,8;0;13,3;0;0
22-02-2023 21:00;37,8;18,6;0,5;0;272;7,3;0,8;1,6;30,1;31,7;0;12,4;0;0
22-02-2023 22:00;33,8;33,8;0,8;0;279;1,1;1;7;34,4;41,4;0;12,6;0;0
22-02-2023 23:00;44,3;32,6;0,5;0;292;1;1,2;9,2;37,7;46,9;0;13;0;0
22-02-2023 24:00;54,5;34;1,4;0;319;2,4;1;7,6;36,4;44,1;0;13,4;0;0
23-02-2023 01:00;47,4;34,8;1,2;0;330;3,8;0,8;4,9;32,5;37,4;0;13,2;0;0
23-02-2023 02:00;46,4;28;1,1;0;334;3,6;0,7;4,1;31;35,1;0;13;0;0
23-02-2023 03:00;42,7;35,5;0,7;0;274;3,1;0,6;3,7;26,8;30,5;0;11,8;0;0
23-02-2023 04:00;38,1;28,3;0,9;0;309;3,3;0,5;3,8;22,9;26,7;0;11,1;0;0
23-02-2023 05:00;36,3;20,1;0,7;0;310;1,7;0,5;4,1;21,1;25,3;0;10,4;0;0
23-02-2023 06:00;34,5;21,7;1;0;316;0,8;0,5;8,2;22,8;31;0;10,5;0;0
23-02-2023 07:00;35,7;27,5;1,1;0;330;1;0,7;19,1;24,7;43,9;0;10,9;34;0
23-02-2023 08:00;36,7;29,5;1,2;0;338;2,3;0,8;29,3;27,1;56,4;0;12,9;260;0
23-02-2023 09:00;43,7;21,8;0,9;0;316;5,5;0,8;23,4;29,6;53;0;15,6;469;0
23-02-2023 10:00;44,4;15,5;1,8;0;132;7,4;0,7;17,7;31,1;48,8;0;17,9;643;0
23-02-2023 11:00;45,6;11,8;2,3;0;130;7,9;0,6;11,7;29,4;41,1;0;18,8;767;0
23-02-2023 12:00;42,7;9,1;1,9;0;166;7,6;0,5;6,8;28,8;35,6;0;19,2;852;0
23-02-2023 13:00;31,2;7,2;1,7;0;153;11,7;0,4;3,5;26,2;29,7;0;20,9;851;0
23-02-2023 14:00;22,5;6,2;1,7;0;355;13;0,4;2,5;24,6;27,1;0;21,1;400;0
23-02-2023 15:00;23,1;4,5;2,1;0;108;13,5;0,4;2,4;23,9;26,3;0;20,8;178;0
23-02-2023 16:00;22,8;3,3;1,6;0;278;19,9;0,4;2;24,4;26,4;0;19,9;100;0
23-02-2023 17:00;37,6;14,1;2,3;0;276;18;0,5;1,1;27,7;28,9;0;17,5;46;0
23-02-2023 18:00;38,7;19;2,2;0;268;14;0,5;0,9;28;28,9;0;16,4;44;0
23-02-2023 19:00;44,5;33,9;1,6;0;259;15,1;0,5;0,7;26,1;26,9;0;15,4;1;0
23-02-2023 20:00;37,5;34,4;0,8;0;226;10,8;0,6;0,9;28,1;29;0;14,8;0;0
23-02-2023 21:00;43,4;27,4;0,7;0;251;4,9;0,7;1,9;31,3;33,2;0;14,3;0;0
23-02-2023 22:00;42,4;25,6;0,8;0;289;2,2;0,7;3,7;31,9;35,6;0;13,4;0;0
23-02-2023 23:00;44,5;26,1;0,7;0;294;4,1;0,7;3,6;29,4;33;0;13,2;0;0
23-02-2023 24:00;45,4;24,2;0,7;0;301;6,3;0,6;3,1;26;29,2;0;12,6;0;0
24-02-2023 01:00;41,6;17,5;0,6;0;278;2,9;0,5;3,4;25,2;28,6;0;11,5;0;0
24-02-2023 02:00;31,9;12,3;0,6;0;285;1,8;0,6;4,6;25,2;29,8;0;11,2;0;0
24-02-2023 03:00;44,7;21,2;0,6;0;271;1,7;0,6;4,7;25,4;30,1;0;11;0;0
24-02-2023 04:00;37,8;24,9;0,7;0;289;0,8;0,6;6,5;24,5;31;0;10,1;0;0
24-02-2023 05:00;39,9;20,5;1,5;0;345;1,2;0,6;8,2;24,5;32,7;0;10,5;0;0
24-02-2023 06:00;39,7;18,3;0,8;0;254;1,2;0,5;7,6;25,1;32,7;0;9,4;0;0
24-02-2023 07:00;42,5;15;0,6;0;290;0,7;1;24,5;24,2;48,8;0;9,3;29;0
24-02-2023 08:00;54,4;51,4;0,6;0;307;1,7;1,3;45,3;28,4;73,7;0;12,3;214;0
24-02-2023 09:00;62,3;39,8;1;0;309;4,2;1,2;41,5;32,4;73,9;0;14,4;436;0
24-02-2023 10:00;74,4;28,9;1,2;0;266;19,9;0;0;0;0;0;16,6;612;0
24-02-2023 11:00;59,4;0;1,5;0;301;36;0;0;0;0;0;18,4;737;0
24-02-2023 12:00;60,5;0;1,9;0;273;0;0,6;1,2;16,3;17,4;0;20;829;0
24-02-2023 13:00;53;41;1,8;0;293;0;0,5;0,7;15,2;15,9;0;20,4;580;0
24-02-2023 14:00;62,5;32,4;2,8;0;230;0;0,5;0,4;20;20,4;0,6;19,7;405;0
24-02-2023 15:00;60,4;39,1;3,1;0;249;0;0,4;0,6;24,2;24,8;0,5;19,3;514;0
24-02-2023 16:00;59,7;36;2,9;0;252;0;0,4;0,6;25,8;26,4;0,2;19,4;365;0
24-02-2023 17:00;57,5;39,1;3;0;261;0;0,4;0,6;25,7;26,3;0,5;18,7;247;0
24-02-2023 18:00;42,9;28,9;2,1;0;259;0;0,4;0,7;25,6;26,3;0,6;17,4;61;0
24-02-2023 19:00;54,5;30,4;1,5;0;232;0;0,5;0,7;28,3;29;0,6;16,1;1;0
24-02-2023 20:00;57,4;34;1;0;194;0;0,5;1;31,3;32,3;0,6;15,6;0;0
24-02-2023 21:00;50;41,7;1,3;0;144;0;0,5;1,2;30,5;31,7;0,5;15,3;0;0
24-02-2023 22:00;47,9;30,2;1,5;0;134;0;0,5;1,2;27,5;28,7;0,4;14,6;0;0
24-02-2023 23:00;34,2;21,3;1,6;0;113;0;0,5;1,2;25;26,2;0,4;14,2;0;0
24-02-2023 24:00;39,8;15,3;1,4;0;118;0;0,4;1;22,7;23,8;0,4;13,6;0;0
25-02-2023 01:00;30,6;15,4;1,3;0;127;0;0,3;0,8;20,6;21,4;0,4;13,5;0;0
25-02-2023 02:00;30,8;11,5;1,3;0;112;0;0,3;0,8;19,5;20,3;0,4;13,2;0;0
25-02-2023 03:00;28,1;10,2;1,4;0;346;0;0,3;0,8;19,7;20,5;0,4;12,8;0;0
25-02-2023 04:00;34,6;18,6;1,6;0;341;0;0,3;0,8;19,6;20,4;0,4;11,9;0;0
25-02-2023 05:00;25,3;15,6;1,2;0;325;0;0,3;0,8;19,3;20,1;0,4;11,3;0;0
25-02-2023 06:00;27,8;23,9;0,8;0;314;0;0,3;1,1;21;22,1;0,3;10,6;0;0
25-02-2023 07:00;32,2;17,7;1,4;0;328;0;0,4;2,4;22,5;24,9;0,4;10,6;33;0
25-02-2023 08:00;29,3;23,7;1,7;0;356;0;0,5;6,4;26,8;33,2;0,6;12,6;189;0
25-02-2023 09:00;44,8;20,7;2;0;117;0;0,5;4,8;28,2;33;0,5;15,4;466;0
25-02-2023 10:00;33,9;15,4;1,8;0;139;0;0,4;2,3;26,9;29,3;0,3;17;646;0
25-02-2023 11:00;41,3;12,1;1,6;0;308;0;0,4;1,5;24,9;26,4;0,4;18;796;0
25-02-2023 12:00;32,8;22,6;1,9;0;216;0;0,4;1;25,2;26,1;0,4;19,2;845;0
25-02-2023 13:00;37,3;25,4;2,1;0;291;0;0,4;0,8;24,4;25,2;0,5;20,1;564;0
25-02-2023 14:00;37,4;28,7;2,5;0;265;0;0,4;0,5;24,6;25,1;0,6;19;268;0
25-02-2023 15:00;40,5;26,3;2,8;0;228;0;0,4;0,5;24,3;24,9;0,5;19,2;375;0
25-02-2023 16:00;43,2;31,4;2,6;0;229;0;0,4;0,6;23,6;24,2;0,6;19;336;0
25-02-2023 17:00;39,8;27,6;2,3;0;223;0;0,3;0,6;23,5;24,1;0,6;18,1;132;0
25-02-2023 18:00;43,6;26,1;1,8;0;207;0;0,3;0,6;23,3;23,9;0,5;17,3;43;0
25-02-2023 19:00;35,1;25,3;1,1;0;197;0;0,4;0,6;24,2;24,8;0,5;16,2;1;0
25-02-2023 20:00;34,6;34,1;1;0;110;0;0,5;0,9;25;25,9;0,5;15,4;0;0
25-02-2023 21:00;32,4;24,1;1;0;125;0;0,5;1,1;25,5;26,6;0,5;14;0;0
25-02-2023 22:00;33,3;18,4;0,7;0;254;0;0,5;1,1;24,3;25,4;0,4;12,7;0;0
25-02-2023 23:00;33,5;18,6;1,2;0;310;0;0,5;1,5;26,5;28;0,5;12,8;0;0
25-02-2023 24:00;42,5;23,1;1;0;287;0;0,5;1,3;24,3;25,6;0,4;11,1;0;0
26-02-2023 01:00;31,7;17,5;0,9;0;302;0;0,5;1,3;22,1;23,5;0,3;10,6;0;0
26-02-2023 02:00;26,8;22;0,5;0;271;0;0,5;1,4;20,9;22,4;0,3;9,8;0;0
26-02-2023 03:00;38,7;19,1;0,8;0;285;0;0,5;2,2;21,7;23,8;0,3;9,3;0;0
26-02-2023 04:00;44,2;23,2;0,6;0;292;0;0,5;2,4;20,2;22,6;0,3;9,2;0;0
26-02-2023 05:00;32,5;23;0,8;0;296;0;0,5;2,3;19,4;21,7;0,3;9,4;0;0
26-02-2023 06:00;34,3;25,9;0,7;0;300;0;0,4;1,9;18,9;20,9;0,3;9,8;0;0
26-02-2023 07:00;36,2;29,3;0,5;0;307;0;0,5;2,3;18,3;20,6;0,3;9,1;29;0
26-02-2023 08:00;34;30,5;1,2;0;14;0;0,5;5;19,5;24,5;0,4;11,3;232;0
26-02-2023 09:00;40,5;22,4;0,8;0;171;0;0,5;4,3;22,4;26,7;0,5;14,4;460;0
26-02-2023 10:00;42,5;16,8;1,1;0;180;0;0,5;3;25,7;28,7;0,5;16,6;646;0
26-02-2023 11:00;41,8;17,3;1,6;0;248;0;0,5;1,8;27,5;29,3;0,6;18;675;0
26-02-2023 12:00;46,3;22,2;1,3;0;281;0;0,5;1,2;26,8;28;0,7;19,5;615;0
26-02-2023 13:00;49,9;35,5;2,8;0;239;0;0,5;0,7;27,5;28,2;0,6;19,2;545;0
26-02-2023 14:00;56,7;28,2;3,1;0;263;0;0,4;0,5;24,7;25,2;0,6;19,5;749;0
26-02-2023 15:00;40,4;24,1;2;0;224;0;0,3;0,5;22,2;22,8;0,5;18,5;136;0
26-02-2023 16:00;43,3;30;2,1;0;261;0;0,3;0,7;21,7;22,3;0,5;18,2;197;0
26-02-2023 17:00;38;28,5;2,3;0;230;0;0,3;0,8;23,3;24,1;0,5;18,6;171;0
26-02-2023 18:00;39,7;27,6;2,2;0;235;0;0,3;0,8;23,7;24,5;0,5;17;55;0
26-02-2023 19:00;41,1;20,4;1,4;0;247;0;0,3;0,7;22,2;22,9;0,6;15,4;1;0
26-02-2023 20:00;31;20,3;0,7;0;261;0;0,5;0,9;24,6;25,5;0,5;14,8;0;0
26-02-2023 21:00;34,7;21,4;0,5;0;243;0;0,6;1,7;29,1;30,7;0,5;14,3;0;0
26-02-2023 22:00;46,7;35,4;1,2;0;317;0;0,6;2,9;29,8;32,7;0,5;14,6;0;0
26-02-2023 23:00;41,8;27,1;1,1;0;296;0;0,6;2,5;28,9;31,4;0,5;13,9;0;0
26-02-2023 24:00;41,6;38,9;0,7;0;276;0;0,6;2,8;27,1;29,9;0,4;12,5;0;0
27-02-2023 01:00;34,7;27,8;0,9;0;270;0;0,6;3,3;24,1;27,4;0,5;11,6;0;0
27-02-2023 02:00;40,2;21;0,6;0;268;0;0,6;2,8;21,6;24,4;0,3;10,7;0;0
27-02-2023 03:00;38;21,5;0,4;0;245;0;0,5;2,7;21,3;23,9;0,3;11,3;0;0
27-02-2023 04:00;42,1;33,6;0,6;0;276;0;0,6;3,3;23,3;26,6;0,4;11,1;0;0
27-02-2023 05:00;40,3;24,4;0,7;0;285;0;0,6;5,8;23;28,8;0,4;10,6;0;0
27-02-2023 06:00;39,5;28,2;0,5;0;289;0;0,6;9,6;22,6;32,2;0,6;10,6;0;0
27-02-2023 07:00;46,7;28;0,9;0;310;0;0,8;23,8;23,6;47,4;0,8;11,1;28;0
27-02-2023 08:00;61,6;30,4;1,5;0;335;0;0,8;32,1;24,8;57;1,1;12,4;198;0
27-02-2023 09:00;60,9;23,3;1,1;0;331;0;0,8;25,7;27,7;53,4;1,1;15,4;466;0
27-02-2023 10:00;58,1;20,9;1,4;0;302;0;0,7;18,4;30,4;48,8;0,8;17,3;533;0
27-02-2023 11:00;62,5;23,3;1,6;0;172;0;0,6;12,2;31,2;43,3;0,5;19,4;658;0
27-02-2023 12:00;55,8;18,5;2,2;0;159;0;0,6;7,2;33,9;41,1;0,5;20,4;626;0
27-02-2023 13:00;42,1;14,8;2,6;0;130;0;0,5;4,5;29,2;33,8;0,5;20,6;271;0
27-02-2023 14:00;34,7;12,2;2,2;0;272;0;0,5;2,5;28,8;31,3;0,5;19,6;116;0
27-02-2023 15:00;46;35,2;2,2;3,1;272;0;0,5;1;27,9;28,8;0,6;18,2;117;0
27-02-2023 16:00;49,9;43;1;0,2;211;0;0,5;2,5;27,1;29,7;0,6;15,6;107;0
27-02-2023 17:00;41,3;33,8;1,5;0;297;0;0,4;4;30,5;34,5;0,5;16,3;99;0
27-02-2023 18:00;40,6;38;1,7;0;320;0;0,4;4,8;37,6;42,3;0,6;15,8;33;0
27-02-2023 19:00;41,8;27,8;1;0;290;0;0,4;5,6;39,5;45,1;0,5;15;1;0
27-02-2023 20:00;34,9;20,1;1,7;0;117;0;0,5;5,8;35,2;41;0,5;14,6;0;0
27-02-2023 21:00;33,7;15;0,9;0;130;0;0,5;5,2;30,8;36;0,4;14,1;0;0
27-02-2023 22:00;30,5;11,8;1,4;0;111;0;0,5;5;27,3;32,3;0,4;14,1;0;0
27-02-2023 23:00;25,7;15,7;1,1;0;96;0;0,5;4;24,7;28,6;0,4;14,3;0;0
27-02-2023 24:00;25,8;11,7;0,9;0;104;0;0,4;3,4;23,7;27,1;0,4;13,8;0;0
28-02-2023 01:00;21,3;10,3;1,5;0;121;0;0,4;3,3;21,7;24,9;0,4;13,3;0;0
28-02-2023 02:00;21,9;11;1,1;0;98;0;0,4;2,4;19,6;22,1;0,4;13,2;0;0
28-02-2023 03:00;17;17;1,6;0;350;0;0,4;2,4;20,8;23,2;0,3;12,9;0;0
28-02-2023 04:00;19,9;12,7;1,6;0;322;0;0,3;1,9;20,5;22,4;0,4;12,8;0;0
28-02-2023 05:00;22;16,2;1,3;0;322;0;0,3;1,7;20,3;22;0,4;12,2;0;0
28-02-2023 06:00;24;12,5;1,7;0;322;0;0,4;3,1;23,2;26,3;0,3;12,3;0;0
28-02-2023 07:00;19,9;17,4;1,1;0;331;0;0,6;11,5;26;37,5;0,5;12,3;19;0
28-02-2023 08:00;35,6;19,4;1,2;0;352;0;0,7;23,3;29;52,3;0,7;13,3;99;0
28-02-2023 09:00;44,2;21,2;1,1;0;145;0;0,7;22,2;30;52,2;0,7;15,3;241;0
28-02-2023 10:00;42,9;15,5;2,2;0;109;0;0,6;16,5;31,6;48,2;0,6;17,9;639;0
28-02-2023 11:00;40,3;14,5;2,5;0;133;0;0,6;11,5;31,5;43;0,5;17,8;437;0
28-02-2023 12:00;38,2;17,1;2,6;0;119;0;0,5;7,8;30,7;38,4;0,5;18,4;665;0
28-02-2023 13:00;41,5;22,3;2,6;0;117;0;0,5;5,5;29,9;35,4;0,5;19,1;696;0
28-02-2023 14:00;30,8;17,4;2,9;0;122;0;0,4;4,3;29,6;33,9;0,5;19,6;645;0
28-02-2023 15:00;22,4;22;2,4;0;128;0;0,4;3,6;28;31,6;0,5;20,4;591;0
28-02-2023 16:00;16,2;16,2;1,8;0;154;0;0,4;3,4;26,1;29,5;0,4;21,4;546;0
28-02-2023 17:00;14,8;12,5;2;0;87;0;0,4;3,8;26;29,8;0,5;20,3;112;0
28-02-2023 18:00;10,8;10;2,4;0;124;0;0,5;4,8;26,3;31,1;0,5;19;17;0
28-02-2023 19:00;21,7;7,1;1,5;0;150;0;0,5;4,4;25,6;30;0,5;17,6;0;0
28-02-2023 20:00;22;8,7;1,6;0;202;0;0,5;3,6;26,5;30,2;0,5;16;0;0
28-02-2023 21:00;19,1;11,5;2,7;0;123;0;0,5;3,2;24,6;27,8;0,4;15,7;0;0
28-02-2023 22:00;23,5;11,5;1,9;0;129;0;0,5;2,4;23,2;25,7;0,4;15,4;0;0
28-02-2023 23:00;20,8;14,1;1,5;0;106;0;0,5;2,2;22;24,2;0,4;14,9;0;0
28-02-2023 24:00;22;16,5;1,3;0;132;0;0,4;2,1;21;23,1;0,4;14,7;0;0
01-03-2023 01:00;17,9;17,7;0,9;0;133;0;0,4;1,7;18,9;20,6;0,4;14,3;0;0
01-03-2023 02:00;19,2;15,3;1;0;352;0;0,4;1,6;18,9;20,5;0,4;14;0;0
01-03-2023 03:00;23,3;17,4;0,8;0;291;0;0,4;1,7;18,9;20,5;0,4;13,3;0;0
01-03-2023 04:00;24,3;15,8;1,1;0;321;0;0,4;1,8;18,7;20,5;0,4;13,3;0;0
01-03-2023 05:00;28,1;12,2;1;0;333;0;0,4;2,4;21,8;24,1;0,5;13,1;0;0
01-03-2023 06:00;20,4;12,4;0,8;0;289;0;0,4;4,8;24,2;29,1;0,5;12,8;0;0
01-03-2023 07:00;27,9;27,9;1,1;0;337;0;0,6;15,3;27,1;42,4;0,8;12,9;20;0
01-03-2023 08:00;40,2;25,5;2;0;109;0;0,6;16,8;27,8;44,5;0,7;14,1;59;0
01-03-2023 09:00;31;20,5;1,6;0;92;0;0,6;10,5;28,2;38,7;0,4;15,7;275;0
01-03-2023 10:00;41,8;15,7;1,9;0;115;0;0,5;7,1;27,1;34,2;0,4;17,2;296;0
01-03-2023 11:00;33;13,5;1,9;0;145;0;0,5;5;27,6;32,7;0,4;17,9;615;0
01-03-2023 12:00;24,2;12,9;2,7;0;133;0;0,5;3,3;27,7;31;0,3;18,4;493;0
01-03-2023 13:00;18,9;18,9;2,6;0;127;0;0,4;2,9;26,8;29,7;0,3;17,7;198;0
01-03-2023 14:00;14,4;13,5;2,1;0;112;0;0,4;2,7;24,4;27,2;0,4;17,7;149;0
01-03-2023 15:00;16,9;14,2;1,8;0;114;0;0,4;3;24;26,9;0,5;18,3;224;0
01-03-2023 16:00;24;10,4;2;0;117;0;0,4;3,2;24,1;27,3;0,5;18,8;252;0
01-03-2023 17:00;18,3;7,9;1,6;0;111;0;0,4;3,4;24,2;27,6;0,5;18,9;177;0
01-03-2023 18:00;20;5,9;1,8;0;96;0;0,4;3,3;24,1;27,4;0,5;18,1;50;0
01-03-2023 19:00;25,9;9,7;2;0;115;0;0,5;3,5;25,1;28,5;0,5;16,5;1;0
01-03-2023 20:00;24,8;13,8;0,7;0;231;0;0,5;3;25;28;0,4;15,7;0;0
01-03-2023 21:00;18;10,5;1;0;96;0;0,5;3,2;24,5;27,7;0,5;15,7;0;0
01-03-2023 22:00;19,4;18,2;1,1;0;277;0;0,6;3,6;28;31,5;0,7;14,9;0;0
01-03-2023 23:00;29,1;14,1;1,3;0;303;0;0,7;3,6;30;33,7;0,7;14,3;0;0
01-03-2023 24:00;37,1;28,8;1;0;311;0;0,6;3,3;26,6;29,9;0,8;14,4;0;0
02-03-2023 01:00;30,7;28,1;1;0;297;0;0,4;2,9;26,2;29,1;0,8;14,1;0;0
02-03-2023 02:00;30,5;21,4;1,5;0,1;345;0;0,4;3,3;25,8;29,1;0,6;13,6;0;0
02-03-2023 03:00;24,3;19;1,5;0;351;0;0,3;2,7;23,6;26,3;0,5;13,7;0;0
02-03-2023 04:00;19,9;17,2;1,3;0;341;0;0,3;2;22,3;24,4;0,5;13,7;0;0
02-03-2023 05:00;15,6;14,4;1;0;321;0;0,3;2,2;22,9;25,1;0,5;13,4;0;0
02-03-2023 06:00;20,5;11,3;1,1;0,1;88;0;0,4;4,4;25,1;29,5;0,5;13,8;0;0
02-03-2023 07:00;16,4;12,6;1,4;0;46;0;0,5;10,1;29,2;39,2;0,5;14,3;16;0
02-03-2023 08:00;13,9;9,6;1,3;0;12;0;0,5;10,4;28,9;39,3;0,5;15;142;0
02-03-2023 09:00;21,8;7;1,4;0;151;0;0,5;7,5;29;36,5;0,5;15,5;148;0
02-03-2023 10:00;20,3;5,9;1,5;0;128;0;0,5;4,8;27,4;32,2;0,4;15,7;100;0
02-03-2023 11:00;28,3;5,1;1,9;0;119;0;0,4;4,5;26,5;31;0,4;17;275;0
