Fecha ;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;O3;CO;NO;NO2;NOX;SO2 ;Temperatura;Radiacion ;HR;Presion Baro
24-07-2024 14:00;19,4;2;0;0;0;0;0,4;7,5;3,4;10,9;0;22,2;0;43;566
24-07-2024 15:00;14,7;4;0;0;0;0;0,3;7,7;4;11,7;0;22;0;44;565
24-07-2024 16:00;15;8;0;0;0;0;0,3;9,4;5,1;14,5;0;21;0;46;565
24-07-2024 17:00;10,9;6;0;0;0;0;0,4;9;7,9;16,9;0;18,7;0;53;565
24-07-2024 18:00;7,5;3;0;0;0;0;0,4;8,2;9,5;17,7;0;17,7;0;56;565
24-07-2024 19:00;5,3;4;0;0;0;0;0,4;7,5;9,9;17,3;0;16,1;0;60;566
24-07-2024 20:00;4,8;3;0;0;0;0;0,6;12,7;13,6;26,3;0;15,5;0;63;566
24-07-2024 21:00;8,6;3;0;0;0;0;0,4;8,6;9,4;17,9;0;15;0;64;567
24-07-2024 22:00;7,7;1;0;0;0;0;0,4;7,4;7,4;14,8;0;14,7;0;65;567
24-07-2024 23:00;6,9;2;0;0;0;0;0,3;6,4;8,5;15;0;14,1;0;67;567
24-07-2024 24:00;10,7;2;0;0;0;0;0,3;5,1;7,1;12,2;0;14,4;0;66;567
25-07-2024 01:00;9,2;6;0;0;0;0;0,3;3,7;4,4;8,1;0;14,3;0;64;567
25-07-2024 02:00;7;7;0;0;0;0;0,2;4,1;4,4;8,5;0;14,3;0;63;566
25-07-2024 03:00;6;6;0;0;0;0;0,2;4,4;4,2;8,6;0;14,3;0;62;566
25-07-2024 04:00;5;5;0;0;0;0;0,2;3,7;2,6;6,4;0;14;0;65;565
25-07-2024 05:00;3,4;1;0;0;0;0;0,2;5;9,8;14,8;0;13,5;0;68;565
25-07-2024 06:00;3;0;0;0;0;0;0,4;15,7;15,6;31,3;0;13,4;0;69;565
25-07-2024 07:00;5;5;0;0;0;0;0,9;39,3;24,8;64,2;0;13,6;0;70;566
25-07-2024 08:00;0;19;0;0;0;0;0,7;21,6;17;38,6;0;16,1;0;61;566
25-07-2024 09:00;7;1;0;0;0;0;0,5;10,2;9,3;19,5;0;17,1;0;56;566
25-07-2024 10:00;12,1;2;0;0;0;0;0,8;14;9,5;23,5;0;18,9;0;52;566
25-07-2024 11:00;10,8;10;0;0;0;0;0,3;10;6,2;16,2;0;19;0;50;566
25-07-2024 12:00;15,4;4;0;0;0;0;0,4;8,9;5,9;14,8;0;18,7;0;54;566
25-07-2024 13:00;28;13;0;0;0;0;0,4;9,4;6,8;16,2;0;18,9;0;56;566
25-07-2024 14:00;20,6;9;0;0;0;0;0,4;10,4;7,6;18;0;20,2;0;51;565
25-07-2024 15:00;15,7;8;0;0;0;0;0,4;9,8;6,9;16,7;0;19,9;0;53;565
25-07-2024 16:00;11,5;3;0;0;0;0;0,4;12,9;10,4;23,4;0;20,3;0;51;564
25-07-2024 17:00;9,1;0;0;0;0;0;0,4;11,4;8,4;19,8;0;19,3;0;52;564
25-07-2024 18:00;7;4;0;0;0;0;0,4;12,1;10,1;22,1;0;17;0;56;565
25-07-2024 19:00;5,4;4;0;0;0;0;0,7;19,3;13,3;32,6;0;15,7;0;61;565
25-07-2024 20:00;7,6;6;0;0;0;0;0,6;20;13,5;33,4;0;14,8;0;65;565
25-07-2024 21:00;7;5;0;0;0;0;0,5;14,1;13,1;27,1;0;14,5;0;65;566
25-07-2024 22:00;6,5;4;0;0;0;0;0,4;8,9;13,1;22;0;14,4;0;64;566
25-07-2024 23:00;7;7;0;0;0;0;0,4;7,9;12,1;20;0;14,4;0;64;567
25-07-2024 24:00;9,3;6;0;0;0;0;0,3;4,5;7,1;11,6;0;14,1;0;64;566
26-07-2024 01:00;9;1;0;0;0;0;0,2;4,6;10,2;14,8;0;12,8;0;68;566
26-07-2024 02:00;8,4;2;0;0;0;0;0,2;6;12,2;18,3;0;12,6;0;70;565
26-07-2024 03:00;9;9;0;0;0;0;0,2;5,4;9,5;14,9;0;12,9;0;67;565
26-07-2024 04:00;11;11;0;0;0;0;0,2;10,2;15,6;25,8;0;11,6;0;73;565
26-07-2024 05:00;15,4;9;0;0;0;0;0,2;9,9;13,6;23,5;0;11,5;0;73;565
26-07-2024 06:00;11,1;9;0;0;0;0;0,8;52;19,5;71,5;0;11;0;75;565
26-07-2024 07:00;18;18;0;0;0;0;1,7;132,2;26,1;158,3;0;12,5;0;72;565
26-07-2024 08:00;34,4;34,4;0;0;0;0;1,1;56;20,4;76,3;0;15,4;0;62;565
26-07-2024 09:00;29;12;0;0;0;0;0,5;20,1;13,1;33,1;0;17,2;0;55;566
26-07-2024 10:00;35,3;8;0;0;0;0;0,3;14,9;7,8;22,7;0;19;0;50;566
26-07-2024 11:00;26,1;3;0;0;0;0;0,3;11,7;7,7;19,4;0;18,7;0;51;565
26-07-2024 12:00;20,7;0;0;0;0;0;0,3;7,7;6,9;14,6;0;19;0;51;565
26-07-2024 13:00;32,3;3;0;0;0;0;0,4;11;9,6;20,6;0;18,8;0;52;565
26-07-2024 14:00;34,8;8;0;0;0;0;0,3;9,1;7,5;16,6;0;19;0;50;564
26-07-2024 15:00;29,2;5;0;0;0;0;0,3;8,6;7,2;15,8;0;18,7;0;50;564
26-07-2024 16:00;21,2;5;0;0;0;0;0,2;8,6;5,5;14,1;0;19,9;0;47;564
26-07-2024 17:00;16,8;3;0;0;0;0;0,4;11,8;9,9;21,8;0;18,4;0;52;563
26-07-2024 18:00;12,8;5;0;0;0;0;0,5;14,6;11;25,6;0;16,9;0;56;564
26-07-2024 19:00;11;5;0;0;0;0;0,6;16,5;16,1;32,6;0;16;0;61;564
26-07-2024 20:00;14,2;5;0;0;0;0;0,3;6,1;11,6;17,8;0;15,4;0;63;565
26-07-2024 21:00;10,9;6;0;0;0;0;0,4;7,5;13,4;21;0;15,1;0;64;565
26-07-2024 22:00;8,4;8;0;0;0;0;0,4;9,2;14,8;24;0;15,1;0;64;565
26-07-2024 23:00;7;4;0;0;0;0;0,3;6,8;10,3;17,1;0;14,9;0;65;566
26-07-2024 24:00;9,7;6;0;0;0;0;0,3;4,9;11,9;16,8;0;14,7;0;65;565
27-07-2024 01:00;11,7;6;0;0;0;0;0,2;4,9;7,4;12,3;0;14,6;0;64;565
27-07-2024 02:00;9,2;6;0;0;0;0;0,1;4,7;5,5;10,2;0;14,2;0;66;564
27-07-2024 03:00;7,1;5;0;0;0;0;0,2;4,6;9,1;13,8;0;13,6;0;69;564
27-07-2024 04:00;6;2;0;0;0;0;0,1;3,9;6,5;10,4;0;13,8;0;69;564
27-07-2024 05:00;4,9;0;0;0;0;0;0,3;10,9;15,2;26;0;13,5;0;71;564
27-07-2024 06:00;4;4;0;0;0;0;0,5;23,3;17,7;41;0;13,3;0;71;564
27-07-2024 07:00;5,2;5;0;0;0;0;0,3;12,4;10,3;22,8;0;14;0;69;565
27-07-2024 08:00;4,4;3;0;0;0;0;0,8;20,7;13,1;33,8;0;15,3;0;65;565
27-07-2024 09:00;0;12;0;0;0;0;0,4;15,3;12,2;27,5;0;18,6;0;53;566
27-07-2024 10:00;10,4;7;0;0;0;0;0,3;9,2;6,7;15,9;0;20,7;0;45;566
27-07-2024 11:00;10,8;2;0;0;0;0;0,2;9,4;5,5;14,9;0;21;0;45;565
27-07-2024 12:00;9,4;1;0;0;0;0;0,2;8,1;4,2;12,3;0;22,6;0;41;565
27-07-2024 13:00;14,7;4;0;0;0;0;0,2;8,4;4,7;13,1;0;22,7;0;40;565
27-07-2024 14:00;11,3;4;0;0;0;0;0,2;8,8;3,6;12,4;0;22;0;40;564
27-07-2024 15:00;9,9;1;0;0;0;0;0,2;7,8;3,4;11,3;0;23,2;0;38;564
27-07-2024 16:00;8,8;1;0;0;0;0;0,2;7,1;3,7;10,8;0;21,3;0;42;563
27-07-2024 17:00;11,3;0;0;0;0;0;0,2;6,5;4,3;10,8;0;19,9;0;45;564
27-07-2024 18:00;8;0;0;0;0;0;0,2;7,5;7,2;14,6;0;18,1;0;51;564
27-07-2024 19:00;5,6;5;0;0;0;0;0,3;6,5;9,5;16;0;15,9;0;57;564
27-07-2024 20:00;4,2;2;0;0;0;0;0,3;8,4;11,7;20,1;0;15,2;0;60;565
27-07-2024 21:00;5,6;1;0;0;0;0;0,4;9,5;9,3;18,8;0;15;0;62;565
27-07-2024 22:00;10,7;4;0;0;0;0;0,3;8,7;9,1;17,8;0;15;0;63;566
27-07-2024 23:00;9,1;6;0;0;0;0;0,3;6,7;10,7;17,5;0;14,7;0;64;566
27-07-2024 24:00;8,4;5;0;0;0;0;0,3;5,2;10,9;16,1;0;14,5;0;65;565
28-07-2024 01:00;6,5;5;0;0;0;0;0,2;4;6,3;10,2;0;14,4;0;66;565
28-07-2024 02:00;6;6;0;1,2;0;0;0,3;6,2;13,3;19,4;0;13,1;0;75;565
28-07-2024 03:00;9;9;0;2,8;0;0;0,2;5,4;12,6;18;0;12,2;0;81;565
28-07-2024 04:00;10,4;7;0;1,6;0;0;0,2;5,8;13,4;19,2;0;11,9;0;84;565
28-07-2024 05:00;9,6;4;0;0,6;0;0;0,2;5,6;11,7;17,3;0;12;0;84;565
28-07-2024 06:00;8,1;7;0;0,6;0;0;0,3;8,6;12,7;21,3;0;11,9;0;85;565
28-07-2024 07:00;8,5;5;0;0,4;0;0;0,4;14,2;13,9;28,1;0;11,9;0;84;565
28-07-2024 08:00;10,9;9;0;0,2;0;0;0,4;14,8;13;27,8;0;12,4;0;83;566
28-07-2024 09:00;10;10;0;0,1;0;0;0,3;12;8,1;20,1;0;14;0;78;566
28-07-2024 10:00;7,2;6;0;0;0;0;0,3;12,5;7,2;19,7;0;16;0;67;566
28-07-2024 11:00;6;6;0;1,8;0;0;0,3;12,3;8,6;20,9;0;18,6;0;61;566
28-07-2024 12:00;6;6;0;0;0;0;0,4;11,4;8,8;20,3;0;18,9;0;63;566
28-07-2024 13:00;4,2;3;0;0;0;0;0,2;7,7;4,5;12,2;0;20,3;0;51;565
28-07-2024 14:00;6,5;1;0;0;0;0;0,2;8,3;4,4;12,7;0;19,6;0;50;565
28-07-2024 15:00;5,4;0;0;0;0;0;0,1;6,2;2,8;9;0;20,3;0;47;564
28-07-2024 16:00;5,8;2;0;0;0;0;0,1;6,3;3,5;9,8;0;18,4;0;50;564
28-07-2024 17:00;5,4;1;0;0;0;0;0,2;5,8;3;8,8;0;19,7;0;47;564
28-07-2024 18:00;4,9;3;0;0;0;0;0,2;7,1;5,5;12,6;0;18,4;0;50;565
28-07-2024 19:00;4,4;2;0;0;0;0;0,2;6;8,2;14,2;0;15,4;0;58;565
28-07-2024 20:00;3,9;1;0;0;0;0;0,3;8,5;8,7;17,2;0;14,5;0;65;565
28-07-2024 21:00;8;8;0;0;0;0;0,3;7,9;7,5;15,4;0;14,3;0;64;566
28-07-2024 22:00;5;5;0;0;0;0;0,3;5,4;7,9;13,3;0;13,6;0;66;566
28-07-2024 23:00;4;1;0;0;0;0;0,3;5,7;5,1;10,7;0;13,8;0;67;566
28-07-2024 24:00;3,9;3;0;0;0;0;0,2;4,6;5,1;9,8;0;13,3;0;68;566
29-07-2024 01:00;0;7;0;0;0;0;0,2;4,5;7,3;11,8;0;12,6;0;71;566
29-07-2024 02:00;0;9;0;0;0;0;0,3;6,2;12,9;19,1;0;12,9;0;70;566
29-07-2024 03:00;7;7;0;0;0;0;0,3;7,9;15,8;23,7;0;13,2;0;69;565
29-07-2024 04:00;6;6;0;0;0;0;0,1;4,2;4,3;8,4;0;13,4;0;65;565
29-07-2024 05:00;4,5;4;0;0;0;0;0,2;4,5;3,7;8,2;0;13,2;0;65;565
29-07-2024 06:00;4,5;4;0;0;0;0;0,3;10,1;9,6;19,7;0;13;0;69;566
29-07-2024 07:00;7;7;0;0;0;0;0,6;27,6;18,4;46,1;0;13,4;0;68;566
29-07-2024 08:00;0;16;0;0;0;0;0,6;21,2;13,7;34,8;0;15,2;0;63;566
29-07-2024 09:00;0;7;0;0;0;0;0,5;20,5;10,2;30,7;0;17,8;0;56;566
29-07-2024 10:00;7,6;5;0;0;0;0;0,4;13,7;10,7;24,4;0;20,8;0;46;566
29-07-2024 11:00;7,1;5;0;0;0;0;0,3;8,5;6;14,5;0;19,4;0;48;566
29-07-2024 12:00;6,6;5;0;0;0;0;0,3;9,3;6,3;15,5;0;20,9;0;45;566
29-07-2024 13:00;6,5;2;0;0;0;0;0,3;8,3;5,6;13,8;0;20,2;0;46;565
29-07-2024 14:00;5,5;2;0;0;0;0;0,2;8;5;13;0;21,8;0;41;565
29-07-2024 15:00;6,5;5;0;0;0;0;0,3;9,7;5,5;15,2;0;23,4;0;37;565
29-07-2024 16:00;9,3;4;0;0;0;0;0,2;9,8;6,4;16,3;0;22,8;0;38;564
29-07-2024 17:00;8,3;3;0;0;0;0;0,3;10,6;8,3;18,9;0;21,7;0;39;564
29-07-2024 18:00;12,9;9;0;0;0;0;0,4;9,2;10,7;19,9;0;19,6;0;44;564
29-07-2024 19:00;9;5;0;0;0;0;0,4;10,3;13,2;23,5;0;16,2;0;55;565
29-07-2024 20:00;7;7;0;0;0;0;0,4;8,6;13,6;22,2;0;15,3;0;58;565
29-07-2024 21:00;6;6;0;0;0;0;0,4;8,3;9,6;17,9;0;14,6;0;62;566
29-07-2024 22:00;8,8;4;0;0;0;0;0,3;6;6,5;12,5;0;14,7;0;64;566
29-07-2024 23:00;10,4;7;0;0;0;0;0,3;6,3;8,1;14,3;0;14,4;0;67;566
29-07-2024 24:00;11,4;11;0;0;0;0;0,2;3,9;3,8;7,7;0;14,5;0;66;566
30-07-2024 01:00;8,8;6;0;0;0;0;0,1;4,1;3,2;7,3;0;14,4;0;64;566
30-07-2024 02:00;7,5;4;0;0;0;0;0,1;4,1;4,1;8,2;0;13,9;0;63;565
30-07-2024 03:00;7,6;4;0;0;0;0;0,1;4,3;4,3;8,6;0;13,7;0;63;565
30-07-2024 04:00;6,5;3;0;0;0;0;0,2;3,9;3,4;7,3;0;13,2;0;64;564
30-07-2024 05:00;6;6;0;0;0;0;0,2;4,1;3,1;7,1;0;13,2;0;66;564
30-07-2024 06:00;5;5;0;0;0;0;0,3;12,1;8,4;20,4;0;13,6;0;65;565
30-07-2024 07:00;8,8;5;0;0;0;0;0,6;19,1;16,3;35,4;0;13,9;0;67;565
30-07-2024 08:00;15,7;6;0;0;0;0;0,8;23,1;22,5;45,6;0;15;0;65;565
30-07-2024 09:00;16;16;0;0;0;0;0,9;23,2;20,9;44,1;0;15,8;0;62;566
30-07-2024 10:00;13,2;2;0;0;0;0;0,5;14,1;13,2;27,2;0;16,7;0;57;566
30-07-2024 11:00;14,3;2;0;0;0;0;0,3;8,5;6,1;14,7;0;17;0;54;566
30-07-2024 12:00;19,4;5;0;0;0;0;0,2;6,6;4,3;10,9;0;17;0;54;566
30-07-2024 13:00;18,1;3;0;0;0;0;0,2;6,5;4,7;11,2;0;16,7;0;55;566
30-07-2024 14:00;19,8;4;0;0;0;0;0,3;8,3;6,3;14,7;0;17,5;0;53;565
30-07-2024 15:00;14,1;6;0;0;0;0;0,3;8,1;7,2;15,3;0;18,5;0;49;565
30-07-2024 16:00;11,5;3;0;0;0;0;0,3;10;9,8;19,7;0;18,8;0;49;564
30-07-2024 17:00;14;3;0;0;0;0;0,3;7,7;7,1;14,8;0;18,3;0;51;564
30-07-2024 18:00;10,5;3;0;0;0;0;0,4;10,7;11,1;21,7;0;16,1;0;56;564
30-07-2024 19:00;8,8;2;0;0;0;0;0,6;12,8;16,1;29;0;14,5;0;60;564
30-07-2024 20:00;15,3;5;0;0;0;0;0,5;11,7;17;28,7;0;14;0;62;565
30-07-2024 21:00;11,2;6;0;0;0;0;0,4;8,5;10,5;19;0;14,1;0;62;565
30-07-2024 22:00;8,3;4;0;0;0;0;0,3;6,5;7,8;14,3;0;14;0;59;566
30-07-2024 23:00;8;8;0;0;0;0;0,2;5,3;4,9;10,1;0;13,9;0;61;566
30-07-2024 24:00;9,2;7;0;0;0;0;0,1;3,9;3,8;7,7;0;13,8;0;61;566
31-07-2024 01:00;10,4;7;0;0;0;0;0,2;4;2,3;6,3;0;13,6;0;63;565
31-07-2024 02:00;8,1;5;0;0;0;0;0,1;3,8;1,9;5,6;0;12,8;0;68;565
31-07-2024 03:00;7,4;3;0;0;0;0;0,2;3,8;1,8;5,6;0;12,9;0;69;565
31-07-2024 04:00;10,1;4;0;0;0;0;0,2;3,7;3;6,7;0;12,6;0;72;565
31-07-2024 05:00;7,5;3;0;0;0;0;0,1;4,1;5,3;9,5;0;13;0;68;565
31-07-2024 06:00;6,6;4;0;0;0;0;0,5;14,4;19,7;34,2;0;12,6;0;69;565
31-07-2024 07:00;8,3;0;0;0;0;0;0,5;15,2;17,8;33;0;13,4;0;66;565
31-07-2024 08:00;7;4;0;0;0;0;0,7;16,1;18,2;34,3;0;14,2;0;68;566
31-07-2024 09:00;6,4;4;0;0;0;0;0,7;16,3;17,3;33,6;0;15,6;0;61;566
31-07-2024 10:00;11;7;0;0;0;0;0,5;17,3;15,3;32,6;0;16,8;0;60;566
31-07-2024 11:00;12,5;7;0;0;0;0;0,3;12,3;8,8;21;0;19;0;50;566
31-07-2024 12:00;13,9;5;0;0;0;0;0,2;7,7;5;12,7;0;19,3;0;45;566
31-07-2024 13:00;14;2;0;0;0;0;0,3;8,6;5,1;13,7;0;21,5;0;41;565
31-07-2024 14:00;17,3;6;0;0;0;0;0,2;7,3;4;11,4;0;20,1;0;45;565
31-07-2024 15:00;12,8;5;0;0;0;0;0,3;7,9;5,7;13,7;0;17,6;0;50;565
31-07-2024 16:00;8,9;2;0;0;0;0;0,3;8,3;6,8;15;0;18,8;0;47;564
31-07-2024 17:00;6,5;5;0;0;0;0;0,2;7,8;5,9;13,8;0;17,2;0;52;564
31-07-2024 18:00;4,8;4;0;0;0;0;0,3;8;8,2;16,2;0;15;0;57;565
31-07-2024 19:00;5,3;4;0;0;0;0;0,5;12,4;13,5;25,9;0;13,9;0;62;565
31-07-2024 20:00;16,3;5;0;0;0;0;0,5;13,4;14,7;28,1;0;13,2;0;65;565
31-07-2024 21:00;12,6;4;0;0;0;0;0,5;13,6;20,7;34,3;0;12,8;0;65;566
31-07-2024 22:00;11,1;6;0;0;0;0;0,3;6,6;11,5;18,1;0;13,1;0;62;566
31-07-2024 23:00;9,7;6;0;0;0;0;0,3;6,1;9,9;16;0;13,2;0;63;566
31-07-2024 24:00;11,3;6;0;0;0;0;0,2;4;5,6;9,6;0;13,3;0;61;566
01-08-2024 01:00;15,8;6;0;0;0;0;0,1;3,9;4,5;8,4;0;13,2;0;60;566
01-08-2024 02:00;13,8;5;0;0;0;0;0,1;4,1;1,8;5,9;0;12,8;0;60;566
01-08-2024 03:00;10,8;5;0;0;0;0;0,1;3,6;1,4;5;0;12,2;0;62;565
01-08-2024 04:00;8,7;6;0;0;0;0;0,2;4,2;2,7;6,8;0;11,8;0;64;565
01-08-2024 05:00;8;8;0;0;0;0;0,2;4,1;3,1;7,2;0;11,8;0;64;565
01-08-2024 06:00;8;8;0;0;0;0;0,3;9,8;10,1;19,8;0;12;0;63;565
01-08-2024 07:00;7,4;5;0;0;0;0;0,4;12,9;14,5;27,4;0;12,7;0;61;565
01-08-2024 08:00;7,8;7;0;0;0;0;0;15,7;14,2;29,8;0;14,1;0;57;566
01-08-2024 09:00;8,9;8;0;0;0;0;0;0;0;0;0;16,2;0;50;566
01-08-2024 10:00;13;13;0;0;0;0;0,3;9,1;6,8;16;0;16,5;0;49;567
01-08-2024 11:00;13,9;8;0;0;0;0;0,2;8,8;6,1;14,9;0;18,9;0;44;566
01-08-2024 12:00;15,3;9;0;0;0;0;0,2;6,4;4;10,3;0;20,5;0;41;566
01-08-2024 13:00;13,7;7;0;0;0;0;0,2;6,9;4,2;11,1;0;20,2;0;40;566
01-08-2024 14:00;19,6;8;0;0;0;0;0,2;7;4,4;11,3;0;19,8;0;40;565
01-08-2024 15:00;14,3;9;0;0;0;0;0,2;8;5,6;13,7;0;18,2;0;45;565
01-08-2024 16:00;11,3;4;0;0;0;0;0,2;7,2;6;13,2;0;17,6;0;48;565
01-08-2024 17:00;11,9;0;0;0;0;0;0,3;12,7;9,3;21,9;0;17,1;0;49;565
01-08-2024 18:00;11,1;3;0;0;0;0;0,3;8,2;9,1;17,3;0;16,1;0;52;565
01-08-2024 19:00;8,7;5;0;0;0;0;0,5;12,6;12,7;25,3;0;15,1;0;56;565
01-08-2024 20:00;8,3;7;0;0;0;0;0,5;12;16,1;28;0;14,4;0;61;565
01-08-2024 21:00;20;8;0;0;0;0;0,5;15,1;14,9;29,9;0;13,7;0;65;566
01-08-2024 22:00;14,9;12;0;0;0;0;0,4;9,9;15,5;25,4;0;13,5;0;67;566
01-08-2024 23:00;10,9;6;0;0;0;0;0,4;5,9;13;18,9;0;13,7;0;65;566
01-08-2024 24:00;8,7;5;0;0;0;0;0,3;6,4;15,3;21,6;0;13,6;0;65;567
02-08-2024 01:00;8,5;8;0;0;0;0;0,2;4,9;15,5;20,4;0;13;0;68;566
02-08-2024 02:00;8,6;8;0;0;0;0;0,2;5,3;16,6;21,9;0;12,6;0;70;566
02-08-2024 03:00;9,4;7;0;0;0;0;0,1;9,4;13,1;22,5;0;12,5;0;69;566
02-08-2024 04:00;7,7;7;0;0;0;0;0,1;7,8;17,4;25,2;0;12,1;0;71;565
02-08-2024 05:00;10,6;9;0;0;0;0;0,2;11,1;19,2;30,3;0;11,7;0;72;565
02-08-2024 06:00;17,9;12;0;0;0;0;0,4;30,7;22,7;53,5;0;11,7;0;71;566
02-08-2024 07:00;17,8;10;0;0;0;0;0,7;46,1;23,9;69,9;0;12,1;0;69;566
02-08-2024 08:00;22,2;15;0;0;0;0;0,8;45,6;25,2;70,8;0;18,2;0;51;566
02-08-2024 09:00;31;17;0;0;0;0;0,7;33,7;28,9;62,6;0;19,5;0;43;566
02-08-2024 10:00;26,6;20;0;0;0;0;0,3;13,4;11,2;24,7;0;20;0;35;566
02-08-2024 11:00;21;20;0;0;0;0;0,2;9,7;7;16,7;0;20,7;0;35;566
02-08-2024 12:00;27,2;6;0;0;0;0;0,1;9;6,8;15,8;0;21,3;0;35;566
02-08-2024 13:00;32,7;5;0;0;0;0;0,1;7,6;4,3;11,9;0;21,5;0;36;565
02-08-2024 14:00;23,8;3;0;0;0;0;0,2;8,3;5,2;13,4;0;20,9;0;38;565
02-08-2024 15:00;20,8;7;0;0;0;0;0,1;6,1;5,5;11,5;0;20,5;0;40;564
02-08-2024 16:00;15,1;10;0;0;0;0;0,1;7,2;6,7;13,9;0;21,1;0;39;564
02-08-2024 17:00;12,1;7;0;0;0;0;0,2;8,7;9,6;18,2;0;20,5;0;40;564
02-08-2024 18:00;13,2;2;0;0;0;0;0,4;12,6;14,6;27,3;0;19,8;0;41;564
02-08-2024 19:00;19;8;0;0;0;0;0,7;22,8;19,9;42,7;0;16,8;0;53;565
02-08-2024 20:00;20,1;6;0;0;0;0;0,5;15,6;22,2;37,8;0;15,4;0;56;565
02-08-2024 21:00;20,7;17;0;0;0;0;0,5;13,9;22,8;36,7;0;15;0;58;565
02-08-2024 22:00;22,3;4;0;0;0;0;0,3;8,3;13,9;22,2;0;14,4;0;62;566
02-08-2024 23:00;20,3;7;0;0;0;0;0,3;6,2;14,2;20,4;0;13,5;0;63;566
02-08-2024 24:00;15,5;6;0;0;0;0;0,5;14,8;24,9;39,8;0;12,5;0;68;566
03-08-2024 01:00;18,4;7;0;0;0;0;0,5;21,7;24;45,7;0;11,7;0;71;565
03-08-2024 02:00;19,8;9;0;0;0;0;0,4;16,2;22,6;38,8;0;11,4;0;73;565
03-08-2024 03:00;15,3;13;0;0;0;0;0,3;16,3;21,9;38,2;0;10,6;0;76;565
03-08-2024 04:00;20,5;15;0;0;0;0;0,4;29,3;21,7;51;0;11,1;0;75;565
03-08-2024 05:00;17;9;0;0;0;0;0,5;41,6;21,4;62,9;0;10,9;0;75;565
03-08-2024 06:00;23;12;0;0;0;0;0,6;48,2;21,1;69;0;11,6;0;73;565
03-08-2024 07:00;22,6;14;0;0;0;0;0,9;66,9;22,6;89,4;0;12,3;0;70;565
03-08-2024 08:00;26;19;0;0;0;0;0,7;46,2;20,3;66,6;0;12,8;0;72;566
03-08-2024 09:00;27,3;16;0;0;0;0;0,6;31,8;18,7;50,5;0;14,4;0;66;566
03-08-2024 10:00;25,6;11;0;0;0;0;0,4;17,6;12,1;29,6;0;18;0;54;566
03-08-2024 11:00;27;7;0;0;0;0;0,2;11,9;8,3;20,3;0;18,1;0;52;565
03-08-2024 12:00;27,3;4;0;0;0;0;0,2;8,4;5,4;13,8;0;20,1;0;44;565
03-08-2024 13:00;33,8;3;0;0;0;0;0,1;8,1;5,5;13,6;0;20,4;0;42;565
03-08-2024 14:00;24,3;5;0;0;0;0;0,1;7,4;4,4;11,8;0;20,7;0;41;564
03-08-2024 15:00;17,7;1;0;0;0;0;0,2;9,9;5,3;15,2;0;20,9;0;43;564
03-08-2024 16:00;13,8;0;0;0;0;0;0,2;9,1;5,2;14,4;0;19,9;0;43;563
03-08-2024 17:00;15,6;4;0;0;0;0;0,2;9,7;7;16,8;0;19,2;0;44;563
03-08-2024 18:00;14,8;4;0;0;0;0;0,1;6,6;5,6;12,2;0;19,6;0;43;563
03-08-2024 19:00;10,8;3;0;0;0;0;0,2;6,4;10,6;17;0;16,8;0;50;564
03-08-2024 20:00;7,5;7;0;0;0;0;0,3;6,8;11,8;18,6;0;15,4;0;57;564
03-08-2024 21:00;7;7;0;0;0;0;0,5;13,8;20,4;34,2;0;14,3;0;61;565
03-08-2024 22:00;6;6;0;0;0;0;0,3;10,7;15,7;26,4;0;13,8;0;63;566
03-08-2024 23:00;8,9;4;0;0;0;0;0,5;12,8;18,5;31,3;0;13,1;0;67;566
03-08-2024 24:00;10,5;3;0;0;0;0;0,5;17,1;22,1;39,1;0;12,8;0;68;565
04-08-2024 01:00;9,8;9;0;0;0;0;1;43,3;23,7;67;0;12;0;73;565
04-08-2024 02:00;16;16;0;0;0;0;0,6;25,3;21;46,3;0;12,5;0;70;565
04-08-2024 03:00;20,8;6;0;0;0;0;0,4;10,9;18,8;29,7;0;11,8;0;73;564
04-08-2024 04:00;15,9;6;0;0;0;0;0,3;11,2;16;27,2;0;12,4;0;71;564
04-08-2024 05:00;14,5;5;0;0;0;0;0,4;14,6;18,8;33,3;0;12,4;0;73;564
04-08-2024 06:00;12;12;0;0;0;0;0,5;25,4;18,9;44,3;0;12,1;0;74;564
04-08-2024 07:00;20;20;0;0;0;0;0,8;44,7;19,2;63,8;0;12,7;0;73;565
04-08-2024 08:00;21,3;11;0;0;0;0;0,7;32,2;19,5;51,7;0;15,9;0;62;565
04-08-2024 09:00;21,4;17;0;0;0;0;0,1;6,6;4,2;10,9;0;20,3;0;41;565
04-08-2024 10:00;22;4;0;0;0;0;0,1;4,4;2,1;6,6;0;22,6;0;34;565
04-08-2024 11:00;16,9;8;0;0;0;0;0,1;5,2;2,6;7,7;0;22,9;0;34;565
04-08-2024 12:00;14,1;10;0;0;0;0;0,1;5;2;7;0;22,9;0;32;565
04-08-2024 13:00;17,8;7;0;0;0;0;0,1;5,3;2,1;7,4;0;23,9;0;31;564
04-08-2024 14:00;14,4;3;0;0;0;0;0,2;7,4;3,7;11;0;23,5;0;32;564
04-08-2024 15:00;12,2;3;0;0;0;0;0,1;6;2,8;8,8;0;22,7;0;34;563
04-08-2024 16:00;11,9;5;0;0;0;0;0,1;5,6;3;8,6;0;22;0;34;563
04-08-2024 17:00;9;7;0;0;0;0;0,2;5,9;4,5;10,4;0;20,5;0;35;563
04-08-2024 18:00;10;10;0;0;0;0;0,2;5,9;5;10,9;0;19,5;0;37;563
