Fecha;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura;Radiación;HT
12-01-2023 15:00;15,7;4;0,5;0;177;0;0,4;0;0;0;0;0;0;0
12-01-2023 16:00;15,1;1;1,9;0;102;0;0,3;0;0;0;0;0;0;0
12-01-2023 17:00;11,1;1;1,3;0;109;0;0,4;0;0;0;0;0;0;0
12-01-2023 18:00;8,4;6;0,1;0;189;0;1;0;0;0;0;0;0;0
12-01-2023 19:00;8;8;1,5;0;108;0;0,4;0;0;0;0;0;0;0
12-01-2023 20:00;5,2;5;2;0;96;0;0,4;0;0;0;0;0;0;0
12-01-2023 21:00;6,8;2;1,7;0;100;0;0,4;0;0;0;0;0;0;0
12-01-2023 22:00;5,7;3;2;0;98;0;0,4;0;0;0;0;0;0;0
12-01-2023 23:00;5;4;1,4;0;91;0;0,4;0;0;0;0;0;0;0
12-01-2023 24:00;5,1;4;0,8;0;151;0;0,4;0;0;0;0;0;0;0
13-01-2023 01:00;6;6;0,8;0;122;0;0,5;0;0;0;0;0;0;0
13-01-2023 02:00;9,2;6;0,3;0;136;0;0,6;0;0;0;0;0;0;0
13-01-2023 03:00;9;9;0,4;0;136;0;0,6;0;0;0;0;0;0;0
13-01-2023 04:00;16;16;0,5;0;142;0;0,8;0;0;0;0;0;0;0
13-01-2023 05:00;20,5;19;0,2;0;165;0;0,8;0;0;0;0;0;0;0
13-01-2023 06:00;20,4;20;0,4;0;132;0;1;0;0;0;0;0;0;0
13-01-2023 07:00;30,6;20;0,7;0;154;0;1,3;0;0;0;0;0;0;0
13-01-2023 08:00;34,3;19;0,2;0;196;0;1,4;0;0;0;0;0;0;0
13-01-2023 09:00;32,3;21;0,3;0;328;0;1,2;0;0;0;0;0;0;0
13-01-2023 10:00;38,6;17;0,8;0;88;0;1;0;0;0;0;0;0;0
13-01-2023 11:00;28,2;15;1,3;0;122;0;0,4;5,7;7,6;13,3;0;0;0;0
13-01-2023 12:00;22,7;7;1,5;0;206;0;0,4;6,5;6,9;13,4;0;0;0;0
13-01-2023 13:00;19,9;4;1,6;0;187;0;0,4;5,5;6,9;12,3;0;0;0;0
13-01-2023 14:00;19,1;3;1,6;0;135;0;0,4;4,9;5,9;10,7;0;0;0;0
13-01-2023 15:00;15,7;0;2,2;0;110;0;0,3;4,1;5,3;9,4;0;0;0;0
13-01-2023 16:00;14,6;0;2,6;0;47;0;0,5;6,5;11,9;18,3;0;0;0;0
13-01-2023 17:00;11,2;11;1,5;0;307;0;0,9;10,2;29,5;39,7;0;0;0;0
13-01-2023 18:00;22,8;20;0,6;0;299;0;1,3;16,4;35,1;51,5;0;0;0;0
13-01-2023 19:00;17,9;16;0,5;0;97;0;2;35,5;45,4;80,9;0;0;0;0
13-01-2023 20:00;0;30;0,4;0;267;0;1,5;31,9;38,2;70,1;0;0;0;0
13-01-2023 21:00;29,5;19;0,6;0;301;0;1,6;48,7;37,9;86,6;0;0;0;0
13-01-2023 22:00;27,4;27;0,2;0;257;0;1,5;47,3;32,7;80;0;0;0;0
13-01-2023 23:00;28,4;20;1,3;0;78;0;0,6;10,8;14;24,8;0;0;0;0
13-01-2023 24:00;27,6;6;0,4;0;320;0;0,9;21,1;21,4;42,5;0;0;0;0
14-01-2023 01:00;19,8;15;1,7;0;314;0;0,6;17,1;24,8;41,9;0;0;0;0
14-01-2023 02:00;25,8;14;0,1;0;126;0;0,5;6,9;22,4;29,3;0;0;0;0
14-01-2023 03:00;20,5;11;0,2;0;114;0;0,5;9,2;18,6;27,8;0;0;0;0
14-01-2023 04:00;18;18;0,1;0;194;0;0,5;9,6;16,5;26,1;0;0;0;0
14-01-2023 05:00;18,4;18;0,4;0;149;0;0,5;10,2;11,8;22,1;0;0;0;0
14-01-2023 06:00;14,2;8;0,6;0;178;0;0,7;23,2;13,2;36,4;0;0;0;0
14-01-2023 07:00;15;15;0,4;0;141;0;1,1;56,7;14,8;71,5;0;0;0;0
14-01-2023 08:00;29,1;24;0,6;0;218;0;1,4;65,8;22;87,8;0;0;0;0
14-01-2023 09:00;36,1;24;0,3;0;279;0;1,2;49;27,9;76,9;0;0;0;0
14-01-2023 10:00;36,4;29;0,8;0;286;0;1,1;29,8;29,4;59,2;0;0;0;0
14-01-2023 11:00;34,5;32;0,9;0;288;0;1;14,3;33,6;47,9;0;0;0;0
14-01-2023 12:00;35,7;31;0,9;0;72;0;0,9;8,1;30,1;38,2;0;0;0;0
14-01-2023 13:00;37,7;28;1,3;0;199;0;0,5;5,1;16,5;21,6;0;0;0;0
14-01-2023 14:00;36;8;2;4,9;298;0;0,9;8,1;27,4;35,5;0;0;0;0
14-01-2023 15:00;42,9;27;0,7;0;130;0;0,9;5,3;27,5;32,8;0;0;0;0
14-01-2023 16:00;35,3;28;1,6;0,2;318;0;1;13,9;34,9;48,8;0;0;0;0
14-01-2023 17:00;30,1;22;1,5;0;328;0;0,8;8,8;30,1;38,9;0;0;0;0
14-01-2023 18:00;25;25;0,3;0;351;0;0,8;4,7;28,9;33,5;0;0;0;0
14-01-2023 19:00;29,5;19;0,5;0;160;0;1,1;11,6;34,2;45,7;0;0;0;0
14-01-2023 20:00;37,5;20;0,3;0;128;0;1,1;17,4;29,6;47;0;0;0;0
14-01-2023 21:00;26,8;14;0,7;1,5;142;0;0,8;10,1;21,9;32,1;0;0;0;0
14-01-2023 22:00;29,3;13;0,1;3,6;176;0;0,7;8,3;22,7;30,9;0;0;0;0
14-01-2023 23:00;21,4;11;0,4;0;147;0;0,8;12,2;26,8;39;0;0;0;0
14-01-2023 24:00;16,4;13;0,5;0;117;0;0,6;3,5;18,8;22,3;0;0;0;0
15-01-2023 01:00;13,2;7;0,4;3;130;0;0,4;2,6;15,3;17,9;0;0;0;0
15-01-2023 02:00;10,6;5;0,9;1,3;117;0;0,4;1,1;13,7;14,8;0;0;0;0
15-01-2023 03:00;11,5;4;0,6;0,1;140;0;0,3;2,5;9,9;12,4;0;0;0;0
15-01-2023 04:00;8,8;1;1,2;0;138;0;0,2;1,4;7,1;8,5;0;0;0;0
15-01-2023 05:00;7,4;6;0,7;0;158;0;0,3;1,8;6,9;8,8;0;0;0;0
15-01-2023 06:00;5,6;4;0,4;0;166;0;0,4;4;10;14;0;0;0;0
15-01-2023 07:00;5,2;1;0,8;0,1;203;0;0,5;8,6;13,2;21,8;0;0;0;0
15-01-2023 08:00;6;6;0,7;0;103;0;0,5;6,5;11,1;17,6;0;0;0;0
15-01-2023 09:00;7,3;6;2,9;0;94;0;0,6;9,7;14,2;23,9;0;0;0;0
15-01-2023 10:00;6;6;1,9;0;87;0;0,5;7;13,3;20,4;0;0;0;0
15-01-2023 11:00;6;6;0,7;0;155;0;0,4;3,2;10;13,2;0;0;0;0
15-01-2023 12:00;8,3;8;0,7;0;116;0;0,4;2,5;8,3;10,8;0;0;0;0
15-01-2023 13:00;16,5;11;1,2;0;96;0;0,3;1,3;4,9;6,2;0;0;0;0
15-01-2023 14:00;13,3;6;0,8;0;166;0;0,3;2,3;6,6;8,9;0;0;0;0
15-01-2023 15:00;10,4;6;5;0;294;0;0,6;4,3;16,2;20,5;0;0;0;0
15-01-2023 16:00;0;19;1,3;1,8;316;0;0,6;2,6;19,5;22,1;0;0;0;0
15-01-2023 17:00;0;24;0,7;4,2;159;0;0,6;2,8;20,6;23,5;0;0;0;0
15-01-2023 18:00;0;18;0,4;0;107;0;0,8;5,5;20,9;26,4;0;0;0;0
15-01-2023 19:00;14,1;14;0,9;0;129;0;0,7;6,1;18,6;24,7;0;0;0;0
15-01-2023 20:00;17;17;1,1;0;133;0;0,6;8,5;15,5;24;0;0;0;0
15-01-2023 21:00;19,5;18;0,1;0;101;0;0,7;11,2;18,4;29,6;0;0;0;0
15-01-2023 22:00;15;15;0,4;0,1;107;0;0,7;10,6;19,8;30,5;0;0;0;0
15-01-2023 23:00;14;14;0,9;0;280;0;0,6;5;21,2;26,2;0;0;0;0
15-01-2023 24:00;14,4;11;0,3;0;237;0;0,6;3,5;18,2;21,8;0;0;0;0
16-01-2023 01:00;13,7;9;0,2;0;135;0;0,5;2,1;18,8;20,9;0;0;0;0
16-01-2023 02:00;10,6;6;0,4;0;168;0;0,4;1,7;13,7;15,4;0;0;0;0
16-01-2023 03:00;8;7;0,6;0;142;0;0,3;1,4;7,3;8,7;0;0;0;0
16-01-2023 04:00;11;11;0,5;0;168;0;0,2;1,6;5,4;7;0;0;0;0
16-01-2023 05:00;7,5;6;0,9;0;164;0;0,3;5;8;13;0;0;0;0
16-01-2023 06:00;13,5;6;0,6;0;130;0;0,6;17,1;13,9;31;0;0;0;0
16-01-2023 07:00;10,7;6;0,7;0;114;0;1,1;36,9;16,3;53,2;0;0;0;0
16-01-2023 08:00;12,5;8;1;0;107;0;0,9;24,2;15,6;39,9;0;0;0;0
16-01-2023 09:00;13;13;0,3;0;198;0;0,8;17,5;19,9;37,4;0;0;0;0
16-01-2023 10:00;21,7;16;0,5;0;245;0;1,2;30,7;35,6;66,2;0;0;0;0
16-01-2023 11:00;0;26;0,3;0;117;0;0,4;7,5;12,7;20,2;0;0;0;0
16-01-2023 12:00;17,6;8;1,3;0;261;0;0,4;5,8;12,2;18;0;0;0;0
16-01-2023 13:00;18,9;10;3;0;92;0;0,3;4,7;7,5;12,2;0;0;0;0
16-01-2023 14:00;14,1;6;1,3;0;325;0;0,6;6;18,6;24,5;0;0;0;0
16-01-2023 15:00;20;20;3,6;0;301;0;0,7;6,2;23,5;29,7;0;0;0;0
16-01-2023 16:00;19;19;0,5;1,2;62;0;0,8;8;28,2;36,2;0;0;0;0
16-01-2023 17:00;25;25;2,1;0;259;0;0,7;6,8;25,3;32,1;0;0;0;0
16-01-2023 18:00;25,7;18;2,4;0;293;0;1;7,5;32,3;39,8;0;0;0;0
16-01-2023 19:00;26,4;20;1,4;0;298;0;1,8;19,8;40,3;60,1;0;0;0;0
16-01-2023 20:00;30,5;21;0,7;0;152;0;1,5;31,3;31,9;63,2;0;0;0;0
16-01-2023 21:00;33,2;20;0,2;0;134;0;1,4;33,4;29,9;63,3;0;0;0;0
16-01-2023 22:00;34,4;19;0,4;0;303;0;1,4;28,4;36,5;64,9;0;0;0;0
16-01-2023 23:00;27,5;26;0,3;0;260;0;1,4;31,6;30,5;62,1;0;0;0;0
16-01-2023 24:00;42,4;22;0,4;0;163;0;1,2;25,1;28,2;53,3;0;0;0;0
17-01-2023 01:00;37,3;22;0,3;0;317;0;1;15,7;31,5;47,2;0;0;0;0
17-01-2023 02:00;41,3;20;0,4;0;304;0;0,8;8,2;30,6;38,8;0;0;0;0
17-01-2023 03:00;35,8;26;0,6;0;326;0;0,4;1;20,6;21,7;0;0;0;0
17-01-2023 04:00;36,5;17;0,2;0;62;0;0,4;2,4;17,7;20,1;0;0;0;0
17-01-2023 05:00;30,6;18;0,5;0;320;0;0,5;6,3;29,8;36,1;0;0;0;0
17-01-2023 06:00;34,1;26;0,2;0;34;0;0,8;31,6;33,9;65,5;0;0;0;0
17-01-2023 07:00;32,8;31;0,6;0;155;0;1;38,9;16;54,8;0;0;0;0
17-01-2023 08:00;40,2;27;0,7;0;107;0;1,6;57,5;24,6;82;0;0;0;0
17-01-2023 09:00;45,5;32;0,2;0;196;0;1,8;69,5;39,9;109,4;0;0;0;0
17-01-2023 10:00;48,8;46;0,3;0;87;0;2,4;76,4;67,7;144,2;0;0;0;0
17-01-2023 11:00;73,7;61;0,7;0;52;0;1,8;39;67,1;106,2;0;0;0;0
17-01-2023 12:00;93,1;60;1,9;0;308;0;1,3;16,8;49,5;66,3;0;0;0;0
17-01-2023 13:00;100,3;49;3,7;0;276;0;0,7;7,6;30,8;38,4;0;0;0;0
17-01-2023 14:00;79,7;27;0,6;4,8;279;0;0,7;8,1;27,4;35,5;0;0;0;0
17-01-2023 15:00;65,2;25;1,2;0;181;0;0,9;21,7;29,2;51;0;0;0;0
17-01-2023 16:00;50,8;17;1,3;0;246;0;0,7;11,9;25,3;37,2;0;0;0;0
17-01-2023 17:00;41,4;15;1,9;16,5;100;0;1,1;16;33,7;49,8;0;0;0;0
17-01-2023 18:00;35,5;25;1,1;10,2;114;0;1;14,7;25,9;40,6;0;0;0;0
17-01-2023 19:00;32,4;17;1,3;0;96;0;1;13,3;24,6;37,9;0;0;0;0
17-01-2023 20:00;23,1;11;1;0;123;0;0,6;10,6;17;27,6;0;0;0;0
17-01-2023 21:00;18,2;7;0,6;0;132;0;1;29,1;26,4;55,6;0;0;0;0
17-01-2023 22:00;18,4;13;0,8;0;120;0;1,3;39,9;25,7;65,5;0;0;0;0
17-01-2023 23:00;19;19;1;0;145;0;0,8;14,1;23,2;37,4;0;0;0;0
17-01-2023 24:00;21,7;13;0,6;0;158;0;0,7;11,4;20,2;31,6;0;0;0;0
18-01-2023 01:00;19,5;13;0,9;0;149;0;0,6;7;16,9;23,9;0;0;0;0
18-01-2023 02:00;22,3;14;0,8;0;123;0;0,6;4,9;15,7;20,6;0;0;0;0
18-01-2023 03:00;19,5;11;0,5;0;91;0;0,6;6,1;16,4;22,5;0;0;0;0
18-01-2023 04:00;21,5;9;0,7;0;125;0;0,6;6,8;18;24,8;0;0;0;0
18-01-2023 05:00;20;20;1,1;0;132;0;0,5;6,3;14,4;20,7;0;0;0;0
18-01-2023 06:00;16;16;0,9;0;167;0;0,8;27,4;18,4;45,9;0;0;0;0
18-01-2023 07:00;17,2;17;0,5;0;150;0;1,6;57,3;22,4;79,7;0;0;0;0
18-01-2023 08:00;17;17;0,4;0;137;0;1,7;56,7;22,7;79,4;0;0;0;0
18-01-2023 09:00;25,7;20;0,7;0,1;78;0;2;73,1;37,4;110,6;0;0;0;0
18-01-2023 10:00;34,3;30;2;0;84;0;1,1;31,4;27,5;59;0;0;0;0
18-01-2023 11:00;28,4;14;0,8;0;72;0;0,3;4,7;9,9;14,7;0;0;0;0
18-01-2023 12:00;21;9;3,3;0;96;0;0,4;5,7;11,1;16,8;0;0;0;0
18-01-2023 13:00;33,9;7;0,3;0;142;0;0,4;5,7;10,7;16,4;0;0;0;0
18-01-2023 14:00;30,2;6;0,5;0;199;0;0,5;4,6;16,7;21,2;0;0;0;0
18-01-2023 15:00;28,8;12;5,1;0;250;0;0,8;5,5;33,3;38,8;0;0;0;0
18-01-2023 16:00;34;34;1,5;13,9;113;0;0,6;3,7;25,6;29,3;0;0;0;0
18-01-2023 17:00;25,4;22;1,2;2,1;112;0;0,5;5,1;17,6;22,7;0;0;0;0
18-01-2023 18:00;22,5;17;1,3;1,3;149;0;0,8;7,3;22,6;30;0;0;0;0
18-01-2023 19:00;27,2;13;1,6;0,3;144;0;1;12,8;27,7;40,5;0;0;0;0
18-01-2023 20:00;19,3;17;1,2;0;145;0;0,8;14,7;23,9;38,7;0;0;0;0
18-01-2023 21:00;14,7;13;1,2;0,4;91;0;0,9;14,7;31,7;46,4;0;0;0;0
18-01-2023 22:00;17,6;17;0,7;0;195;0;1;17;30,1;47,1;0;0;0;0
18-01-2023 23:00;13,5;11;0,7;0;144;0;0,6;8,4;17,4;25,8;0;0;0;0
18-01-2023 24:00;10,5;7;1;0;144;0;0,5;5;15,7;20,8;0;0;0;0
19-01-2023 01:00;16,4;8;0,5;0;126;0;0,4;2,7;11,9;14,6;0;0;0;0
19-01-2023 02:00;12,6;5;1;0;148;0;0,3;1,8;8,1;9,9;0;0;0;0
19-01-2023 03:00;10,3;2;0,9;0;140;0;0,2;1,2;5,8;7;0;0;0;0
19-01-2023 04:00;11;4;0,9;0;118;0;0,3;2;7,2;9,2;0;0;0;0
19-01-2023 05:00;8,4;8;0,8;0;142;0;0,3;3,7;9,4;13,1;0;0;0;0
19-01-2023 06:00;7;7;0,5;0;134;0;0,6;19;14,2;33,1;0;0;0;0
19-01-2023 07:00;11,4;9;0,3;0;167;0;1,3;50,4;18,4;68,8;0;0;0;0
19-01-2023 08:00;0;17;0,6;0;115;0;2;82,2;22,7;104,9;0;0;0;0
19-01-2023 09:00;0;26;0,7;0;122;0;1,5;52,4;29,5;81,8;0;0;0;0
19-01-2023 10:00;26,7;24;1,1;0;121;0;0;0;0;0;0;0;0;0
19-01-2023 11:00;34;34;2;0;94;0;0;0;0;0;0;0;0;0
19-01-2023 12:00;35,5;33;2;0;81;0;0,6;9,2;17,1;26,3;0;0;0;0
19-01-2023 13:00;47,8;10;0,6;0;67;0;0,7;8,1;22,7;30,9;0;0;0;0
19-01-2023 14:00;41,1;19;2;0;261;0;0,6;4,9;22,3;27,1;0;0;0;0
19-01-2023 15:00;29,6;21;1,7;0;77;0;0,6;5,1;21,4;26,5;0;0;0;0
19-01-2023 16:00;32,4;16;2,4;0,3;92;0;0,4;4,4;9,1;13,5;0;0;0;0
19-01-2023 17:00;26,4;5;0,7;5,5;305;0;0,8;14,9;28,8;43,7;0;0;0;0
19-01-2023 18:00;18,9;13;1,5;0,9;259;0;1,8;51,8;39,1;90,9;0;0;0;0
19-01-2023 19:00;24;24;0,9;0,2;139;0;1,7;41;30,8;71,8;0;0;0;0
19-01-2023 20:00;15,1;12;0,8;0;124;0;1,2;35,1;25,1;60,2;0;0;0;0
19-01-2023 21:00;11,6;11;1,4;0,3;130;0;0,9;29,4;21,6;51;0;0;0;0
19-01-2023 22:00;11,6;11;1,1;0,2;147;0;0,6;10,4;19,1;29,5;0;0;0;0
19-01-2023 23:00;11,4;10;0,8;0,1;140;0;0,5;7,8;16;23,8;0;0;0;0
19-01-2023 24:00;12,7;11;0,9;0;121;0;0,5;8,6;15,4;24;0;0;0;0
20-01-2023 01:00;12,1;7;0,6;0;150;0;0,7;9,1;18,5;27,6;0;0;0;0
20-01-2023 02:00;9;7;0,6;0;151;0;0,7;8,4;20,4;28,8;0;0;0;0
20-01-2023 03:00;13;13;0,7;0;130;0;0,7;6,3;19,1;25,3;0;0;0;0
20-01-2023 04:00;18,6;9;0,7;0;142;0;0,7;8,3;18,7;26,9;0;0;0;0
20-01-2023 05:00;17,6;12;0,4;0;159;0;0,8;16,4;18,5;34,9;0;0;0;0
20-01-2023 06:00;17,9;15;0,3;0;159;0;1,1;35,3;20,1;55,4;0;0;0;0
20-01-2023 07:00;18;18;2,3;0;86;0;0,8;23,6;18,5;42,1;0;0;0;0
20-01-2023 08:00;14,3;13;1,2;0;76;0;0,6;11,2;14,5;25,7;0;0;0;0
20-01-2023 09:00;14,5;11;0,8;0;99;0;0,9;29,6;19,3;48,9;0;0;0;0
20-01-2023 10:00;20,2;11;1,5;0;89;0;0,4;9,3;10,9;20,2;0;0;0;0
20-01-2023 11:00;14,4;8;3,7;0,1;82;0;0,3;5,4;7,6;13;0;0;0;0
20-01-2023 12:00;11;5;4,8;0;86;0;0,3;3,7;5,5;9,2;0;0;0;0
20-01-2023 13:00;13;13;3,7;0;83;0;0,5;4,6;7,4;11,9;0;0;0;0
20-01-2023 14:00;11,4;9;3,4;0;83;0;0,4;4;7,8;11,9;0;0;0;0
20-01-2023 15:00;8,6;7;3;0;91;0;0,4;5;9,2;14,1;0;0;0;0
20-01-2023 16:00;8;8;1,7;0;112;0;0,4;4,9;8,8;13,8;0;0;0;0
20-01-2023 17:00;14,5;8;0,5;0;243;0;2,8;12,8;17,4;30,2;0;0;0;0
20-01-2023 18:00;15,1;13;2,7;0;92;0;0,5;6,7;9,7;16,4;0;0;0;0
20-01-2023 19:00;13;13;0,9;0;130;0;0,5;5,5;11,2;16,7;0;0;0;0
20-01-2023 20:00;10,5;6;1,4;0;104;0;0,4;4,9;9,8;14,7;0;0;0;0
20-01-2023 21:00;10;10;1,3;0;97;0;0,5;8,9;12,9;21,8;0;0;0;0
20-01-2023 22:00;13;13;1,1;0;86;0;0,5;9,7;12,8;22,5;0;0;0;0
20-01-2023 23:00;12,6;11;1,2;0;86;0;0,4;5,9;9,3;15,2;0;0;0;0
20-01-2023 24:00;13;13;0,4;0;75;0;0,4;5,6;10,5;16,1;0;0;0;0
21-01-2023 01:00;14;14;0,3;0;67;0;0,5;6,8;13,6;20,4;0;0;0;0
21-01-2023 02:00;14,9;10;0,7;0;74;0;0,5;3,8;12,3;16,2;0;0;0;0
21-01-2023 03:00;14,3;11;0,8;0;85;0;0,5;7,8;20,8;28,6;0;0;0;0
21-01-2023 04:00;12;12;1,1;0;210;0;0,3;1,7;8,5;10,2;0;0;0;0
21-01-2023 05:00;14,6;9;0,1;0;262;0;0,5;9,7;19,9;29,6;0;0;0;0
21-01-2023 06:00;22,8;10;0,4;0;355;0;0,5;13,4;19,9;33,3;0;0;0;0
21-01-2023 07:00;17,3;15;0,7;0;127;0;1;32,3;21,3;53,5;0;0;0;0
21-01-2023 08:00;17,5;15;0,4;0;184;0;1,1;39,3;24,6;63,9;0;0;0;0
21-01-2023 09:00;23,3;21;1,8;0;217;0;0,6;18,3;18,3;36,6;0;0;0;0
21-01-2023 10:00;18,3;13;1,3;0;187;0;0,3;4,3;8,3;12,6;0;0;0;0
21-01-2023 11:00;13,3;11;1,2;0;227;0;0,3;2,9;6,6;9,5;0;0;0;0
21-01-2023 12:00;18,9;14;0,7;0;77;0;0,4;3,3;7,2;10,5;0;0;0;0
21-01-2023 13:00;20,9;11;1,3;0;78;0;0,3;2,5;7,9;10,4;0;0;0;0
21-01-2023 14:00;19,9;12;1,4;0;98;0;0,4;2,9;7,1;10;0;0;0;0
21-01-2023 15:00;21,5;8;2,4;0;96;0;0,3;2,6;5,7;8,3;0;0;0;0
21-01-2023 16:00;15,3;6;1,5;0;172;0;0,4;3,2;8,5;11,6;0;0;0;0
21-01-2023 17:00;11,8;6;4,2;0,2;203;0;0,4;3,6;10,6;14,2;0;0;0;0
21-01-2023 18:00;9,1;7;0,8;0;135;0;0,4;2,7;8,5;11,1;0;0;0;0
21-01-2023 19:00;10;10;1,5;0;89;0;0,5;6,4;12,4;18,7;0;0;0;0
21-01-2023 20:00;0;10;0,7;0;113;0;0,7;10,1;19,3;29,4;0;0;0;0
21-01-2023 21:00;12,4;6;1,2;0;131;0;0,9;19,4;19,8;39,2;0;0;0;0
21-01-2023 22:00;10;10;1;0;120;0;0,6;12;13,6;25,6;0;0;0;0
21-01-2023 23:00;14,3;10;0,7;0;132;0;0,8;16,7;16,9;33,6;0;0;0;0
21-01-2023 24:00;11,3;8;1,2;0;121;0;0,7;15,1;14,6;29,8;0;0;0;0
22-01-2023 01:00;12;12;1,5;0;136;0;0,6;8,6;14,2;22,9;0;0;0;0
22-01-2023 02:00;11;11;0,7;0;151;0;0,6;10,9;14,8;25,8;0;0;0;0
22-01-2023 03:00;11;9;0,9;0;158;0;0,5;8,3;12,9;21,2;0;0;0;0
22-01-2023 04:00;15;7;0,5;0;149;0;0,5;8,2;14,6;22,8;0;0;0;0
22-01-2023 05:00;11;6;0,4;0;175;0;0,6;13,8;17,1;30,9;0;0;0;0
22-01-2023 06:00;14,4;8;0,4;0;167;0;0,7;15,7;17,4;33,1;0;0;0;0
22-01-2023 07:00;17,8;12;0,8;0;222;0;0,8;20,2;17,4;37,6;0;0;0;0
22-01-2023 08:00;14;14;0,1;0;304;0;0,9;29,4;24,6;54;0;0;0;0
22-01-2023 09:00;18;14;1,3;0;193;0;0,3;3,7;8,3;12;0;0;0;0
22-01-2023 10:00;20,6;8;1,9;0;248;0;0,3;4,1;6,1;10,2;0;0;0;0
22-01-2023 11:00;15;4;1,9;0;240;0;0,3;4;5,7;9,7;0;0;0;0
22-01-2023 12:00;11,4;6;1,7;0;120;0;0,3;1,6;3,6;5,2;0;0;0;0
22-01-2023 13:00;9,9;6;2,2;0;117;0;0,3;0,9;2,9;3,8;0;0;0;0
22-01-2023 14:00;7,8;4;2,8;0;107;0;0,3;0,8;2,8;3,7;0;0;0;0
22-01-2023 15:00;12,3;7;3,1;0;102;0;0,3;1,6;3,6;5,2;0;0;0;0
22-01-2023 16:00;11,2;7;3,6;0;168;0;0,3;1,4;3,4;4,8;0;0;0;0
22-01-2023 17:00;8;5;2,6;0;121;0;0,3;2,7;4,6;7,2;0;0;0;0
22-01-2023 18:00;7;7;1,6;0;146;0;0,4;2,9;5,4;8,3;0;0;0;0
22-01-2023 19:00;8,6;6;1,3;0;108;0;0,5;4,3;7,8;12,1;0;0;0;0
22-01-2023 20:00;9;9;0,6;0;178;0;0,5;4,5;8,3;12,8;0;0;0;0
22-01-2023 21:00;11,5;9;1,2;0;121;0;0,6;8,8;10,8;19,6;0;0;0;0
22-01-2023 22:00;8,7;8;1;0;118;0;0,5;8,7;9,6;18,4;0;0;0;0
22-01-2023 23:00;7,3;6;0,9;0;132;0;0,5;7,2;9,7;16,9;0;0;0;0
22-01-2023 24:00;9,2;6;1;0;131;0;0,5;3;12,1;15,1;0;0;0;0
23-01-2023 01:00;12,7;5;1;0;140;0;0,3;2;7,3;9,3;0;0;0;0
23-01-2023 02:00;9,5;1;1,3;0;135;0;0,3;1,2;4,5;5,6;0;0;0;0
23-01-2023 03:00;7,4;4;1,9;0;98;0;0,2;1;2,5;3,5;0;0;0;0
23-01-2023 04:00;6,1;3;0,9;0;154;0;0,2;0,9;2,8;3,7;0;0;0;0
23-01-2023 05:00;5,6;4;1,2;0;112;0;0,3;4,8;6,3;11;0;0;0;0
23-01-2023 06:00;6,5;5;1,2;0;129;0;0,5;12,4;8,9;21,2;0;0;0;0
23-01-2023 07:00;10;5;0,8;0;125;0;1,1;38,5;16;54,5;0;0;0;0
23-01-2023 08:00;13;13;0,6;0;187;0;1,9;82,6;24,9;107,5;0;0;0;0
23-01-2023 09:00;20;20;1,1;0;78;0;1,3;45,8;23,9;69,7;0;0;0;0
23-01-2023 10:00;17;17;1,6;0;88;0;0,4;6,2;7,9;14,1;0;0;0;0
23-01-2023 11:00;11,9;6;1,5;0;93;0;0,3;4,5;6;10,4;0;0;0;0
23-01-2023 12:00;18,9;8;0,5;0;187;0;0,4;5,7;6,3;12;0;0;0;0
23-01-2023 13:00;26;7;1,5;0;111;0;0,4;4,9;6,1;11;0;0;0;0
23-01-2023 14:00;18,5;4;5,2;0;84;0;0,3;3,7;4,4;8,1;0;0;0;0
23-01-2023 15:00;13,6;6;2,9;0;81;0;0,3;4,3;5,1;9,5;0;0;0;0
23-01-2023 16:00;10,6;3;0,7;0;73;0;0,4;6,1;6,9;13;0;0;0;0
23-01-2023 17:00;7,8;0;0,5;0;73;0;0,5;7,4;8,1;15,5;0;0;0;0
23-01-2023 18:00;5,6;3;2,4;0;78;0;0,4;5,8;7,6;13,4;0;0;0;0
23-01-2023 19:00;0;5;1,1;0;45;0;0,5;9,4;10;19,4;0;0;0;0
23-01-2023 20:00;5;5;0,5;0;88;0;0,7;20,3;13,8;34,1;0;0;0;0
23-01-2023 21:00;8;8;1,5;0;96;0;0,4;4,6;6,1;10,8;0;0;0;0
23-01-2023 22:00;6,3;3;1,5;0;78;0;0,3;3,2;5;8,2;0;0;0;0
23-01-2023 23:00;5,5;0;2,4;0;89;0;0,3;2,3;4,9;7,2;0;0;0;0
23-01-2023 24:00;5,2;0;2,3;0;96;0;0,3;1,4;3,6;5;0;0;0;0
24-01-2023 01:00;4,5;3;2,9;0;97;0;0,2;0,8;2,4;3,2;0;0;0;0
24-01-2023 02:00;4,2;3;1,9;0;98;0;0,2;0,6;2,1;2,8;0;0;0;0
24-01-2023 03:00;4;2;1;0;87;0;0,2;0,7;2,4;3,1;0;0;0;0
24-01-2023 04:00;3,8;0;1,1;0;119;0;0,3;1,1;3,2;4,3;0;0;0;0
24-01-2023 05:00;3,8;1;0,6;0;162;0;0,3;6;5,7;11,7;0;0;0;0
24-01-2023 06:00;0;7;0,9;0;139;0;0,6;20,2;10;30,2;0;0;0;0
24-01-2023 07:00;0;7;0,9;0;134;0;1,3;53,9;16,5;70,3;0;0;0;0
