Fecha ;PM10;PM2-5;Velo-viento;Precipitacion;Direccion ;O3;CO;NO;NO2;NOX;SO2;Temperatura ;Radicacion ;HT
26/10/2023 19:00;20;10;1,7;0;271;21,7;0,3;5,2;3,7;8,9;0;15,3;0;72,73
26/10/2023 20:00;24;10;1,2;0;283;18,6;0,3;5,2;9,3;14,6;0;14,9;0;74,53
26/10/2023 21:00;16;9;0,9;0;281;16,1;0,3;5,2;10,2;15,3;0;14,4;0;72,53
26/10/2023 22:00;23;12;0,5;0,1;255;15,3;0,3;5,2;6,3;11,5;0;14;0;76,26
26/10/2023 23:00;31;17;0,4;0,4;261;7;0,4;13,7;16,2;29,9;0;13,3;0;79,97
27/10/2023 0:00;25;13;0,4;0,1;263;6,4;0,3;5,2;13,9;19;0;12,9;0;82,56
27/10/2023 1:00;19;11;0,4;0;296;7,3;0,3;6,8;9,6;16,4;0;12,9;0;83,52
27/10/2023 2:00;19;13;0,3;0;269;5,1;0,3;15;12,2;27,3;0;12,9;0;83,57
27/10/2023 3:00;27;18;0,3;0;296;0,5;0,4;21,9;20,6;42,5;0;12,9;0;83,74
27/10/2023 4:00;17;17;0,4;0;309;5,7;0,3;5,6;9;14,6;0;12,7;0;83,75
27/10/2023 5:00;21;17;0,4;0,3;319;6,1;0,3;17,3;9,7;27;0;12,3;0;83,5
27/10/2023 6:00;23;20;0,4;0,6;329;3,2;0,5;34;11,1;45;0;12,3;0;84,34
27/10/2023 7:00;31;21;0,6;0;344;0,7;0,9;79,7;15,6;95,3;0;12,6;53;84,66
27/10/2023 8:00;29;11;1,2;0;343;7;0,5;27,2;13,1;40,3;0;15,7;206;74,81
27/10/2023 9:00;27;14;1,3;0;320;9,9;0,5;27,5;12,6;40,1;0;18;314;64,23
27/10/2023 10:00;29;19;1,8;0,3;337;13;0,4;11,9;9,8;21,6;0;15,5;134;68,9
27/10/2023 11:00;20;13;0,9;0,2;294;18,1;0,3;8,2;2,6;10,9;0;16,4;242;68,19
27/10/2023 12:00;15;8;1,1;0,2;277;18,3;0,2;6,9;0,8;7,7;0;16,7;198;65,23
27/10/2023 13:00;13;3;1,1;0;199;19;0,2;7,8;1,6;9,4;0;17,2;251;61,57
27/10/2023 14:00;13;5;1,5;0;241;23,7;0,3;10,1;4,1;14,2;0;19,9;638;53,74
27/10/2023 15:00;21;6;1,7;0;231;23,3;0,3;8,5;3,2;11,7;0;21;482;50,08
27/10/2023 16:00;13;4;2;0;251;21,2;0,2;6,7;0,5;7,1;0;20,3;265;50,55
27/10/2023 17:00;16;2;3,1;0;266;20,2;0,2;0;0;0;0;18,3;121;51,88
27/10/2023 18:00;16;0;1,4;0;275;17,2;0,2;0;0;0;0;15,6;10;64,9
27/10/2023 19:00;22;3;0,5;0;156;10,7;0,4;18;7,2;25,2;0;14,6;0;70,93
27/10/2023 20:00;47;20;0,4;0;267;0,2;1;74,3;23;97,3;0;14,4;0;74,17
27/10/2023 21:00;54;26;0,4;0;51;0,2;0,9;74,1;19;93,1;0;13,5;0;76,66
27/10/2023 22:00;49;24;0,6;0;182;0,1;1,2;87,8;20,3;108,1;0;13,8;0;78,57
27/10/2023 23:00;37;17;0,6;0;322;0,1;0,9;58,5;18,2;76,7;0;14;0;77,22
28/10/2023 0:00;41;19;0,6;0;18;0;1,1;109,9;16,5;126,4;0;13,6;0;76,52
28/10/2023 1:00;26;15;0,4;0;273;0,1;0,9;85;13,9;99;0;13,1;0;78,36
28/10/2023 2:00;30;18;0,4;0;320;0;0,9;100,9;12,5;113,4;0;12,8;0;80,06
28/10/2023 3:00;24;10;0,6;0;315;1,5;0,3;27,1;11,3;38,4;0;12,9;0;80,5
28/10/2023 4:00;34;18;0,5;0;47;0,3;0,5;73,5;13,5;87;0;12,4;0;80,88
28/10/2023 5:00;18;12;0,5;0;344;0;0,7;127,4;14,4;141,8;0;12,3;0;81,87
28/10/2023 6:00;21;11;0,6;0;301;0,3;0,4;45,6;14,4;60;0;12,7;0;82,89
28/10/2023 7:00;25;12;0,6;0,1;225;2,9;0,3;14,3;12,5;26,9;0;13;36;83,64
28/10/2023 8:00;27;15;0,8;0;192;6,2;0,6;31,3;14,6;46;0;16,6;197;75
28/10/2023 9:00;17;11;1;0;279;11;0,4;13,4;9,1;22,4;0;16,7;170;65,25
28/10/2023 10:00;11;6;1,5;0;303;16,6;0,2;7,3;0;7,2;0;18,7;344;59,25
28/10/2023 11:00;7;6;1,6;0;282;19,4;0,1;0;0;0;0;19,4;315;51,33
28/10/2023 12:00;23;7;1,3;0;298;18,8;0,2;0;0;0;0;19,8;246;52,11
28/10/2023 13:00;16;8;2;0;279;22;0,1;0;0;0;0;21;434;50,21
28/10/2023 14:00;11;8;3,3;0;275;20,7;0,1;0;0;0;0;20;397;51,04
28/10/2023 15:00;11;8;2,8;0;276;19,6;0,1;0;0;0;0;20,8;450;48,37
28/10/2023 16:00;12;5;2,8;0;264;18,3;0,1;0;0;0;0;18,8;132;52,27
28/10/2023 17:00;15;3;2,3;0;271;17;0,1;0;0;0;0;17,7;86;59,07
28/10/2023 18:00;12;6;1,6;0,1;316;16,5;0,2;0;0;0;0;16,4;13;62
28/10/2023 19:00;21;8;0,6;0,2;192;5,2;0,4;15,5;11,8;27,3;0;14,3;0;72,92
28/10/2023 20:00;24;11;0,5;0;287;1,8;0,6;32,8;14,5;47,4;0;14;0;78,4
28/10/2023 21:00;43;19;0,5;0;342;0,2;0,8;64,4;15,3;79,7;0;13,7;0;80,1
28/10/2023 22:00;28;17;0,7;0;294;0,4;0,6;37,3;13,7;51;0;13,5;0;80,61
28/10/2023 23:00;23;10;0,6;0;239;0,6;0,7;35,3;14,1;49,4;0;13,6;0;81,22
29/10/2023 0:00;18;8;0,9;0,4;219;6,8;0,2;5,4;6,2;11,6;0;13,1;0;80,88
29/10/2023 1:00;10;10;0,7;0,1;257;6,4;0,2;5;4,1;9,2;0;13;0;82,85
29/10/2023 2:00;9;6;0,5;0;214;8,2;0,2;5,2;2,8;8;0;12,8;0;83,02
29/10/2023 3:00;8;7;0,4;0;227;7,2;0,2;6;3,7;9,7;0;12,8;0;82,78
29/10/2023 4:00;10;9;0,8;0;187;4,2;0,2;7,5;9,8;17,4;0;12,8;0;82,23
29/10/2023 5:00;13;5;0,6;0;333;5,1;0,2;5,7;5,9;11,5;0;12,7;0;81,81
29/10/2023 6:00;14;3;0,5;0;324;0,3;0,3;26,1;6,7;32,8;0;12;0;82,61
29/10/2023 7:00;18;16;0,5;0;337;0,2;0,8;91;8;99;0;12,2;21;84,09
29/10/2023 8:00;19;10;1,2;0;344;3,9;0,4;30,9;7,5;38,3;0;13,7;102;81,94
29/10/2023 9:00;22;10;0,9;0;302;9,1;0,3;13,4;5;18,4;0;16;218;72,71
29/10/2023 10:00;18;8;1;0;258;11,4;0,2;11,5;2,4;13,9;0;18,9;384;61,61
29/10/2023 11:00;19;9;1,3;0;319;17,5;0,2;9,1;1,7;10,8;0;21;525;51,65
29/10/2023 12:00;15;6;1,6;0;306;23;0,2;6,6;0;6,6;0;21,5;557;45
29/10/2023 13:00;18;10;1,8;0;307;27,6;0,1;0;0;0;0;22,3;551;40,85
29/10/2023 14:00;17;12;2,2;1;357;17,9;0,2;7,4;2,7;10,1;0;17,9;115;57,48
29/10/2023 15:00;15;15;1,2;0,5;223;16,3;0,3;6,5;4;10,5;0;18,5;87;56,68
29/10/2023 16:00;22;14;1,5;0;136;9,8;0,4;10,7;11,5;22,2;0;14,7;29;68,94
29/10/2023 17:00;21;11;1,8;0;152;10,6;0,4;9,4;9;18,4;0;15;34;70,38
29/10/2023 18:00;18;11;0,8;0;147;7,7;0,3;9,7;9,2;18,9;0;14,4;1;70,82
29/10/2023 19:00;30;15;0,5;0;3;0,4;0,8;38,7;13,1;51,8;0;13,3;0;75,75
29/10/2023 20:00;31;19;0,4;0;324;0;1;52,9;13,7;66,5;0;12,9;0;78,1
29/10/2023 21:00;31;19;0,3;0;304;0,1;0,9;64,5;9,4;73,9;0;12,1;0;80,16
29/10/2023 22:00;39;21;0,4;0;320;0,1;1,2;114,3;9,3;123,6;0;11,6;0;82,66
29/10/2023 23:00;32;16;0,5;0;327;0,1;0,8;70,5;9,3;79,8;0;12,1;0;83,62
30/10/2023 0:00;24;14;0,9;0;323;0;0,7;62;8,7;70,7;0;12,1;0;82,8
30/10/2023 1:00;24;10;0,5;0;287;0,1;0,7;56,3;8,3;64,6;0;11,5;0;83,42
30/10/2023 2:00;24;15;0,6;0;333;0,1;0,6;46,9;7,2;54,1;0;11,6;0;84,62
30/10/2023 3:00;23;16;0,6;0;339;0;0,6;75,3;7,4;82,7;0;10,8;0;83,52
30/10/2023 4:00;36;22;0,4;0;276;0,1;0,8;158;6,5;164,6;0;10,2;0;84,38
30/10/2023 5:00;43;26;0,5;0;293;0;0,8;206,5;7;213,4;0;10,2;0;85,11
30/10/2023 6:00;46;31;0,8;0;346;0,1;0,8;175,5;10;185,4;0;9,9;0;85,24
30/10/2023 7:00;37;23;1,1;0,1;344;0,5;0,4;43,6;11,4;55;0;11,1;19;87,03
30/10/2023 8:00;39;30;0,6;0;316;1,7;0,5;48,9;10;58,9;0;13,8;170;86,62
30/10/2023 9:00;35;24;1,1;0;333;6,1;0,4;29;8,5;37,5;0;17,6;322;68,26
30/10/2023 10:00;33;23;1;0;330;0;0;0;0;0;0;19;285;59,92
30/10/2023 11:00;22;6;1,8;0;104;0;0;0;0;0;0;20,7;586;52,9
30/10/2023 12:00;10;3;1,8;0;338;0;0;0;0;0;0;22;626;43,56
30/10/2023 13:00;9;6;1,4;0;338;0;0,1;0;0;0;0;22;323;43,26
30/10/2023 14:00;18;4;2,1;0;54;16,8;0,2;4,5;4,9;9,4;0;20,2;281;50,62
30/10/2023 15:00;22;5;1,6;0;137;14;0,2;6,5;7,3;13,9;0;20,7;224;51,35
30/10/2023 16:00;45;30;1,3;0;241;16,4;0,3;4,7;14,6;19,2;0;18,5;75;58,39
30/10/2023 17:00;48;28;1,4;0;266;16,2;0,3;2,9;16,8;19,6;0;16,3;20;71,77
30/10/2023 18:00;48;25;0,5;0;228;9,2;0,5;13,4;22,7;36,1;0;14,8;1;77,41
30/10/2023 19:00;53;34;0,4;0;198;4,6;0,8;29,2;26,5;55,8;0;14;0;81,2
30/10/2023 20:00;50;29;0,5;0;10;0,3;1;61,9;22,1;84;0;13,2;0;81,96
30/10/2023 21:00;54;27;0,5;0;346;0,4;1;87,1;21,3;108,4;0;13,4;0;82,52
30/10/2023 22:00;58;33;0,5;0;354;0;1,4;143,4;22;165,3;0;12,6;0;82,64
30/10/2023 23:00;41;30;0,5;0;307;0,1;1,2;125,5;18,1;143,6;0;12,6;0;83,12
31/10/2023 0:00;36;22;0,4;0;301;0;0,8;90,1;13,2;103,3;0;12,1;0;83,55
31/10/2023 1:00;27;16;0,5;0;300;0,2;0,5;41,5;12,3;53,8;0;12,4;0;84,12
31/10/2023 2:00;28;15;0,5;0;330;0;0,5;77,4;12,3;89,7;0;11,9;0;83,93
31/10/2023 3:00;16;12;0,8;0;276;0;0,3;38,9;13,5;52,4;0;12;0;83,77
31/10/2023 4:00;19;18;0,6;0;317;0;0,3;52,2;13,7;66;0;11,4;0;83,3
31/10/2023 5:00;29;23;0,5;0;301;0,2;0,5;113,8;13,1;126,9;0;10,7;0;83,77
31/10/2023 6:00;46;21;0,6;0;333;0,1;0,6;162,1;13,7;175,8;0;11,3;0;85,03
31/10/2023 7:00;42;38;0,7;0;317;0,3;0,9;135,3;15,3;150,6;0;12,4;36;83,58
31/10/2023 8:00;33;21;1;0;326;2,7;0,5;42,8;13,3;56,2;0;15,2;186;75,22
31/10/2023 9:00;33;17;0,9;0;302;11,2;0,3;14,8;9,8;24,6;0;20,2;416;59,84
31/10/2023 10:00;28;17;0,9;0;311;14,8;0,3;9,8;10,3;20,1;0;19,8;432;55,48
31/10/2023 11:00;26;10;1,3;0;319;20,7;0,3;5,4;7,5;12,9;0;21,1;427;46,35
31/10/2023 12:00;25;13;1,2;0;305;24,4;0,2;3,2;6,2;9,4;0;22,2;477;42,06
31/10/2023 13:00;40;21;1,5;0;248;25,6;0,5;5;18,1;23,1;0;21,5;210;46,85
31/10/2023 14:00;35;16;2;0,3;256;21,3;0,2;1,9;6,9;8,7;0;18,6;134;61,8
31/10/2023 15:00;25;14;1,7;2,6;125;10,8;0,4;10,6;20,5;31,2;0;15;12;71,58
31/10/2023 16:00;29;17;1,2;5,9;231;11,7;0,4;16,8;21,7;38,5;0;13,4;13;80,15
31/10/2023 17:00;37;24;0,6;0;245;1,9;0,7;46,6;34,8;81,4;0;14,1;35;84,11
31/10/2023 18:00;44;31;0,5;0;294;0,3;0,9;53,6;33,7;87,2;0;13,8;5;84,07
31/10/2023 19:00;39;29;0,4;0,1;271;0,1;0,9;45;30;75;0;13,1;0;84,89
31/10/2023 20:00;43;28;0,7;0;294;0;1,1;64,5;26,7;91,2;0;13,1;0;86,38
31/10/2023 21:00;88;44;0,6;0;335;0;1,6;144,9;26,6;171,5;0;13,4;0;86,81
31/10/2023 22:00;57;28;0,4;0;276;0,1;1;62,7;26,3;89,1;0;13,8;0;86,87
31/10/2023 23:00;58;28;0,6;0;280;0;1;54,6;25,1;79,7;0;14;0;86,81
1/11/2023 0:00;40;25;0,5;0;319;0,6;0,5;8,5;21,5;30;0;13,8;0;86,3
1/11/2023 1:00;28;26;0,7;0;328;1,5;0,4;1;20;21;0;13,6;0;86
1/11/2023 2:00;18;17;1,2;0;322;6,1;0,3;0,6;15;15,6;0;13,2;0;84,09
1/11/2023 3:00;17;6;0,6;0;265;8,9;0,2;0,1;7,8;8;0;13;0;83,34
1/11/2023 4:00;12;11;0,6;0;257;10,1;0,2;0;0;0;0;12,8;0;83,62
1/11/2023 5:00;16;7;0,4;0;266;6,7;0,2;0;5,8;5,4;0;12,1;0;83,72
1/11/2023 6:00;29;17;0,5;0;335;1,1;0,5;61,5;15;76,5;0;12,1;0;85,29
1/11/2023 7:00;39;22;0,4;0;279;0,8;0,7;61,7;19,9;81,6;0;12,8;23;86,02
1/11/2023 8:00;31;21;0,5;0;229;3;0,8;29,6;28,4;58;0;14,3;75;82,75
1/11/2023 9:00;31;31;0,6;0;304;6,7;0,9;33,6;29;62,6;0;16,4;181;74,27
1/11/2023 10:00;17;17;1;0;300;20,9;0,4;7,6;11,2;18,9;0;18,8;436;61,16
1/11/2023 11:00;21;13;1,3;0;255;28,7;0,3;2,3;4,8;7,1;0;20,3;548;52,61
1/11/2023 12:00;14;12;1,4;0;274;32,4;0,2;1;3,9;4,9;0;21,3;520;48,22
1/11/2023 13:00;12;8;1,8;0;272;31,8;0,1;0;0,8;0,5;0;22;447;44,13
1/11/2023 14:00;13;4;3,2;0;267;26,5;0,1;0;0,5;0,1;0;20,1;390;51,06
1/11/2023 15:00;14;4;3,2;0;273;31;0,1;0;0,2;0;0;20;423;50,16
1/11/2023 16:00;18;7;2,7;0;269;26,8;0,1;0;0,4;0;0;19,3;211;52,67
1/11/2023 17:00;17;7;1,9;0;234;19,4;0,2;0,5;4,7;5,1;0;17,2;62;63,35
1/11/2023 18:00;21;8;1,4;0;244;17;0,2;0,6;7,1;7,7;0;15,4;5;68,93
1/11/2023 19:00;21;6;0,9;0;207;14,8;0,2;0;6,2;6;0;14,4;0;73,59
1/11/2023 20:00;22;6;0,7;0;241;11,9;0,3;0;0;0;0;14,4;0;75,6
1/11/2023 21:00;22;13;0,5;0;298;5,7;0,4;0;16,9;16,8;0;14,1;0;76,24
1/11/2023 22:00;28;9;0,5;0;300;4,7;0,4;0;16,1;15,7;0;13,9;0;78,7
1/11/2023 23:00;20;8;0,5;0;305;3,7;0,4;16,7;12,2;28,8;0;13;0;79,73
2/11/2023 0:00;21;14;0,4;0;327;0;0,6;60,4;18,9;79,3;0;13,1;0;81,82
2/11/2023 1:00;25;10;0,5;0;307;0,1;0,4;33,5;16,2;49,7;0;13,2;0;81,44
2/11/2023 2:00;26;14;0,4;0;315;0;0,5;47;18;65;0;13,3;0;80,91
2/11/2023 3:00;28;11;0,6;0,2;311;0;0,4;23,8;20,2;44;0;13,4;0;81,06
2/11/2023 4:00;22;13;0,3;0;289;0,1;0,3;27,1;19,9;46,9;0;13,3;0;82,15
2/11/2023 5:00;41;14;0,4;0;275;0;0,4;57,6;18,1;75,7;0;13,2;0;83,1
2/11/2023 6:00;32;19;0,6;0;308;0,7;0,4;34,3;15,4;49,7;0;12,9;0;83,38
2/11/2023 7:00;43;27;0,6;0;331;1,3;0,7;57;18,5;75,5;0;13,6;49;83,97
2/11/2023 8:00;28;19;0,8;0;283;6,2;0,4;19,4;15,5;34,9;0;15,9;177;74,75
2/11/2023 9:00;25;10;1,5;0;333;13,2;0,3;8,7;8,5;17,2;0;19,1;356;61,7
2/11/2023 10:00;27;12;1,6;0;325;15,1;0,3;5,8;7,2;13;0;19,1;297;58,16
2/11/2023 11:00;24;14;1,3;0;39;13;0,3;6,9;12,5;19,4;0;18,3;101;59,2
2/11/2023 12:00;27;9;1,9;0;179;14,7;0,4;7,9;15,6;23,4;0;17,5;129;63,13
2/11/2023 13:00;41;21;2,6;0;191;9,5;0,8;13,5;32,2;45,8;0;15,1;52;67,74
2/11/2023 14:00;28;28;1,2;1,2;192;12;0,7;13,6;29,9;43,5;0;14,6;90;75,8
2/11/2023 15:00;28;24;0,8;0;344;16;0,6;11,9;24,8;36,7;0;16,3;145;70,46
2/11/2023 16:00;29;19;2;0;334;14;0,5;8,7;23,4;32,1;0;15,6;106;70,93
2/11/2023 17:00;36;26;1,6;0;342;7,9;0,5;8,3;29,3;37,6;0;14,8;13;73,65
2/11/2023 18:00;41;30;0,8;0;330;5,4;0,5;3,7;30,8;34,5;0;14,6;0;74,56
2/11/2023 19:00;48;29;0,6;0;286;1,5;0,6;12,3;31,7;44,1;0;14,4;0;77,38
2/11/2023 20:00;30;26;0,6;0;294;6,5;0,4;0,1;17,3;17,4;0;13,9;0;80,71
2/11/2023 21:00;36;27;0,9;5;314;9,8;0,4;0;16;15,8;0;13,4;0;82,46
2/11/2023 22:00;29;25;0,6;4,4;39;3,5;0,6;16,2;27,4;43,6;0;13;0;84,16
2/11/2023 23:00;25;23;0,4;0,2;158;0,7;0,6;21,2;30,6;51,8;0;13,2;0;85,12
3/11/2023 0:00;24;20;0,4;0;176;1,3;0,4;22,2;27;49,2;0;12,8;0;84,82
3/11/2023 1:00;27;14;0,3;0;307;0,7;0,3;23,8;20,4;44,2;0;12,2;0;84,06
3/11/2023 2:00;22;18;0,4;0;197;0,1;0,3;43,6;16,8;60,5;0;12;0;84,91
3/11/2023 3:00;19;13;0,4;0;319;0,1;0,2;36,6;16,7;53,3;0;11,9;0;85,37
3/11/2023 4:00;33;15;0,5;0;335;0;0,3;83,2;14;97,2;0;12;0;85,36
3/11/2023 5:00;32;13;0,6;0;328;0;0,3;51,5;16,2;67,7;0;11,9;0;85,48
3/11/2023 6:00;29;17;0,4;0;349;0;0,4;48,1;17,8;65,9;0;11,8;1;85,53
3/11/2023 7:00;44;32;0,5;0,1;336;0,5;1;105,9;20,1;126;0;13,1;73;86,15
3/11/2023 8:00;44;33;0,7;0;305;4,5;0,7;58,1;19;77;0;16,4;217;76,37
3/11/2023 9:00;23;15;0,9;0;322;13,1;0,3;11,9;12,3;24,1;0;18;239;64,96
3/11/2023 10:00;29;19;1,2;0;310;17,9;0,3;9,5;11,4;20,9;0;19,5;522;59,42
3/11/2023 11:00;19;6;1,1;0;272;27,4;0,2;4,3;6,8;11,2;0;22,2;702;47,44
3/11/2023 12:00;27;13;1,4;0;156;26,2;0,3;3,1;8,4;11,6;0;21,6;400;45,36
3/11/2023 13:00;30;13;1,7;0;223;26,1;0,2;1,2;5,9;7,1;0;20,9;210;48,17
3/11/2023 14:00;44;27;2,2;3,4;231;23,9;0,4;0,7;14,9;15,7;0;16,7;39;67,28
3/11/2023 15:00;36;23;1,1;0,3;176;8,8;0,6;14;29,2;43,2;0;15,2;22;80,1
3/11/2023 16:00;38;31;0,7;0;351;3,6;0,7;23,4;37;60,5;0;15;18;80,44
3/11/2023 17:00;43;33;0,4;0;359;1,2;0,9;41,7;36,4;78,1;0;15,2;5;80,14
3/11/2023 18:00;54;42;0,4;0;75;0,2;1,3;77,2;34,1;111,3;0;14,8;2;80,33
3/11/2023 19:00;51;33;0,6;0;343;0;1,3;67,4;27,4;94,8;0;14;0;81,85
3/11/2023 20:00;42;28;0,8;0;330;0,7;0,8;21,9;28,7;50,6;0;13,7;0;83,27
3/11/2023 21:00;44;29;0,5;0,1;324;1,9;0,6;9,4;27,5;36,9;0;13,5;0;83,11
3/11/2023 22:00;50;27;0,5;0;321;0,2;0,7;33,7;27,3;61;0;13,5;0;83,64
3/11/2023 23:00;54;33;0,6;0;256;1,3;0,7;40,4;24,5;64,9;0;13,6;0;83,22
4/11/2023 0:00;44;21;0,5;2,3;1;0,2;0,6;39,6;22,9;62,4;0;13,5;0;82,77
4/11/2023 1:00;30;22;0,5;0,5;306;0,4;0,5;6,2;22,5;28,7;0;13,3;0;84,16
4/11/2023 2:00;29;24;0,5;1,3;304;0;0,5;17,8;22,1;39,9;0;13,3;0;84,79
4/11/2023 3:00;23;16;1;1,4;321;2,5;0,3;5,1;17,7;22,7;0;13;0;85,1
4/11/2023 4:00;26;14;1;0,4;332;7,1;0,2;0;0;0;0;12,8;0;85,22
4/11/2023 5:00;22;11;0,8;0,5;328;6,7;0,2;0;0;0;0;12,6;0;85,36
4/11/2023 6:00;22;17;1,1;0,6;349;2,3;0,2;5,5;17,8;23,3;0;12,6;0;85,84
4/11/2023 7:00;23;15;0,6;0;296;1,8;0,3;23,5;19,4;42,9;0;12,9;17;86,23
4/11/2023 8:00;25;17;0,9;0;315;5,1;0,3;8,1;13,3;21,4;0;13,6;57;84,05
4/11/2023 9:00;16;13;0,8;0,4;338;6,4;0,3;7,2;13;20,2;0;14;68;81,4
4/11/2023 10:00;21;7;0,9;0;305;13,5;0,3;5,1;6,9;12;0;16,3;221;74,53
4/11/2023 11:00;14;4;1;0,1;286;16,4;0,2;3,1;4,9;7,9;0;17,6;238;66,67
4/11/2023 12:00;13;1;1,4;0;126;18;0,2;3;3,9;6,9;0;19;330;60,61
4/11/2023 13:00;20;0;1,5;0;146;18,3;0,2;2,7;4,2;6,9;0;18;283;61,53
4/11/2023 14:00;10;6;1,5;0;133;17,9;0,3;3,9;6,3;10,2;0;17,4;176;60,72
4/11/2023 15:00;12;3;1,8;0;114;19,1;0,2;3,6;5;8,5;0;17,7;220;61,08
4/11/2023 16:00;16;1;1,6;0;104;22,1;0,2;2,8;4,7;7,5;0;18,3;168;56,06
4/11/2023 17:00;19;5;1,4;0;120;20,6;0,2;3,6;8,1;11,7;0;19,1;119;51,89
4/11/2023 18:00;21;8;0,9;0;177;12,6;0,4;4,7;17,7;22,5;0;15,5;1;62,14
4/11/2023 19:00;25;15;0,4;0;142;1,2;0,8;23;29,8;52,8;0;13,8;0;74,24
4/11/2023 20:00;41;17;0,7;0;320;2,2;0,7;17;22,4;39,4;0;13,1;0;79,27
4/11/2023 21:00;55;26;0,5;0;353;0,4;1,1;76,9;18,6;95,5;0;12,3;0;80,88
4/11/2023 22:00;48;22;0,5;0;355;0;1,1;82,9;16;98,9;0;11,7;0;81,87
4/11/2023 23:00;47;23;0,5;0;324;0;1,1;91,4;13,4;104,8;0;11,6;0;83,63
5/11/2023 0:00;30;15;0,6;0;319;0;0,8;59,6;11,4;71;0;11,8;0;84,41
5/11/2023 1:00;33;14;0,8;0;326;0,1;0,7;39,9;16;55,9;0;12,2;0;84,29
5/11/2023 2:00;28;11;0,6;0;227;0;0,7;47,1;13,7;60,9;0;12,2;0;83,9
5/11/2023 3:00;27;21;0,7;0;283;0;0,7;28,3;14,5;42,8;0;12,2;0;84,28
5/11/2023 4:00;30;20;0,6;0;353;0;0,7;46,3;12,9;59,2;0;11,8;0;84,44
5/11/2023 5:00;26;9;0,6;0;282;0;0,5;33;13;46;0;11,5;0;84,59
5/11/2023 6:00;32;18;0,6;0;227;0,1;0,7;61,5;11;72,5;0;11,1;0;84,89
5/11/2023 7:00;37;20;0,5;0;347;0,8;1;98,9;10,8;109,7;0;12,5;76;85,79
5/11/2023 8:00;36;16;1,1;0;340;4,7;0,5;20,7;11,7;32,4;0;15,4;166;76,85
5/11/2023 9:00;20;4;1,6;0;51;15,7;0,2;5,3;4,4;9,6;0;19,1;372;61,57
5/11/2023 10:00;7;4;1,7;0;58;19;0,2;2,4;3,1;5,6;0;19,2;274;52,65
5/11/2023 11:00;9;4;1,8;0;347;21;0,2;0,8;1,5;2,3;0;19,7;282;52,74
5/11/2023 12:00;10;7;2,3;0;85;17,8;0,2;3;3,3;6,3;0;20;341;52,37
5/11/2023 13:00;26;6;2,3;0;159;19,4;0,3;3,3;8,4;11,7;0;19,4;212;52,35
5/11/2023 14:00;32;23;1,9;0;183;24,4;0,5;5;13,7;18,6;0;19,6;316;56,6
5/11/2023 15:00;30;13;0,8;0;168;26,5;0,4;3;12,5;15,4;0;20;156;52,06
5/11/2023 16:00;24;12;1,3;0;190;24,8;0,3;1;6,5;7,5;0;19;87;55,4
5/11/2023 17:00;17;11;1,4;0;203;23,1;0,2;0;5,1;5,1;0;18;45;58,69
5/11/2023 18:00;23;9;0,8;0;170;13,7;0,4;3;12,4;15,3;0;16,6;0;63,64
5/11/2023 19:00;10;10;1;0;138;12,8;0,3;1,6;8,7;10,3;0;15,8;0;65,08
5/11/2023 20:00;20;9;0,9;0,4;111;8,2;0,3;4,3;12,3;16,6;0;14,8;0;72,05
5/11/2023 21:00;13;11;1,1;0,7;342;4,4;0,3;2,7;15,2;17,8;0;13,9;0;79,1
5/11/2023 22:00;18;10;1,3;0,1;338;5,1;0,4;0,2;14,2;14,3;0;13,5;0;83,31
5/11/2023 23:00;19;10;0,9;0;338;5,7;0,3;2,4;12,1;14,6;0;13,3;0;84,27
6/11/2023 0:00;12;8;0,7;0,1;320;6,5;0,3;0,7;10,7;11,5;0;13,3;0;83,09
6/11/2023 1:00;13;11;1;0;331;8,3;0,3;0,1;7,4;7,5;0;13,2;0;83,59
6/11/2023 2:00;13;10;1,3;0;341;9,7;0,2;0;0;0;0;12,8;0;83,27
6/11/2023 3:00;18;10;1,2;0;344;6,9;0,2;0;0;0;0;12,7;0;84,34
6/11/2023 4:00;16;12;0,8;0;310;4,6;0,2;1,2;10;11,2;0;12,7;0;84,36
6/11/2023 5:00;16;10;1,2;0;341;6;0,2;0;0;0;0;12,7;0;84,54
6/11/2023 6:00;21;7;0,7;0;307;2,9;0,2;2,6;11,2;13,9;0;12,6;0;84,55
6/11/2023 7:00;12;6;1,1;0;339;6;0,2;2,5;7,3;9,7;0;13;43;84,84
6/11/2023 8:00;18;15;1,2;0;325;8,5;0,2;6;6,2;12,3;0;14,9;188;80,58
6/11/2023 9:00;19;11;0,9;0;287;14,3;0,2;2,3;3;5,3;0;18,3;284;64,38
6/11/2023 10:00;9;7;1,2;0;328;15,1;0,2;2,5;2,6;5,2;0;19,2;309;59,23
6/11/2023 11:00;16;6;2,2;0;106;17,6;0,2;1,6;1,3;2,9;0;20,6;530;51,59
6/11/2023 12:00;11;6;2;0;112;17,1;0,2;2,6;3,2;5,8;0;19,2;201;52,71
6/11/2023 13:00;20;9;2,3;0;250;20,1;0,2;0,8;2;2,8;0;19,5;213;54,73
6/11/2023 14:00;17;9;2,7;2;248;21,4;0,2;0;0;0;0;15,9;37;71,05
6/11/2023 15:00;13;10;1;2;144;13,7;0,3;3,6;9,3;12,9;0;15,3;97;80,14
6/11/2023 16:00;19;10;1,1;0;201;17;0,2;0,4;3,4;3,7;0;15,9;93;74,73
