Fecha ;PM10;PM2-5;Velo-viento;Precipitacion;Direccion ;O3;CO;NO;NO2;NOX;SO2;Temperatura ;Radicacion ;HT;Radicacion ;HT
24/10/2023 3:00;25,8;10;0,6;0;111;0;0,8;0;0;0;0,6;10,3;0;0;;
24/10/2023 4:00;25,4;16;0,7;0;126;1,4;0,5;0;0;0;0,4;10;0;0;;
24/10/2023 5:00;25,5;8;0,5;0;10;0,2;0,7;0;0;0;0,6;9,6;0;0;;
24/10/2023 6:00;32,6;9;0,1;0;127;0;0,8;0;0;0;1,1;10,2;0;0;;
24/10/2023 7:00;47;19;0,9;0;11;0,3;1,4;0;0;0;1,8;11,2;0;0;;
24/10/2023 8:00;53,5;30;0,1;0;236;3,3;1,5;0;0;0;2,1;14,3;0;0;;
24/10/2023 9:00;60,6;31;1;0;7;6,7;1;0;0;0;1,1;14,9;0;0;;
24/10/2023 10:00;49,4;27;1,1;0;13;14,7;0,6;13,4;15,6;29;1,2;16,5;0;0;;
24/10/2023 11:00;43,8;18;1,1;0;135;28;0,3;3,2;6,1;9,3;0,4;18,8;0;0;;
24/10/2023 12:00;10,3;4;3,2;0;114;27,7;0,3;4;5,1;9,1;0,3;16,8;0;0;;
24/10/2023 13:00;9,1;4;3;0;149;27;0,2;3,1;5;8,1;0,2;17,1;0;0;;
24/10/2023 14:00;9,9;0;3,4;0;129;29,9;0,2;2,5;4,7;7,2;0,3;17,6;0;0;;
24/10/2023 15:00;12,3;0;0,7;0;169;33;0,3;2,6;8,4;11;0,4;19,9;0;0;;
24/10/2023 16:00;28;6;0,6;0,1;283;34;0,5;2,3;22;24,3;0,7;16,9;0;0;;
24/10/2023 17:00;49,8;18;0,5;0;145;22,4;0,9;8,8;32,7;41,5;0,6;15,8;0;0;;
24/10/2023 18:00;56,8;15;1;0;137;10,1;1,1;15,8;34;49,8;0,8;15,5;0;0;;
24/10/2023 19:00;53,5;17;2,2;0;129;21,9;0,5;6,3;12,9;19,2;0,5;14,5;0;0;;
24/10/2023 20:00;19,2;7;2,4;0;163;25,3;0,3;1,7;8,2;9,9;0,2;14,2;0;0;;
24/10/2023 21:00;11,1;8;2,1;0;129;24;0,3;1,4;7,9;9,3;0,2;14,1;0;0;;
24/10/2023 22:00;12,6;7;2,4;0;147;27,5;0,2;0,3;4,3;4,6;0,2;13,5;0;0;;
24/10/2023 23:00;10,8;6;2;0;128;26,6;0,2;0,2;3,8;4;0,2;13,1;0;0;;
25/10/2023 0:00;16;6;1,9;0;132;27,9;0,2;0;3,6;3,5;0,1;13,3;0;0;;
25/10/2023 1:00;4;4;1,4;0;129;23,9;0,3;1,2;4,9;6,2;0,1;12,3;0;0;;
25/10/2023 2:00;4,7;3;1;0;140;8;0,5;2,7;16,3;19;0,3;10,9;0;0;;
25/10/2023 3:00;20,6;3;0,8;0;143;0;0,8;13,7;28,4;42,1;0,6;10,2;0;0;;
25/10/2023 4:00;38,7;6;0,6;0;124;0;0,9;23,9;26,4;50,2;0,7;9,6;0;0;;
25/10/2023 5:00;40,1;21;0,5;0;47;0;0,8;29,2;25,1;54,4;0,7;9,3;0;0;;
25/10/2023 6:00;44,4;17;0,8;0;76;0;1,4;93,8;27,2;121,1;2;9,2;0;0;;
25/10/2023 7:00;60,8;32;0,2;0;178;0,5;1,7;87,7;30,7;118,4;1,8;10,7;0;0;;
25/10/2023 8:00;60,1;29;0,3;0;59;11,7;1;29,2;18,9;48,1;0,9;15,1;0;0;;
25/10/2023 9:00;17,9;13;0,6;0;296;15,5;0,7;13,1;20,9;34;0,4;16,2;0;0;;
25/10/2023 10:00;33,1;19;0,6;0;338;18,8;0,8;14,2;24,2;38,4;0,6;17,1;0;0;;
25/10/2023 11:00;28,5;12;1,1;0;112;26,2;0,4;5,7;9,6;15,4;0,4;19,3;0;0;;
25/10/2023 12:00;10;10;3,1;0;119;27;0,2;2,7;4;6,6;0,3;20,3;0;0;;
25/10/2023 13:00;15;15;1,7;0;232;36,9;0,7;2,8;26,4;29,2;0,9;17,6;0;0;;
25/10/2023 14:00;83,7;22;0,9;0,1;334;33,6;0,9;6,9;29,7;36,7;0,7;16,1;0;0;;
25/10/2023 15:00;57,6;34;0,9;0;302;39;0,7;3,9;22,2;26,1;0,7;16,4;0;0;;
25/10/2023 16:00;49,8;29;1,6;0;247;49,6;0,5;2,7;12,9;15,6;0,5;17,8;0;0;;
25/10/2023 17:00;32;26;1,5;0;325;32,4;0,6;3,7;23,2;26,9;0,7;16,6;0;0;;
25/10/2023 18:00;45,7;10;0,9;0;290;17,3;0,8;3,8;31,7;35,5;0,8;15,5;0;0;;
25/10/2023 19:00;55,7;10;0,9;0;265;9,5;0,9;4,9;33,4;38,3;0,6;15,1;0;0;;
25/10/2023 20:00;44;7;0,4;0;194;2;1,2;20,1;38,8;58,9;0,5;14,3;0;0;;
25/10/2023 21:00;49,4;9;0,5;0;289;0;1,6;42,4;42,9;85,3;1;14,2;0;0;;
25/10/2023 22:00;66;21;0,7;0;105;0;1,4;32,1;41,3;73,4;1,1;14;0;0;;
25/10/2023 23:00;56,4;16;0,9;0;353;2,2;0,9;8,7;34,6;43,3;0,6;13,9;0;0;;
26/10/2023 0:00;33,6;15;0,7;0;87;0,9;1;10,4;33,8;44,3;0,6;13,3;0;0;;
26/10/2023 1:00;39,6;13;0,9;0;4;1,9;0,7;2,8;28,5;31,3;0,4;12,9;0;0;;
26/10/2023 2:00;36,8;13;0,7;0;3;1,9;0,5;1,3;30,6;31,9;2,5;12,8;0;0;;
26/10/2023 3:00;33,5;12;0,6;0;117;5,1;0,5;1,7;23,1;24,8;1,3;11,8;0;0;;
26/10/2023 4:00;22,9;11;0,4;0;23;9;0,4;2,3;13,4;15,7;0,7;11,1;0;0;;
26/10/2023 5:00;19,7;13;0,7;0;352;5,6;0,4;8,1;16,3;24,4;0,8;11,2;0;0;;
26/10/2023 6:00;32,6;15;0,8;0;352;0;0,7;21,8;26,8;48,5;1,5;11,8;0;0;;
26/10/2023 7:00;35,5;22;0,8;0;344;1;1;39,6;26,4;66;1,6;12,4;0;0;;
26/10/2023 8:00;55,2;25;1,3;0;342;5,3;1,2;46;28,5;74,5;2;14,5;0;0;;
26/10/2023 9:00;46,5;23;0,5;0;340;16,8;0,7;12,6;19,1;31,7;1,1;15,7;0;0;;
26/10/2023 10:00;31,1;21;0,7;0;179;16,7;0,8;14,3;26,2;40,5;1,1;16,7;0;0;;
26/10/2023 11:00;43,1;24;1;0;120;20,3;1;18,2;33,9;52,1;1,5;17,9;0;0;;
26/10/2023 12:00;38,9;34;1,1;0;252;33,3;0,6;6,6;19,4;25,9;0,7;20,1;0;0;;
26/10/2023 13:00;49,9;22;1,8;0,1;271;16,6;0,9;7,2;36;43,3;1,2;15,5;0;0;;
26/10/2023 14:00;49,3;21;1,2;0,1;2;11,6;1,2;14,3;43,8;58,1;0,9;13,8;0;0;;
26/10/2023 15:00;60,8;30;1,1;0;326;15,9;1,1;18,6;43,1;61,7;1,3;14,5;0;0;;
26/10/2023 16:00;50,3;38;1,1;0;235;32,6;0,7;6,1;24,8;30,9;0,6;16,4;0;0;;
26/10/2023 17:00;44,5;29;1,1;0;253;27,7;0,9;6,4;35,5;42;0,6;16,6;0;0;;
26/10/2023 18:00;57,9;31;1,2;0;249;17;1,1;3;43,9;46,9;0,7;15,4;0;0;;
26/10/2023 19:00;51,7;23;1,1;0;274;4,7;1,6;13,9;54,1;68;1,1;14,9;0;0;;
26/10/2023 20:00;55,7;22;0,3;1,4;337;12,6;0,8;6,4;26,4;32,7;0,4;12,7;0;0;;
26/10/2023 21:00;25,8;14;1,2;0;249;7;0,8;5,3;30,7;35,9;0,4;12,7;0;0;;
26/10/2023 22:00;35,6;22;0,8;0;256;7,9;0,7;3,3;28,8;32,1;0,5;12,6;0;0;;
26/10/2023 23:00;36,3;20;0,7;0;307;8,3;0,8;4;27,9;31,8;0,5;12,4;0;0;;
27/10/2023 0:00;32,9;7;0,8;0;274;10,5;0,6;2,5;25,2;27,8;0,7;12,1;0;0;;
27/10/2023 1:00;23,4;23;0,7;0;285;14,9;0,4;0,5;16;16,5;0,5;12,1;0;0;;
27/10/2023 2:00;26,7;9;1,1;0;252;14,3;0,4;0,3;20;20,4;0,5;12,1;0;0;;
27/10/2023 3:00;24;11;1;0;245;20,8;0,3;0,2;11,5;11,6;0,4;12,1;0;0;;
27/10/2023 4:00;19,7;10;0,8;0;341;12,5;0,4;0,6;18,7;19,3;0,5;11,9;0;0;;
27/10/2023 5:00;20,9;9;0,4;0;33;9,3;0,4;3,3;20;23,2;0,4;11,7;0;0;;
27/10/2023 6:00;22,1;18;0,6;0;109;4,6;0,6;17,8;21,2;38,9;0,5;11,5;0;0;;
27/10/2023 7:00;20,2;20;0,9;0,1;7;6,3;0,8;22,7;19,1;41,9;0,7;11,6;0;0;;
27/10/2023 8:00;12,3;5;0,5;0;18;10,1;0,8;20,2;20,9;41,1;1,7;14;0;0;;
27/10/2023 9:00;21,4;9;1;0;329;18,5;0,5;8,7;13;21,7;2,5;16,4;0;0;;
27/10/2023 10:00;27,7;13;2,3;0,1;339;12,3;0,7;15,6;21,4;37;2,6;14,8;0;0;;
27/10/2023 11:00;31,8;17;1,3;0,1;351;14,5;0,6;12,3;18,2;30,5;0;13,8;0;0;;
27/10/2023 12:00;20,6;8;0,9;0,1;280;17,9;0,6;0;0;0;0;15,4;0;0;;
27/10/2023 13:00;20,1;16;1,1;0,1;235;0;0;0;0;0;0;15;0;0;;
27/10/2023 14:00;21,7;20;1,1;0;273;24,9;0,7;10,1;20,5;30,6;1,3;17,1;0;0;;
27/10/2023 15:00;33,9;15;1,5;0;242;29,2;0,5;8,6;16,8;25,4;0,7;18,2;0;0;;
27/10/2023 16:00;24,1;8;1,7;0;260;25,1;0,4;6,3;11,2;17,5;0,1;18,2;0;0;;
27/10/2023 17:00;14,8;4;0,9;0;301;19;0,5;7,3;13,8;21;0,2;16,8;0;0;;
27/10/2023 18:00;16,7;2;0,8;0;329;13,7;0,6;6;17,2;23,2;0,2;14,9;0;0;;
27/10/2023 19:00;20,1;0;0,4;0;248;7,3;0,8;6,6;24,8;31,4;0,3;14;0;0;;
27/10/2023 20:00;26,3;0;1,1;0;239;1,3;1;13,4;30,3;43,7;0,4;13,8;0;0;;
27/10/2023 21:00;34,1;2;1,3;0;220;0,4;0,9;15,9;31,1;47,1;0,5;13,6;0;0;;
27/10/2023 22:00;35,1;8;1,2;0;132;0,1;1;21,8;29,2;51,1;0,6;13,6;0;0;;
27/10/2023 23:00;37,5;17;1;0;123;1,3;0,8;15,5;25,7;41,2;0,4;13,6;0;0;;
28/10/2023 0:00;22,4;10;0,5;0;308;0,2;1,1;32,8;28;60,8;0,7;13,6;0;0;;
28/10/2023 1:00;45,3;19;0,5;0;311;0,2;1;35,8;25,3;61,2;0,8;13,1;0;0;;
28/10/2023 2:00;42,3;23;1,2;0;243;0;0,8;30,5;26;56,5;0,9;13;0;0;;
28/10/2023 3:00;30,2;20;0,8;0;293;0,3;0,7;27,4;26,1;53,5;0,8;12,7;0;0;;
28/10/2023 4:00;24,9;9;0,9;0;277;0;0,5;15,3;23,8;39,1;0,4;12;0;0;;
28/10/2023 5:00;21,2;7;0,8;0;247;0;0,5;10,6;24,2;34,8;0,1;11,6;0;0;;
28/10/2023 6:00;11,8;6;0,8;0;327;0;0,6;20,8;24,8;45,6;0,5;11,5;0;0;;
28/10/2023 7:00;22,8;10;0,4;0,1;250;1,2;0,8;32,1;25,1;57,3;0,8;12;0;0;;
28/10/2023 8:00;32,6;14;1;0;226;3,9;0,9;34,6;25,2;59,7;1,3;13,6;0;0;;
28/10/2023 9:00;28;24;1,2;0;240;9,8;0,6;13,3;20,2;33,4;0,7;14,6;0;0;;
28/10/2023 10:00;18,7;14;1,5;0;226;14,1;0,5;9,6;16,5;26;0,2;15,6;0;0;;
28/10/2023 11:00;19,7;15;1,5;0;153;15,8;0,6;13,3;20;33,3;0,3;15,7;0;0;;
28/10/2023 12:00;23,6;11;0,4;0;294;24,6;0,4;5,3;10,6;15,8;0,5;18,1;0;0;;
28/10/2023 13:00;21,2;10;1,4;0;237;32,3;0,3;3,6;8,3;12;1,4;20,5;0;0;;
28/10/2023 14:00;29;29;1,1;0;272;22,9;0,4;4,3;11,2;15,4;0,8;17,3;0;0;;
28/10/2023 15:00;24,9;17;1,7;0;199;21,1;0,5;7,4;16;23,4;1;16,2;0;0;;
28/10/2023 16:00;33,4;18;0,9;0;232;18,2;0,5;5,2;17,4;22,6;0,7;16;0;0;;
28/10/2023 17:00;25,1;16;1,3;0;256;17,7;0,4;3;9,8;12,8;1;15,7;0;0;;
28/10/2023 18:00;17,9;3;1,2;0;287;12,4;0,4;2,5;13,5;16,1;1,7;15;0;0;;
28/10/2023 19:00;27;6;1,3;0;325;13,4;0,4;2,5;13,3;15,8;0,9;14,5;0;0;;
28/10/2023 20:00;16,7;5;1,5;0;239;3,2;0,6;5;23,9;28,8;0,5;13,8;0;0;;
28/10/2023 21:00;23,1;7;0,9;0;237;1,6;0,7;7,4;25,6;33;0,5;13,7;0;0;;
28/10/2023 22:00;27;11;1,3;0;245;0,5;0,7;13,1;28,7;41,8;0,5;13,5;0;0;;
28/10/2023 23:00;35,8;10;1,7;0;230;0,8;0,6;9,4;26,3;35,7;0,2;13,1;0;0;;
29/10/2023 0:00;25,3;10;1;0,4;233;4,8;0,4;4;19,8;23,8;0,1;12,1;0;0;;
29/10/2023 1:00;17,5;8;0,9;0,6;256;7,1;0,3;1,6;15,3;16,9;0;11,6;0;0;;
29/10/2023 2:00;5,7;5;0,8;0,1;234;11,7;0,3;0,6;10,6;11,1;0;11,5;0;0;;
29/10/2023 3:00;8,4;2;0,7;0,4;198;12,6;0,2;0,3;9,4;9,6;0;11,3;0;0;;
29/10/2023 4:00;6,4;5;1,2;0,1;147;10,4;0,3;0,9;9,1;10,1;0;11,2;0;0;;
29/10/2023 5:00;7,2;5;0,9;0;134;6,6;0,2;3,2;6,3;9,5;0;10,9;0;0;;
29/10/2023 6:00;13,6;1;0,9;0;133;5,7;0,3;5,5;7,4;12,9;0;10,5;0;0;;
29/10/2023 7:00;12,1;4;0,7;0;133;1,7;0,7;20,8;10,4;31,2;0,2;10,9;0;0;;
29/10/2023 8:00;21,2;9;0,4;0;2;5,6;0,5;11,1;10,3;21,4;0,1;12,5;0;0;;
29/10/2023 9:00;11,4;9;0,4;0;106;9,8;0,5;10,9;11,6;22,5;0,1;14,4;0;0;;
29/10/2023 10:00;11,6;7;0,4;0;309;13,9;0,5;9,8;11,2;20,9;0,2;16,8;0;0;;
29/10/2023 11:00;21,7;10;0,8;0;337;21,3;0,3;4,3;6;10,3;0,5;19;0;0;;
29/10/2023 12:00;15;15;0,8;0;341;28;0,3;3,1;6,2;9,3;0,8;19,8;0;0;;
29/10/2023 13:00;22,2;14;0,8;0;317;33;0,3;2,4;6,6;9;1,1;19,6;0;0;;
29/10/2023 14:00;19,2;12;1,3;0,3;197;24,3;0,4;3,1;11,5;14,6;0,9;17,3;0;0;;
29/10/2023 15:00;24,7;10;1,7;7,3;157;19,5;0,4;3,7;10;13,7;0,1;12,7;0;0;;
29/10/2023 16:00;20,4;6;0,8;10,7;151;10,5;0,6;9,5;17,7;27,2;0;11,2;0;0;;
29/10/2023 17:00;27,2;9;2,4;4,3;138;16,3;0,3;4,2;8,5;12,6;0;12;0;0;;
29/10/2023 18:00;20,4;12;1,1;2,6;117;6,8;0,7;17,5;16,3;33,7;0,1;12,4;0;0;;
29/10/2023 19:00;24,6;16;0,7;1,3;124;1,6;1,1;29,8;16;45,8;0,5;11,2;0;0;;
29/10/2023 20:00;27,9;15;0,9;0,1;137;1,6;0,9;26,2;15,9;42,1;0,5;11,2;0;0;;
29/10/2023 21:00;23,6;11;0,9;0;137;0,4;1,7;43,9;19,7;63,6;0,8;11,3;0;0;;
29/10/2023 22:00;48;8;0,7;0;137;0,4;1,5;46,5;18,6;65,2;0,8;11,4;0;0;;
29/10/2023 23:00;51,6;15;0,3;0;126;0,4;1,2;34,2;20,2;54,4;0,6;11,9;0;0;;
30/10/2023 0:00;34,5;15;0,4;0;112;0,5;0,7;12,6;18,1;30,7;0;12,1;0;0;;
30/10/2023 1:00;31,2;13;0,2;0;28;0,3;0,6;12,6;14,4;27;0;11,7;0;0;;
30/10/2023 2:00;31,2;7;0,6;0;67;1,3;0,4;7,3;11,5;18,8;0,1;11,3;0;0;;
30/10/2023 3:00;9,4;6;0,7;0;103;1,6;0,4;5,6;7,9;13,5;0;10,4;0;0;;
30/10/2023 4:00;19,9;5;0,7;0;103;0,5;0,5;16,4;10,9;27,3;0,2;10,6;0;0;;
30/10/2023 5:00;19,8;7;0,6;0;35;0,4;0,4;18,5;11,1;29,6;0,3;10,8;0;0;;
30/10/2023 6:00;32,4;7;0,5;0;4;0,6;0,8;55,4;12;67,5;0,6;10,5;0;0;;
30/10/2023 7:00;57,2;20;0,7;0;339;0,7;1;66,6;17;83,5;1,1;11,1;0;0;;
30/10/2023 8:00;51,5;28;0,3;0;284;1,3;1,3;76,6;21;97,7;1,8;13,6;0;0;;
30/10/2023 9:00;60;24;0,4;0;227;2,5;1,2;55,3;26,7;82;1,5;14,4;0;0;;
30/10/2023 10:00;57,4;26;0,3;0;295;5,2;1,2;49,8;31,8;81,6;1,5;16;0;0;;
30/10/2023 11:00;70,4;29;1,1;0;333;11,8;0,6;18,4;17,9;36,3;1,4;17,9;0;0;;
30/10/2023 12:00;31,9;18;1,7;0;12;18,7;0,3;6;7,3;13,3;0,8;18,7;0;0;;
30/10/2023 13:00;18;10;0,4;0;50;20,5;0,3;4,8;5,5;10,3;0,8;19,1;0;0;;
30/10/2023 14:00;20,4;15;1,1;0;49;19,8;0,3;5,1;7,6;12,7;0,9;18;0;0;;
30/10/2023 15:00;8,9;6;1,3;0;129;20,3;0,3;4,6;6,7;11,3;0,9;17,8;0;0;;
30/10/2023 16:00;9,8;6;2,4;0;168;18,6;0,4;6,3;12,2;18,5;0,9;16,2;0;0;;
30/10/2023 17:00;28,7;10;1,1;0;280;9,8;1;14,5;41,4;55,8;1,2;15,1;0;0;;
30/10/2023 18:00;42,1;24;0,5;0;200;3,8;1,1;22;33,7;55,7;1,4;14,4;0;0;;
30/10/2023 19:00;33,9;17;1,1;0;136;2,6;1,1;28,2;25;53,2;1,3;13,4;0;0;;
30/10/2023 20:00;32,6;7;0,8;0;139;1,5;1,3;45,5;23,6;69,1;1,6;13;0;0;;
30/10/2023 21:00;50,8;17;0,5;0;226;0,4;1,3;41,6;33;74,6;1,5;13,2;0;0;;
30/10/2023 22:00;60,1;27;0,5;0;126;3,1;0,8;16;25,1;41,2;1,1;12,9;0;0;;
30/10/2023 23:00;34,9;17;0,7;0;132;1,8;0,8;20,4;20,5;40,9;1,1;12,4;0;0;;
31/10/2023 0:00;33,1;4;0,7;0;65;2,1;0,6;14,4;18;32,4;0,9;12;0;0;;
31/10/2023 1:00;26;7;0,3;0;20;1,3;0,7;14,9;20,2;35,1;0,9;11,9;0;0;;
31/10/2023 2:00;26,8;12;0,7;0;51;7,9;0,3;1,5;7,5;9;0,7;11,2;0;0;;
31/10/2023 3:00;17,7;5;0,6;0;121;6,4;0,3;1,2;9,4;10,7;0,7;10,9;0;0;;
31/10/2023 4:00;24,8;4;0,7;0;133;7;0,2;1,2;7,7;8,9;0,8;10,5;0;0;;
31/10/2023 5:00;13,3;9;0,6;0;28;2,1;0,4;16,2;12,3;28,6;0,9;10,2;0;0;;
31/10/2023 6:00;28,2;7;0,5;0;4;0,7;0,7;36,9;16;52,9;1,4;10,8;0;0;;
31/10/2023 7:00;35,3;11;0,9;0;1;1;1,4;82,9;20,3;103,3;2,2;12;0;0;;
31/10/2023 8:00;59,8;26;1,2;0;330;5,4;1;39;20,6;59,6;1,5;14,2;0;0;;
31/10/2023 9:00;44,3;17;0,4;0;254;13,8;0,6;11,6;16,8;28,4;0,7;15,2;0;0;;
31/10/2023 10:00;30,7;16;1,2;0;147;18,2;0,6;14,8;20,9;35,7;0,9;16,5;0;0;;
31/10/2023 11:00;45,5;14;0,6;0;141;19,6;0,8;15,4;29,7;45,1;1,3;17,9;0;0;;
31/10/2023 12:00;54,3;29;1,4;0;217;23,3;1,3;19,6;46,2;65,8;1,5;18,1;0;0;;
31/10/2023 13:00;77,1;50;1,3;0;231;31,4;0,6;9,3;21,7;31;0,8;19,7;0;0;;
31/10/2023 14:00;43,1;33;1,1;0,3;241;26,7;0,7;6,6;23,7;30,3;0,6;16,6;0;0;;
31/10/2023 15:00;42,8;17;0,9;0,1;4;18,5;0,7;8,2;23,9;32,1;0,4;14,7;0;0;;
31/10/2023 16:00;25,5;16;0,9;0;15;9,3;0,9;15,5;30,2;45,6;0,7;14,2;0;0;;
31/10/2023 17:00;37,7;18;0,6;0;292;11,2;1;13,6;37,2;50,9;0,7;14,8;0;0;;
31/10/2023 18:00;46,3;27;0,5;0;100;4,5;1,7;36,4;44,2;80,6;1;14,4;0;0;;
31/10/2023 19:00;68,7;22;0,5;0;70;3,1;1,7;40,2;41,9;82,2;1,1;13,6;0;0;;
31/10/2023 20:00;75,7;27;0,6;0;93;1,1;1,7;41,8;39,3;81;1,2;13,3;0;0;;
31/10/2023 21:00;69,9;29;1;0;1;0,5;1,7;35,9;45,7;81,6;1,2;13,7;0;0;;
31/10/2023 22:00;74,6;34;0,3;0;118;0,6;1,9;49,1;46,1;95,2;1,3;13,6;0;0;;
31/10/2023 23:00;78,4;42;0,7;0;8;1,7;1;10,8;43,1;53,9;0,6;13,5;0;0;;
1/11/2023 0:00;55,5;30;0,3;0;219;0,3;0,9;10,6;36,6;47,2;0,7;13,4;0;0;;
1/11/2023 1:00;57,3;23;1;0,5;258;8,8;0,5;0,8;22,4;23,3;0,4;13,1;0;0;;
1/11/2023 2:00;44;29;0,8;5,2;314;8,4;0,5;0,5;22,2;22,7;0,3;12,2;0;0;;
1/11/2023 3:00;28;22;0,5;2,9;239;14,1;0,4;0,9;15,6;16,5;0,3;11,3;0;0;;
1/11/2023 4:00;16;16;1,2;1,7;217;16,5;0,3;0,1;12,8;12,9;0,2;11,3;0;0;;
1/11/2023 5:00;16;7;1;1;157;14,9;0,3;2,1;11,5;13,7;0,2;10,9;0;0;;
1/11/2023 6:00;8;8;0,6;0;100;3,5;0,6;26;21,4;47,4;0,6;10,9;0;0;;
1/11/2023 7:00;26,8;9;0,6;0;142;1,6;1,1;39,5;31,5;71;0,9;11,5;0;0;;
1/11/2023 8:00;24,3;16;0,8;0,1;126;2,3;1,3;39,7;34,5;74,1;0,8;12,5;0;0;;
1/11/2023 9:00;32,6;20;0,2;0;68;6,5;1,2;32,3;33,5;65,7;0;14,6;0;0;;
1/11/2023 10:00;34,8;17;1,2;0;336;8,5;1,1;0;0;0;0;16,5;0;0;;
1/11/2023 11:00;0;0;0,9;0;288;22,7;0,6;0;0;0;0;18,3;0;0;;
1/11/2023 12:00;37,5;0;1,2;0;311;0;0;4,6;16,9;21,4;1,3;20,6;0;0;;
1/11/2023 13:00;29,4;0;1,3;0;233;0;0,4;3,8;15,4;19,2;1,2;19,5;0;0;;
1/11/2023 14:00;26,5;14;1,7;0;247;33,5;0,4;3,1;16,8;19,9;1,2;18,4;0;0;;
1/11/2023 15:00;33,9;20;0,6;0;261;27,6;0,4;3,9;14,5;18,4;1;16,8;0;0;;
1/11/2023 16:00;30,6;6;1,5;7;148;23,4;0,5;5,8;21,9;27,7;1;13,9;0;0;;
1/11/2023 17:00;30,4;15;1,4;5,2;123;10,6;0,8;15,6;29,2;44,8;1,2;12,7;0;0;;
1/11/2023 18:00;25,6;13;0,2;0;211;6,3;0,8;12,3;28,9;41,1;1,3;13,2;0;0;;
1/11/2023 19:00;33,6;18;0,3;0;350;4,7;1;18,9;29,1;48;1,4;12,9;0;0;;
1/11/2023 20:00;27,4;21;0,7;0;147;1,2;1,1;21;30,5;51,5;1,4;12,5;0;0;;
1/11/2023 21:00;27,3;23;1,2;0;158;0,7;1;21;28,8;49,8;1,4;12,4;0;0;;
1/11/2023 22:00;33,3;16;0,8;0;196;0;1,2;33,1;29,4;62,5;1,6;12,4;0;0;;
1/11/2023 23:00;46,3;13;0,7;0;198;0;1,1;31,5;28,3;59,9;1,7;12,2;0;0;;
2/11/2023 0:00;42,5;12;0,9;0;186;0;0,8;15,8;30,2;46,1;1,4;12,4;0;0;;
2/11/2023 1:00;38;10;0,4;0;198;0;0,6;5,8;29,2;34,9;1,1;12,3;0;0;;
2/11/2023 2:00;30,2;10;1,1;0;147;3;0,5;3;22,7;25,7;1,2;12,2;0;0;;
2/11/2023 3:00;21,7;9;0,5;0;172;5,6;0,4;1,5;17;18,5;1,2;12,2;0;0;;
2/11/2023 4:00;22,9;6;0,8;0,4;136;4,9;0,3;1,7;18,9;20,6;1,1;11,8;0;0;;
2/11/2023 5:00;19,9;6;0,6;0,2;172;3;0,4;3,2;19,5;22,6;1,1;11,5;0;0;;
2/11/2023 6:00;17;9;0,8;0;164;0,8;0,6;26,4;20,4;46,8;1,4;11,4;0;0;;
2/11/2023 7:00;24,4;11;0,4;0;128;5,1;0,8;31,1;19;50,1;0,8;11,9;0;0;;
2/11/2023 8:00;23,6;15;0,3;0;249;5,2;0,9;25,4;21,2;46,6;0,8;14,2;0;0;;
2/11/2023 9:00;26,1;17;0,8;0;167;12;0,9;24,2;22;46,3;0,9;17,3;0;0;;
2/11/2023 10:00;30,4;15;1,5;0;151;20,3;0,7;12,1;16,9;29;0,5;17,7;0;0;;
2/11/2023 11:00;22,9;10;1,3;0,1;112;20,6;0,6;8,6;15,3;23,9;0,5;15,5;0;0;;
2/11/2023 12:00;16;5;1,2;0,3;164;18,5;0,7;9,1;21,1;30,2;0,4;13,8;0;0;;
2/11/2023 13:00;22,3;7;1,2;0,5;181;11,9;0,9;11,4;33,9;45,3;0,7;12,5;0;0;;
2/11/2023 14:00;28,5;27;0,5;1,3;207;9,3;1,3;26,7;41,5;68,2;1,3;12,9;0;0;;
2/11/2023 15:00;33,9;30;1;0,1;344;20,6;0,9;16,8;27,9;44,6;3,7;16,1;0;0;;
2/11/2023 16:00;29,9;22;2;0;349;12,5;1;22,8;39,2;62;3,6;15,4;0;0;;
2/11/2023 17:00;52,3;36;1,6;0;339;5,1;1,1;23,2;44,6;67,9;3;14;0;0;;
2/11/2023 18:00;54,3;33;0,7;0;62;2,4;1;21,4;42,5;63,8;4,2;13,6;0;0;;
2/11/2023 19:00;55,5;28;1,3;0,2;133;3,5;1,1;21,8;33,5;55,3;2,2;12,6;0;0;;
2/11/2023 20:00;35,1;24;1,1;0,1;143;4,1;1;24,7;27,9;52,6;1;12,2;0;0;;
2/11/2023 21:00;34,8;26;0,8;0;155;1,2;1;21,4;29,3;50,7;1,1;12,1;0;0;;
2/11/2023 22:00;32;14;1;0;340;1,4;1;14,7;39,2;53,8;1;12,4;0;0;;
2/11/2023 23:00;36,5;30;1,1;0;326;2,9;0,8;9;34,9;43,9;0,8;12,3;0;0;;
3/11/2023 0:00;39,4;30;0,7;0;336;3;0,7;9,7;27,8;37,5;0,7;12;0;0;;
3/11/2023 1:00;32,5;21;0,8;0;356;6,7;0,5;1,5;22,8;24,4;0,6;11,9;0;0;;
3/11/2023 2:00;28;16;0,8;0;81;8,7;0,3;0,6;14,8;15,4;0,4;11,5;0;0;;
3/11/2023 3:00;27,8;12;0,7;0;84;4,3;0,4;1,3;12,1;13,3;0,2;11,3;0;0;;
3/11/2023 4:00;29,7;11;0,7;0;84;3,5;0,4;3,5;11,3;14,7;0,4;11;0;0;;
3/11/2023 5:00;22,8;10;0,8;0;90;3,1;0,4;13,7;13;26,7;0,5;11;0;0;;
